d0_timestamp,d0_ranging.distance0,d0_ranging.distance1,d0_ranging.distance2,d0_acc.x,d0_acc.y,d0_acc.z,d0_gyro.x,d0_gyro.y,d0_gyro.z,d0_range.zrange,d0_mtf02.dpixelX,d0_mtf02.dpixelY,d0_mtf02.flowQual,d0_stateEstimate.vx,d0_stateEstimate.vy,d0_stateEstimate.vz,d0_kalman.statePX,d0_kalman.statePY,d0_kalman.statePZ,d0_stateEstimateZ.rateYaw,d0_t_s,d1_timestamp,d1_ranging.distance0,d1_ranging.distance1,d1_ranging.distance2,d1_acc.x,d1_acc.y,d1_acc.z,d1_gyro.x,d1_gyro.y,d1_gyro.z,d1_range.zrange,d1_mtf02.dpixelX,d1_mtf02.dpixelY,d1_mtf02.flowQual,d1_stateEstimate.vx,d1_stateEstimate.vy,d1_stateEstimate.vz,d1_kalman.statePX,d1_kalman.statePY,d1_kalman.statePZ,d1_stateEstimateZ.rateYaw,d1_t_s,d2_timestamp,d2_ranging.distance0,d2_ranging.distance1,d2_ranging.distance2,d2_acc.x,d2_acc.y,d2_acc.z,d2_gyro.x,d2_gyro.y,d2_gyro.z,d2_range.zrange,d2_mtf02.dpixelX,d2_mtf02.dpixelY,d2_mtf02.flowQual,d2_stateEstimate.vx,d2_stateEstimate.vy,d2_stateEstimate.vz,d2_kalman.statePX,d2_kalman.statePY,d2_kalman.statePZ,d2_stateEstimateZ.rateYaw,d2_t_s
33678.931,0.0,1691.0,1616.0,0.007553194183856249,0.016685323789715767,0.9985169768333435,0.03988439962267876,0.5141058564186096,-0.21802327036857605,0.0,0.0,0.0,0.0,3.279136896133423,3.4510250091552734,0.3649715483188629,3.342844247817993,3.4053094387054443,-0.15769588947296143,-3.0,6.1267739999999975,42002.732,595.0,0.0,1888.0,-0.048953112214803696,0.07296247780323029,0.996274471282959,0.1669882982969284,-0.026450563222169876,-0.02135118842124939,20.0,0.0,0.0,178.0,-0.004076913930475712,0.005905041005462408,-0.007771564647555351,-0.004018903709948063,0.005802412051707506,-0.007878376170992851,0.0,0.019760000000002036,38652.87,1611.0,2109.0,0.0,-1.0310872793197632,-3.1075963973999023,0.0889722928404808,51.63888931274414,-21.668100357055664,-563.6593627929688,1068.0,0.0,-10.0,89.0,0.057850997895002365,0.026886727660894394,-0.013640491291880608,0.059522613883018494,0.02340356633067131,-0.012847009114921093,-9837.0,5.106389000000003
33680.919,0.0,1692.0,1616.0,0.006854782346636057,0.017309758812189102,0.9984202980995178,-0.01380255725234747,0.5480740666389465,-0.1955360323190689,0.0,0.0,0.0,0.0,3.279136896133423,3.4510250091552734,0.3649715483188629,3.342844247817993,3.4053094387054443,-0.15769588947296143,-3.0,6.128762000000003,42004.758,595.0,0.0,1888.0,-0.04905067756772041,0.07336781919002533,0.9962720274925232,0.28838664293289185,0.026027308776974678,-0.12567654252052307,20.0,0.0,0.0,178.0,-0.004076913930475712,0.005905041005462408,-0.007771564647555351,-0.007997721433639526,0.011715632863342762,-0.008139963261783123,-2.0,0.02178600000000006,38655.124,1611.0,2109.0,0.0,-0.5759517550468445,-1.6941256523132324,0.2129470258951187,-8.207831382751465,15.35467529296875,-709.8775634765625,1068.0,0.0,-10.0,89.0,0.057850997895002365,0.026886727660894394,-0.013640491291880608,0.059522613883018494,0.02340356633067131,-0.012847009114921093,-12389.0,5.108643000000003
33683.117,0.0,1688.0,1616.0,0.006003312300890684,0.017977850511670113,0.9986619353294373,-0.13621167838573456,0.5632688999176025,-0.10587737709283829,0.0,0.0,0.0,0.0,3.279136896133423,3.4510250091552734,0.3649715483188629,3.342844247817993,3.4053094387054443,-0.15769588947296143,-1.0,6.130959999999999,42006.688,595.0,0.0,1888.0,-0.049226243048906326,0.07367998361587524,0.996446967124939,0.21191267669200897,0.16369375586509705,-0.17330926656723022,20.0,0.0,0.0,177.0,-0.004076913930475712,0.005905041005462408,-0.007771564647555351,-0.00799788162112236,0.011687069199979305,-0.007802479900419712,-3.0,0.023716000000000348,38656.857,1611.0,2109.0,0.0,-0.17163923382759094,-0.38249877095222473,0.5132466554641724,-30.06441879272461,31.21851921081543,-339.9578857421875,1068.0,0.0,-10.0,89.0,0.057850997895002365,0.026886727660894394,-0.013640491291880608,0.059522613883018494,0.02340356633067131,-0.012847009114921093,-5933.0,5.110376000000004
33684.921,0.0,1688.0,1588.0,0.005353535991162062,0.01828477345407009,0.9993186593055725,-0.26319387555122375,0.4179574251174927,-0.005742979701608419,0.0,0.0,0.0,0.0,3.279136896133423,3.4510250091552734,0.3649715483188629,3.342844247817993,3.4053094387054443,-0.15769588947296143,0.0,6.1327640000000025,42008.689,595.0,0.0,1888.0,-0.04959656298160553,0.07376648485660553,0.9967741966247559,-0.0009951400570571423,0.26352983713150024,-0.10186287760734558,20.0,0.0,0.0,177.0,-0.004076913930475712,0.005905041005462408,-0.007771564647555351,4.2967938497895375e-05,-0.0002037191006820649,-0.007810065522789955,-1.0,0.025716999999996916,38658.8,1610.0,2109.0,0.0,0.0787905901670456,0.6327806115150452,0.8862414956092834,-28.812856674194336,17.138660430908203,87.2657470703125,1068.0,0.0,-10.0,89.0,0.057850997895002365,0.026886727660894394,-0.013640491291880608,0.059522613883018494,0.02340356633067131,-0.012847009114921093,1523.0,5.112319000000003
33686.897,0.0,1688.0,1588.0,0.005349051207304001,0.018382001668214798,0.9997873306274414,-0.28246891498565674,0.19335836172103882,0.09079578518867493,0.0,0.0,0.0,0.0,3.279136896133423,3.4510250091552734,0.3649715483188629,3.342844247817993,3.4053094387054443,-0.15769588947296143,1.0,6.134739999999998,42010.629,595.0,0.0,1888.0,-0.050073880702257156,0.07371604442596436,0.997168242931366,-0.019651276990771294,0.2604270577430725,0.012093935161828995,20.0,0.0,0.0,177.0,-2.447097358526662e-05,-0.00011101333802798763,-0.007811997551470995,4.2967938497895375e-05,-0.0002037191006820649,-0.007810065522789955,0.0,0.027656999999999245,38660.789,1610.0,2149.0,0.0,0.3026345372200012,1.2343367338180542,1.1921839714050293,-33.27946090698242,-14.267325401306152,256.6752014160156,1068.0,0.0,-10.0,89.0,0.057850997895002365,0.026886727660894394,-0.013640491291880608,0.059522613883018494,0.02340356633067131,-0.012847009114921093,4479.0,5.114307999999998
33688.829,0.0,1688.0,1619.0,0.0055280462838709354,0.01852385886013508,0.9999649524688721,-0.20550128817558289,0.09791028499603271,0.07250150293111801,0.0,0.0,0.0,0.0,3.2788140773773193,3.4389407634735107,0.36359739303588867,3.3421719074249268,3.3933207988739014,-0.15650342404842377,1.0,6.136671999999999,42012.605,595.0,0.0,1888.0,-0.050340909510850906,0.07364753633737564,0.997519850730896,0.08876195549964905,0.11592353135347366,-0.026125524193048477,20.0,0.0,0.0,177.0,-2.447097358526662e-05,-0.00011101333802798763,-0.007811997551470995,4.2967938497895375e-05,-0.0002037191006820649,-0.007810065522789955,0.0,0.02963300000000163,38662.758,1610.0,2149.0,0.0,0.5028482675552368,1.1561603546142578,1.4127033948898315,-56.4326171875,-36.782920837402344,225.5916748046875,1069.0,-1.0,-11.0,89.0,0.057850997895002365,0.026886727660894394,-0.013640491291880608,0.055386848747730255,0.0028261765837669373,-0.07020831853151321,3937.0,5.116277000000002
33690.809,0.0,1688.0,1619.0,0.005475977435708046,0.01859636791050434,1.0000858306884766,-0.15329483151435852,0.16297884285449982,-0.05276423692703247,0.0,0.0,0.0,0.0,3.2788140773773193,3.4389407634735107,0.36359739303588867,3.3421719074249268,3.3933207988739014,-0.15650342404842377,0.0,6.138652000000002,42014.627,595.0,0.0,1888.0,-0.05029887333512306,0.07358897477388382,0.997978925704956,0.14443832635879517,-0.09504272043704987,-0.11326022446155548,20.0,0.0,0.0,177.0,-0.004035403486341238,0.005956651642918587,-0.008011778816580772,-0.003976966720074415,0.0058533791452646255,-0.008116461336612701,-1.0,0.03165499999999884,38664.784,1610.0,2149.0,0.0,0.4222637414932251,0.40991824865341187,1.5277713537216187,-102.98162078857422,-26.153566360473633,170.18324279785156,1069.0,-1.0,-11.0,89.0,0.053913019597530365,0.0044554113410413265,-0.0712629109621048,0.055386848747730255,0.0028261765837669373,-0.07020831853151321,2970.0,5.118303
33692.784,0.0,1707.0,1619.0,0.0053376914002001286,0.018611453473567963,0.999871551990509,-0.24373368918895721,0.20345917344093323,-0.17516961693763733,0.0,0.0,0.0,0.0,3.2788140773773193,3.4389407634735107,0.36359739303588867,3.3421719074249268,3.3933207988739014,-0.15650342404842377,-3.0,6.140627,42016.562,595.0,0.0,1888.0,-0.05001331493258476,0.07349440455436707,0.9984718561172485,0.10405667871236801,-0.08348767459392548,-0.031843025237321854,20.0,0.0,0.0,177.0,-0.004035403486341238,0.005956651642918587,-0.008011778816580772,-0.003976966720074415,0.0058533791452646255,-0.008116461336612701,0.0,0.033589999999996505,38666.754,1696.0,2149.0,0.0,-0.044987160712480545,-0.5590896606445312,1.4794650077819824,-158.95689392089844,16.358694076538086,58.9166259765625,1069.0,-1.0,-11.0,89.0,0.053913019597530365,0.0044554113410413265,-0.0712629109621048,0.055386848747730255,0.0028261765837669373,-0.07020831853151321,1028.0,5.120273000000001
33694.8,0.0,1707.0,1619.0,0.005260197911411524,0.018705615773797035,0.9993624687194824,-0.25511619448661804,0.216702401638031,-0.015557455830276012,0.0,0.0,0.0,0.0,3.2788140773773193,3.4389407634735107,0.36359739303588867,3.3421719074249268,3.3933207988739014,-0.15650342404842377,0.0,6.142643000000004,42018.559,595.0,0.0,1888.0,-0.049880292266607285,0.07356996089220047,0.9985284209251404,0.07232800126075745,0.0517226941883564,0.05610261112451553,20.0,0.0,0.0,177.0,-0.004035403486341238,0.005956651642918587,-0.008011778816580772,-0.003976966720074415,0.0058533791452646255,-0.008116461336612701,0.0,0.035586999999999536,38668.691,1696.0,2149.0,0.0,-0.5299480557441711,-1.076600193977356,1.3474290370941162,-192.58580017089844,51.3546028137207,-205.1773681640625,1069.0,-1.0,-11.0,89.0,0.053913019597530365,0.0044554113410413265,-0.0712629109621048,0.055386848747730255,0.0028261765837669373,-0.07020831853151321,-3581.0,5.122209999999999
33696.791,0.0,1707.0,1567.0,0.005188392009586096,0.018945131450891495,0.998824954032898,-0.10834692418575287,0.13093098998069763,0.15060953795909882,0.0,0.0,0.0,0.0,3.2788140773773193,3.4389407634735107,0.36359739303588867,3.3421719074249268,3.3933207988739014,-0.15650342404842377,2.0,6.144633999999998,42020.507,595.0,0.0,1888.0,-0.049782030284404755,0.07356259226799011,0.9983963370323181,-0.06446881592273712,-0.00145761261228472,0.0010346698109060526,20.0,0.0,0.0,177.0,-0.004035403486341238,0.005956651642918587,-0.008011778816580772,-0.003976966720074415,0.0058533791452646255,-0.008116461336612701,0.0,0.03753499999999622,38670.667,1696.0,2149.0,0.0,-0.5206840634346008,-0.4961951971054077,1.1485148668289185,-190.7853240966797,49.79554748535156,-441.0419616699219,1069.0,-1.0,-11.0,89.0,0.053913019597530365,0.0044554113410413265,-0.0712629109621048,0.055386848747730255,0.0028261765837669373,-0.07020831853151321,-7697.0,5.124186000000002
33698.724,0.0,1707.0,1567.0,0.0049088806845247746,0.01882193237543106,0.9983827471733093,-0.020802311599254608,0.11885864287614822,0.2065388560295105,0.0,0.0,0.0,0.0,3.2783761024475098,3.4269700050354004,0.3623411953449249,3.3414480686187744,3.3813979625701904,-0.15531684458255768,3.0,6.146567000000003,42022.482,595.0,0.0,1888.0,-0.04947919026017189,0.07307051867246628,0.9981816411018372,-0.06262398511171341,-0.10557828098535538,-0.15475791692733765,20.0,0.0,0.0,177.0,-0.004035403486341238,0.005956651642918587,-0.008011778816580772,-0.003976966720074415,0.0058533791452646255,-0.008116461336612701,-2.0,0.03951000000000204,38672.644,1696.0,2149.0,0.0,0.017674896866083145,0.9848610758781433,0.9642035961151123,-160.23980712890625,35.176063537597656,-385.407470703125,1069.0,-1.0,-11.0,89.0,0.05487494543194771,0.006360737141221762,-0.03399965167045593,0.055626288056373596,0.006090931594371796,-0.032807450741529465,-6726.0,5.126163
33700.699,0.0,1707.0,1567.0,0.004352526273578405,0.01853182353079319,0.998258113861084,-0.08352148532867432,0.3660743832588196,0.3185446560382843,0.0,0.0,0.0,0.0,3.2783761024475098,3.4269700050354004,0.3623411953449249,3.3414480686187744,3.3813979625701904,-0.15531684458255768,5.0,6.148542000000001,42024.504,573.0,0.0,1888.0,-0.04916385933756828,0.07231543213129044,0.9978978037834167,0.12235385179519653,-0.0879509374499321,-0.20738771557807922,20.0,0.0,0.0,177.0,-0.008077719248831272,0.012010682374238968,-0.008062589913606644,-0.00802988838404417,0.011898607946932316,-0.008273844607174397,-3.0,0.04153199999999924,38674.908,1666.0,2149.0,0.0,0.5301184058189392,2.233607530593872,0.8666243553161621,-107.17269134521484,18.700641632080078,-94.11368560791016,1069.0,-1.0,-11.0,89.0,0.05487494543194771,0.006360737141221762,-0.03399965167045593,0.055626288056373596,0.006090931594371796,-0.032807450741529465,-1642.0,5.128427000000003
33702.907,0.0,1740.0,1567.0,0.0037901585455983877,0.018389631062746048,0.9981328845024109,-0.13081683218479156,0.5562903881072998,0.2373947948217392,0.0,0.0,0.0,0.0,3.2783761024475098,3.4269700050354004,0.3623411953449249,3.3414480686187744,3.3813979625701904,-0.15531684458255768,4.0,6.15075,42026.436,623.0,0.0,1888.0,-0.049067188054323196,0.07163779437541962,0.997925341129303,0.13874287903308868,0.007126970216631889,-0.10461734980344772,20.0,0.0,0.0,177.0,-0.008077719248831272,0.012010682374238968,-0.008062589913606644,-0.00802988838404417,0.011898607946932316,-0.008273844607174397,-1.0,0.04346399999999994,38676.634,1666.0,2083.0,0.0,0.6415043473243713,2.4320616722106934,0.8282080292701721,-47.833831787109375,0.3794195055961609,170.6480712890625,1069.0,-1.0,-11.0,89.0,0.05487494543194771,0.006360737141221762,-0.03399965167045593,0.055626288056373596,0.006090931594371796,-0.032807450741529465,2978.0,5.130152999999998
33704.705,0.0,1485.0,1567.0,0.0034065621439367533,0.01838173344731331,0.9976232647895813,-0.04428849741816521,0.42023414373397827,-0.020459912717342377,0.0,0.0,0.0,0.0,3.2783761024475098,3.4269700050354004,0.3623411953449249,3.3414480686187744,3.3813979625701904,-0.15531684458255768,0.0,6.152548000000002,42028.438,623.0,0.0,1888.0,-0.049025192856788635,0.07130476087331772,0.9979305267333984,0.05495585501194,0.030255071818828583,-0.06827390193939209,20.0,0.0,0.0,177.0,-0.00038734491681680083,4.3454914703033864e-05,-0.006678985897451639,-0.0003215368778910488,-4.880365668213926e-05,-0.007041525561362505,-1.0,0.045466000000000346,38678.577,1666.0,2083.0,0.0,0.4675943851470947,1.8449060916900635,1.004584550857544,-7.634498596191406,-4.651000022888184,274.8132019042969,1069.0,-1.0,-11.0,89.0,0.05487494543194771,0.006360737141221762,-0.03399965167045593,0.055626288056373596,0.006090931594371796,-0.032807450741529465,4796.0,5.132095999999998
33706.692,0.0,1745.0,1567.0,0.003546249121427536,0.01848067343235016,0.9970846772193909,-0.03178534656763077,0.21286486089229584,-0.13142207264900208,0.0,0.0,0.0,0.0,3.2783761024475098,3.4269700050354004,0.3623411953449249,3.3414480686187744,3.3813979625701904,-0.15531684458255768,-2.0,6.154535000000004,42030.383,623.0,0.0,1888.0,-0.048790011554956436,0.07145632803440094,0.9974790811538696,0.1600131392478943,0.06253988295793533,-0.025701507925987244,20.0,0.0,0.0,177.0,-0.0003868787025567144,4.243224611855112e-05,-0.0070382654666900635,-0.0003215368778910488,-4.880365668213926e-05,-0.007041525561362505,0.0,0.04741100000000006,38680.559,1666.0,2083.0,0.0,0.03612349182367325,0.979752779006958,1.4646919965744019,1.6022131443023682,3.34136962890625,227.90066528320312,1069.0,-1.0,-11.0,89.0,0.05487494543194771,0.006360737141221762,-0.03399965167045593,0.055626288056373596,0.006090931594371796,-0.032807450741529465,3977.0,5.1340780000000015
33708.615,0.0,1745.0,1567.0,0.0042855264618992805,0.018701691180467606,0.9968419671058655,-0.3339591324329376,0.18815165758132935,-0.08156311511993408,0.0,0.0,0.0,0.0,3.2778306007385254,3.4150357246398926,0.36093059182167053,3.3407251834869385,3.369384288787842,-0.15429313480854034,-1.0,6.156457999999999,42032.358,623.0,0.0,1859.0,-0.048709988594055176,0.07170496881008148,0.9969494938850403,0.17620711028575897,0.052289195358753204,0.07268549501895905,20.0,0.0,0.0,177.0,-0.0003868787025567144,4.243224611855112e-05,-0.0070382654666900635,-0.0003215368778910488,-4.880365668213926e-05,-0.007041525561362505,1.0,0.049385999999998605,38682.532,1693.0,2083.0,0.0,-0.5475368499755859,0.3657034635543823,1.5887668132781982,-19.57342529296875,2.145604133605957,43.64988327026367,1065.0,0.0,-6.0,88.0,0.05487494543194771,0.006360737141221762,-0.03399965167045593,0.0530729703605175,-0.0023763112258166075,-0.03246372565627098,761.0,5.136050999999999
