timestamp,ranging.distance0,ranging.distance2,ranging.inD02,ranging.inD20,ranging.height0,ranging.height1,ranging.height2,ranging.yawR0,ranging.yawR2,ranging.vx0,ranging.vx2,ranging.vy0,ranging.vy2,ranging.vz0,ranging.vz2,kalman.statePX,kalman.statePY,kalman.statePZ,stateEstimateZ.rateYaw,time_s
51622.139,1042,2573,1248,1248,-0.712949275970459,0.0,0.020004352554678917,9.999999974752427e-07,0.1286158412694931,9.999999974752427e-07,-3.905540143023245e-05,9.999999974752427e-07,-0.0005349951679818332,9.999999974752427e-07,0.0005119514535181224,-0.00029241410084068775,-7.953872227517422e-06,0.0027015714440494776,-7,0.0
51624.112,1042,2573,1248,1248,-0.712949275970459,0.0,0.020004352554678917,9.999999974752427e-07,0.1286158412694931,9.999999974752427e-07,-3.905540143023245e-05,9.999999974752427e-07,-0.0005349951679818332,9.999999974752427e-07,0.0005119514535181224,0.00016677062376402318,0.0003084162890445441,0.002707236912101507,-3,0.0019729999999981373
51626.396,1042,2573,1248,1248,-0.712949275970459,0.0,0.020004352554678917,9.999999974752427e-07,0.1286158412694931,9.999999974752427e-07,-3.905540143023245e-05,9.999999974752427e-07,-0.0005349951679818332,9.999999974752427e-07,0.0005119514535181224,0.00016691273776814342,0.00030842015985399485,0.002532361773774028,8,0.004256999999997788
51628.06,1042,2573,1248,1248,-0.712949275970459,0.0,0.020004352554678917,9.999999974752427e-07,0.1286158412694931,9.999999974752427e-07,-3.905540143023245e-05,9.999999974752427e-07,-0.0005349951679818332,9.999999974752427e-07,0.0005119514535181224,0.00016691273776814342,0.00030842015985399485,0.002532361773774028,25,0.005920999999994819
51630.035,1042,2573,1248,1248,-0.712949275970459,0.0,0.020004352554678917,9.999999974752427e-07,0.1286158412694931,9.999999974752427e-07,-3.905540143023245e-05,9.999999974752427e-07,-0.0005349951679818332,9.999999974752427e-07,0.0005119514535181224,0.005132577382028103,-0.001924014650285244,0.0024540035519748926,47,0.00789600000000064
51632.01,1042,2573,1248,1248,-0.712949275970459,0.0,0.020004352554678917,9.999999974752427e-07,0.1286158412694931,9.999999974752427e-07,-3.905540143023245e-05,9.999999974752427e-07,-0.0005349951679818332,9.999999974752427e-07,0.0005119514535181224,0.005132577382028103,-0.001924014650285244,0.0024540035519748926,72,0.009870999999999184
51633.985,1042,2573,1248,1248,-0.712949275970459,0.0,0.020004352554678917,9.999999974752427e-07,0.1286158412694931,9.999999974752427e-07,-3.905540143023245e-05,9.999999974752427e-07,-0.0005349951679818332,9.999999974752427e-07,0.0005119514535181224,0.005132577382028103,-0.001924014650285244,0.0024540035519748926,79,0.01184599999999773
51636.034,1042,2573,1248,1248,-0.712949275970459,0.0,0.020004352554678917,9.999999974752427e-07,0.1286158412694931,9.999999974752427e-07,-3.905540143023245e-05,9.999999974752427e-07,-0.0005349951679818332,9.999999974752427e-07,0.0005119514535181224,0.005132577382028103,-0.001924014650285244,0.0024540035519748926,54,0.013894999999996799
51637.934,1042,2573,1248,1248,-0.712949275970459,0.0,0.020004352554678917,9.999999974752427e-07,0.1286158412694931,9.999999974752427e-07,-3.905540143023245e-05,9.999999974752427e-07,-0.0005349951679818332,9.999999974752427e-07,0.0005119514535181224,0.005132577382028103,-0.001924014650285244,0.0024540035519748926,16,0.015794999999998255
51639.909,1042,2573,1248,1248,-0.712949275970459,0.0,0.020004352554678917,9.999999974752427e-07,0.1286158412694931,9.999999974752427e-07,-3.905540143023245e-05,9.999999974752427e-07,-0.0005349951679818332,9.999999974752427e-07,0.0005119514535181224,0.009832486510276794,-0.004125697538256645,0.002733849920332432,-15,0.0177699999999968
51641.89,1042,2573,1248,1248,-0.712949275970459,0.0,0.020004352554678917,9.999999974752427e-07,0.1286158412694931,9.999999974752427e-07,-3.905540143023245e-05,9.999999974752427e-07,-0.0005349951679818332,9.999999974752427e-07,0.0005119514535181224,0.009832486510276794,-0.004125697538256645,0.002733849920332432,-39,0.019750999999996566
51643.859,1042,2573,1248,1248,-0.712949275970459,0.0,0.020004352554678917,9.999999974752427e-07,0.1286158412694931,9.999999974752427e-07,-3.905540143023245e-05,9.999999974752427e-07,-0.0005349951679818332,9.999999974752427e-07,0.0005119514535181224,0.009832493960857391,-0.004125703126192093,0.0027102180756628513,-71,0.021719999999993887
51646.138,1042,2572,1248,1163,-0.712949275970459,0.0,0.02000480890274048,9.999999974752427e-07,-0.07162885367870331,9.999999974752427e-07,0.0002597573911771178,9.999999974752427e-07,-0.00017620361177250743,9.999999974752427e-07,0.0005197370774112642,0.009832493960857391,-0.004125703126192093,0.0027102180756628513,-106,0.02399899999999616
51647.811,1076,2572,1163,1163,-0.7144242525100708,0.0,0.02000480890274048,9.999999974752427e-07,-0.07162885367870331,9.999999974752427e-07,0.0002597573911771178,9.999999974752427e-07,-0.00017620361177250743,9.999999974752427e-07,0.0005197370774112642,0.009832493960857391,-0.004125703126192093,0.0027102180756628513,-100,0.02567199999999866
51649.786,1076,2572,1163,1163,-0.7144242525100708,0.0,0.02000480890274048,9.999999974752427e-07,-0.07162885367870331,9.999999974752427e-07,0.0002597573911771178,9.999999974752427e-07,-0.00017620361177250743,9.999999974752427e-07,0.0005197370774112642,0.014342479407787323,-0.0062792315147817135,0.0029602989088743925,-47,0.027646999999997205
51651.758,1076,2572,1163,1163,-0.7144242525100708,0.0,0.02000480890274048,9.999999974752427e-07,-0.07162885367870331,9.999999974752427e-07,0.0002597573911771178,9.999999974752427e-07,-0.00017620361177250743,9.999999974752427e-07,0.0005197370774112642,0.014342479407787323,-0.0062792315147817135,0.0029602989088743925,0,0.029618999999998778
