time,d0_distance1,d0_height1,d0_vx1,d0_vy1,d0_vz1,d0_yawR1,d0_distance2,d0_height2,d0_vx2,d0_vy2,d0_vz2,d0_yawR2,d0_inD12,d0_inD21,d1_distance0,d1_height0,d1_vx0,d1_vy0,d1_vz0,d1_yawR0,d1_distance2,d1_height2,d1_vx2,d1_vy2,d1_vz2,d1_yawR2,d1_kalman_statePX,d1_kalman_statePY,d1_kalman_statePZ,d1_rateYaw,d1_inD02,d1_inD20,d2_distance0,d2_height0,d2_vx0,d2_vy0,d2_vz0,d2_yawR0,d2_distance1,d2_height1,d2_vx1,d2_vy1,d2_vz1,d2_yawR1,d2_kalman_statePX,d2_kalman_statePY,d2_kalman_statePZ,d2_rateYaw,d2_inD01,d2_inD10,mc0_cf_x,mc0_cf_y,mc0_cf_z,mc0_roll,mc0_pitch,mc0_yaw,mc1_cf_x,mc1_cf_y,mc1_cf_z,mc1_roll,mc1_pitch,mc1_yaw,mc2_cf_x,mc2_cf_y,mc2_cf_z,mc2_roll,mc2_pitch,mc2_yaw,mc_dist_01,mc_dist_02,mc_dist_12,mc_rel_01_x,mc_rel_01_y,mc_rel_01_z,mc_rel_02_x,mc_rel_02_y,mc_rel_02_z,mc_rel_12_x,mc_rel_12_y,mc_rel_12_z,mc_rel_01_yaw,mc_rel_02_yaw,mc_rel_12_yaw
3.08,1.107,0.019995011389255524,0.12365713715553284,-0.13982893526554108,0.009463585913181305,-3.2124691009521484,1.187,0.019974254071712494,0.01991695538163185,-0.010795033536851406,-0.00034443859476596117,6.648933410644531,2.576,2.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006401,0.171419,0.122777,1.0669265933722212,-0.4003532113149138,-100.8136316478091,1.275422,0.055795,0.128668,0.07649850424810294,-1.2942754132929501,-76.7503846636975,-1.450237,0.108628,0.123474,-0.2973819503434479,1.0538816589952524,-85.2865098860594,1.2870407206401826,1.4452008823641092,2.72617594586373,1.2818230000000002,-0.11562399999999999,0.005891000000000007,-1.443836,-0.06279099999999999,0.0006970000000000032,-2.7256590000000003,0.052833000000000005,-0.005194000000000004,24.0632469841116,15.527121761749697,-8.536125222361903
3.1,1.057,0.019968107342720032,0.1252865195274353,-0.13995099067687988,0.010541236959397793,25.7480411529541,1.222,0.01996164582669735,0.02436857484281063,-0.013238072395324707,-0.001436889753676951,-12.879846572875977,2.582,2.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006136,0.171589,0.122977,1.1449721958467614,-0.455413479230736,-100.95233718092912,1.275436,0.055666,0.128582,0.07240728400979789,-1.3632841517779664,-76.7395191099321,-1.450219,0.108625,0.123501,-0.290064693443942,1.0502347874553486,-85.29851138787443,1.2868163618551016,1.445455101606757,2.7261741784535705,1.281572,-0.115923,0.005604999999999999,-1.444083,-0.06296399999999999,0.0005239999999999967,-2.7256549999999997,0.052959,-0.005081000000000002,24.212818070997017,15.653825793054693,-8.558992277942323
3.12,1.079,0.01997944340109825,0.12615558505058289,-0.14001455903053284,0.012239838019013405,-7.21512508392334,1.163,0.01993471011519432,0.032051313668489456,-0.017700184136629105,-0.0003276729548815638,1.077905535697937,2.588,2.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006098,0.171566,0.122966,1.137705181582205,-0.4489142110715539,-100.95014108905899,1.275424,0.055787,0.128655,0.05958883194404947,-1.2994854725963323,-76.76972244224731,-1.45124,0.108157,0.12295,0.14297512013667504,0.9214058927371249,-85.2312518847712,1.2867539695085457,1.4465324405975142,2.7271728461579037,1.2815219999999998,-0.11577899999999999,0.005688999999999986,-1.4451420000000001,-0.063409,-1.6000000000002124e-05,-2.726664,0.05237,-0.005704999999999988,24.180418646811674,15.718889204287791,-8.461529442523883
3.14,1.055,0.02002229169011116,0.12768350541591644,-0.14075806736946106,0.01604290120303631,3.9178946018218994,1.239,0.019933927804231644,0.033575721085071564,-0.018804961815476418,-0.0003809643676504493,-1.7717691659927368,2.63,2.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006093,0.171568,0.123002,1.149170677433963,-0.4687010783132752,-100.94674412583016,1.275343,0.05602,0.128664,0.04845217964037785,-1.1804900475066364,-76.82757095543384,-1.451322,0.108098,0.12299,0.10454410176435391,0.9710012158355081,-85.15043510029129,1.286647434476127,1.446622032005942,2.727168189640125,1.2814359999999998,-0.115548,0.005662,-1.445229,-0.06347,-1.1999999999998123e-05,-2.7266649999999997,0.052078,-0.0056739999999999985,24.119173170396323,15.796309025538875,-8.322864144857448
3.16,1.076,0.020094355568289757,0.12774239480495453,-0.14154335856437683,0.02256590873003006,56.28114318847656,1.306,0.019976673647761345,0.03803256154060364,-0.022326258942484856,0.008308771066367626,-25.22966957092285,2.605,2.605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006124,0.171545,0.122966,1.1233261345237122,-0.4632620113042913,-100.94370317209577,1.275203,0.056028,0.128019,-0.06152466441164383,-1.1493650728989673,-76.93540962231614,-1.451299,0.108238,0.12293,0.1589645448599278,0.9489455283236473,-85.21437635991279,1.2865335561216429,1.4465609417407894,2.7270065892888855,1.281327,-0.11551700000000001,0.005052999999999988,-1.4451749999999999,-0.063307,-3.600000000000825e-05,-2.726502,0.05221,-0.005088999999999996,24.008293549779623,15.729326812182975,-8.278966737596647
3.18,1.051,0.02260321006178856,0.13106542825698853,-0.14063921570777893,0.1499032974243164,-188.750732421875,1.153,0.020181851461529732,0.039615124464035034,-0.02352822571992874,0.03468897566199303,-33.58827590942383,2.547,2.547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006108,0.171577,0.122984,1.1479676639922343,-0.46182532690472483,-100.96985445135037,1.275183,0.056398,0.128129,-0.07847074698429532,-0.9676506057091219,-76.9224317403496,-1.451349,0.108159,0.122931,0.12652345292304648,1.0345695553307857,-85.1340434663134,1.2864677608657746,1.446631740842845,2.7270282300242146,1.281291,-0.115179,0.005144999999999997,-1.445241,-0.063418,-5.2999999999997494e-05,-2.7265319999999997,0.05176100000000001,-0.005197999999999994,24.047422711000777,15.835810985036971,-8.211611725963806
3.2,1.125,0.026362381875514984,0.13017922639846802,-0.13718752562999725,0.2831261456012726,-79.24732208251953,1.171,0.022274190559983253,0.043326087296009064,-0.02574658766388893,0.17224018275737762,116.05538940429688,2.606,2.547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006137,0.171578,0.122973,1.1294697336594905,-0.45824273620378453,-100.9286736464016,1.275183,0.056354,0.128215,-0.06986197636461323,-0.9872179112221049,-76.92194076818436,-1.451598,0.107979,0.122613,0.1704675278359825,0.9679320011305182,-85.16225959017488,1.2865010653474018,1.4468595180327632,2.727275406883214,1.28132,-0.11522400000000001,0.005241999999999997,-1.4454609999999999,-0.063599,-0.0003599999999999992,-2.726781,0.051625000000000004,-0.005601999999999996,24.00673287821725,15.766414056226722,-8.240318821990527
3.22,1.054,0.027553869411349297,0.12583693861961365,-0.1385703980922699,0.2752959132194519,836.9579467773438,1.204,0.028087953105568886,0.044474393129348755,-0.032471247017383575,0.18709246814250946,13.608423233032227,2.576,2.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006109,0.171583,0.12298,1.1431197116381722,-0.45187588417808233,-100.9501787267314,1.275205,0.056079,0.127916,-0.06325517497616592,-1.1582132066606186,-76.93247831706768,-1.450232,0.108605,0.123828,-0.16543867088914777,1.1361275867896354,-85.06422317027332,1.2865189873095537,1.4454958272914522,2.7259461721371165,1.2813139999999998,-0.11550400000000002,0.004935999999999996,-1.444123,-0.06297800000000002,0.0008479999999999877,-2.725437,0.052525999999999996,-0.004088000000000008,24.017700409663718,15.885955556458072,-8.131744853205646
3.24,1.074,0.034771569073200226,0.12181971222162247,-0.1387673169374466,0.5611395239830017,299.7686462402344,1.215,0.028087953105568886,0.044474393129348755,-0.032471247017383575,0.18709246814250946,163.89437866210938,2.622,2.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006394,0.171403,0.122805,1.073557291521492,-0.40400067349001323,-100.82286253935482,1.275293,0.055626,0.127602,-0.09406698829381982,-1.3927861668987789,-76.98072435572102,-1.450236,0.10843,0.123599,-0.2988574607040781,1.0636772981834908,-85.23277951348885,1.286914484690805,1.4452148456644778,2.7260433995565805,1.281687,-0.11577699999999999,0.004796999999999996,-1.443842,-0.062973,0.000794000000000003,-2.725529,0.052804,-0.004002999999999993,23.842138183633793,15.590083025865965,-8.252055157767828
3.2600000000000002,1.058,0.05131707713007927,0.12107840925455093,-0.11095968633890152,0.5682870745658875,312.8761901855469,1.154,0.037755463272333145,0.04579969868063927,-0.035607364028692245,0.5248068571090698,382.3927307128906,2.591,2.573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006102,0.171588,0.123003,1.1368796914843358,-0.4617800936261206,-100.95035478790608,1.275441,0.055612,0.128272,-0.04999090004675915,-1.319483073531624,-76.84583854613105,-1.45052,0.108366,0.123407,-0.13744458863780293,0.9632148632814554,-85.27751344428867,1.2867908360669968,1.445801004019571,2.7264757520033074,1.281543,-0.115976,0.005268999999999996,-1.444418,-0.06322199999999999,0.0004040000000000016,-2.725961,0.052754,-0.004864999999999994,24.10451624177503,15.672841343617407,-8.431674898157624
3.2800000000000002,1.051,0.05383142828941345,0.11071788519620895,-0.13134998083114624,0.7010409235954285,149.90306091308594,1.203,0.043656375259160995,0.04578514024615288,-0.03290722519159317,0.6537204384803772,207.20143127441406,2.59,2.591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006415,0.171415,0.122759,1.0824063827347656,-0.40160558035933486,-100.82514333224427,1.274118,0.056602,0.129193,0.44526598559438163,-0.5054174432088333,-76.93799561588375,-1.450198,0.108522,0.123524,-0.27706779186893477,1.0306239111934778,-85.28359870660313,1.2856858813154948,1.4451524022617823,2.724816597831311,1.2805330000000001,-0.11481300000000001,0.006434000000000009,-1.443783,-0.06289300000000002,0.0007650000000000018,-2.724316,0.051919999999999994,-0.005669000000000007,23.887147716360516,15.541544625641137,-8.34560309071938
3.3000000000000003,1.094,0.07249010354280472,0.10113133490085602,-0.12911172211170197,0.7682778835296631,-30.725614547729492,1.13,0.058429546654224396,0.05070806294679642,-0.03751656785607338,0.7383145093917847,127.34938049316406,2.621,2.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006108,0.171557,0.123022,1.1503885372422635,-0.4588618401372962,-100.93658154135028,1.275331,0.055048,0.127421,-0.13327784583107807,-1.6867801243311658,-77.07578315951748,-1.450319,0.108448,0.123429,-0.3315749484230126,1.0337952686842469,-85.24383958703994,1.2867321434560497,1.4455892653347282,2.7261759698456736,1.281439,-0.11650899999999999,0.004399,-1.444211,-0.06310899999999998,0.0004069999999999907,-2.72565,0.0534,-0.003992000000000009,23.860798381832794,15.692741954310335,-8.168056427522458
3.3200000000000003,1.064,0.08184020221233368,0.08926787972450256,-0.0917675644159317,0.6774784922599792,288.3515319824219,1.136,0.0654372125864029,0.05130910128355026,-0.04416155070066452,0.6583914160728455,288.04296875,2.601,2.621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005969,0.171668,0.123258,1.1422203934301236,-0.4583681307682818,-100.98806238651137,1.274859,0.05494,0.129129,0.13975279027129134,-1.5055177514592413,-76.62998349062572,-1.450631,0.107739,0.122275,-0.515499410783062,1.190217188686563,-85.43846098827639,1.2861493926480703,1.4460761313202015,2.726009987475651,1.2808279999999999,-0.11672799999999998,0.005870999999999987,-1.4446620000000001,-0.06392899999999999,-0.0009830000000000116,-2.7254899999999997,0.052799,-0.006853999999999999,24.358078895885654,15.549601398234984,-8.80847749765067
3.34,1.028,0.0939609557390213,0.0783427432179451,-0.08137612789869308,0.7384588718414307,-238.8758544921875,1.179,0.0813584253191948,0.05588888004422188,-0.04094952344894409,0.5451275706291199,8.914003372192383,2.543,2.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006122,0.171551,0.122983,1.1378344339127142,-0.45633073542819885,-100.9419387375127,1.275561,0.054068,0.132203,-1.2797786705703367,-1.6314060564244754,-75.28700921628243,-1.450746,0.108245,0.126653,-0.4347572593065296,0.9124556653112738,-85.5392426639979,1.2870891873440626,1.4460150828784604,2.726850895828006,1.281683,-0.117483,0.009219999999999992,-1.4446240000000001,-0.06330600000000002,0.0036699999999999927,-2.7263070000000003,0.054176999999999996,-0.005549999999999999,25.654929521230272,15.402696073514804,-10.252233447715469
3.36,1.055,0.10172619670629501,0.07041458785533905,-0.0939168855547905,0.7445751428604126,83.80719757080078,1.148,0.08744926005601883,0.05699339136481285,-0.019621826708316803,0.6720194816589355,549.6708984375,2.547,2.547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0061,0.171582,0.123005,1.1457662182818735,-0.4580525207398147,-100.95613747759208,1.2772,0.053616,0.136037,-0.6745104698122454,-0.8975521954961707,-78.9035060747743,-1.451115,0.108222,0.131196,0.3181496980880889,1.2471918516968787,-85.66104916479493,1.288776435298225,1.4464266079915702,2.728865696538032,1.2832999999999999,-0.11796600000000002,0.013031999999999988,-1.445015,-0.06336000000000001,0.008191000000000004,-2.728315,0.054606,-0.004840999999999984,22.05263140281778,15.295088312797148,-6.757543090020633
3.38,1.079,0.11600776016712189,0.058763545006513596,-0.05269072577357292,0.6560272574424744,49.485862731933594,1.229,0.11523427814245224,0.05916054546833038,-0.013420852832496166,0.6905409693717957,352.8429260253906,2.588,2.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006114,0.171598,0.122977,1.1430308008512677,-0.459024602958648,-100.9417298463431,1.267982,0.052024,0.148751,1.351082283814101,1.0469125281171494,-70.43207074374521,-1.45124,0.108401,0.136205,0.10084868803866091,1.0680056918498446,-84.77532087761719,1.2799542404976827,1.446567660591443,2.719835298971061,1.274096,-0.119574,0.02577399999999999,-1.4451260000000001,-0.063197,0.01322799999999999,-2.7192220000000002,0.056377,-0.012546000000000002,30.50965910259788,16.166408968725904,-14.343250133871976
3.4,1.13,0.13110721111297607,0.016875777393579483,-0.32972803711891174,0.668660581111908,-20.353023529052734,1.169,0.13013304769992828,0.0825243666768074,-0.01484172698110342,0.7185630202293396,-278.702392578125,2.551,2.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006116,0.171567,0.122991,1.144128802282695,-0.45088925885509107,-100.97135811698975,1.276503,0.049474,0.164377,-3.3559192217083815,0.949707768574097,-76.16658770410177,-1.452287,0.106486,0.151716,-1.1387028728818058,0.9532763143927309,-83.30042287029843,1.2890814562338564,1.4479196191180643,2.729414870107694,1.282619,-0.12209300000000001,0.04138599999999999,-1.446171,-0.065081,0.028724999999999987,-2.72879,0.057012,-0.012661000000000006,24.804770412887976,17.670935246691315,-7.133835166196661
3.42,1.132,0.14967595040798187,0.04692322388291359,-0.1435701698064804,0.7851212620735168,-234.47683715820312,1.206,0.14818082749843597,0.09274294227361679,0.01837950386106968,0.7753506302833557,163.51461791992188,2.621,2.607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005979,0.171679,0.123254,1.146126804492231,-0.46319506403996635,-100.96984816952256,1.27517,0.047986,0.175736,-3.8180398931081334,1.731464532795368,-72.39214782624273,-1.45528,0.102851,0.160388,-3.9613226897877465,0.15386351100173204,-86.2499592253558,1.2881758726097923,1.4514095273702043,2.731044293274827,1.2811489999999999,-0.123693,0.052482,-1.449301,-0.068828,0.037134,-2.73045,0.054865,-0.015348,28.57770034327983,14.719888944166769,-13.85781139911306
3.44,1.067,0.17734768986701965,0.04020005464553833,-0.09336619824171066,0.8302168846130371,163.6985321044922,1.166,0.15881460905075073,0.10514011979103088,0.0704379677772522,0.8324155211448669,-96.50013732910156,2.569,2.607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006411,0.171409,0.122782,1.084972971689544,-0.40145608581162645,-100.87641728402329,1.279047,0.045905,0.194951,-4.896929176236486,2.6454243201001026,-74.65799635218461,-1.453023,0.102976,0.175315,-3.406184151483003,0.5564341042851131,-83.14941528846191,1.293584898002833,1.449182207357653,2.7327365691623116,1.285458,-0.125504,0.07216900000000001,-1.446612,-0.06843300000000001,0.052532999999999996,-2.73207,0.057071,-0.019636000000000015,26.21842093183868,17.72700199556138,-8.491418936277299
3.46,1.09,0.2007555365562439,0.04893793165683746,-0.2588205933570862,0.9073401093482971,-284.6213684082031,1.099,0.18535280227661133,0.10893619060516357,0.05685903877019882,0.7684782147407532,417.7050476074219,2.569,2.569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006373,0.171394,0.122725,1.0806145520592796,-0.4011687835164206,-100.87285515550732,1.283,0.044865,0.209333,-4.820676169786685,3.1593826525591986,-74.11533311465969,-1.445529,0.107354,0.188498,-0.37075844730908913,3.4082651235359154,91.06926520420879,1.2984580342213605,1.4420808581577527,2.729323996191548,1.2893729999999999,-0.126529,0.08660799999999999,-1.439156,-0.06403999999999999,0.065773,-2.728529,0.062489,-0.020834999999999992,26.757522040847633,191.9421203597161,165.1845983188685
3.48,1.061,0.21781697869300842,0.05244561284780502,-0.286674827337265,0.9502549171447754,-297.18365478515625,1.197,0.2059413492679596,0.11439374089241028,0.06729360669851303,0.8398926258087158,-193.04293823242188,2.569,2.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006401,0.171396,0.122804,1.08357860785639,-0.404942597634812,-100.84699932739541,1.282023,0.042415,0.229263,-7.568946813363068,3.388420677416539,-71.72736472204348,-1.447434,0.105896,0.204644,3.915561359188449,4.070146603739433,93.38324826039826,1.2992328585815553,1.444840525002327,2.7303061087304843,1.288424,-0.12898099999999998,0.106459,-1.441033,-0.06549999999999999,0.08184,-2.729457,0.06348100000000001,-0.024619000000000002,29.119634605351933,194.23024758779366,165.11061298244175
3.5,1.071,0.2539738416671753,0.023335838690400124,-0.19626303017139435,1.0296252965927124,-215.15432739257812,1.155,0.2269478291273117,0.10247085243463516,0.10473031550645828,0.7952185869216919,-68.84956359863281,2.586,2.586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006394,0.17139,0.122742,1.0789143537305854,-0.40627228196163245,-100.87020097137841,1.286394,0.042787,0.251893,-8.402252038628477,4.1923891251653735,-72.3027998079763,-1.447734,0.09429,0.224771,-7.5571360033914114,-1.8885845206989647,-84.30620291893685,1.3055724895056575,1.447002184670431,2.7347475353818314,1.292788,-0.128603,0.12915099999999996,-1.44134,-0.07709999999999999,0.102029,-2.734128,0.051503,-0.02712199999999998,28.56740116340211,16.563998052441562,-12.003403110960548
3.52,1.103,0.2808682918548584,0.00933272298425436,-0.2663055956363678,0.9953957200050354,31.524948120117188,1.212,0.23494656383991241,0.1026390939950943,0.09725991636514664,0.8353047966957092,331.4698486328125,2.586,2.586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006105,0.17158,0.123002,1.140989809354655,-0.4541643017018137,-100.96294446619824,1.292473,0.044008,0.266825,-6.268368958784461,4.858399665961272,-73.09273390395475,-1.451295,0.08872,0.238468,-2.1187711698011293,-4.0974852561914785,-84.03497729930889,1.3127316910157232,1.4521612558032253,2.7442787978295864,1.298578,-0.12757200000000002,0.14382299999999998,-1.44519,-0.08286000000000002,0.11546600000000001,-2.743768,0.044711999999999995,-0.028356999999999966,27.870210562243486,16.927967166889346,-10.94224339535414
3.54,1.214,0.31061866879463196,0.0034699717070907354,-0.2561071813106537,0.9683197140693665,-41.23143005371094,1.127,0.2699145972728729,0.09552925080060959,0.10852562636137009,0.9267957806587219,145.6526336669922,2.604,2.604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005977,0.171657,0.123271,1.1455498503116657,-0.4564344105027227,-100.99832477466923,1.292251,0.043047,0.289657,-7.902318773898234,5.6703347177529935,-70.71003032010027,-1.445714,0.094593,0.260822,-6.312675124976975,-0.21912526434065951,-82.68444813169157,1.3151504754513834,1.4483444917788033,2.738601977025139,1.298228,-0.12861,0.16638599999999998,-1.439737,-0.07706400000000001,0.13755099999999998,-2.737965,0.051545999999999995,-0.028835,30.288294454568955,18.31387664297766,-11.974417811591294
3.56,1.152,0.32048580050468445,-0.019100338220596313,-0.2295578420162201,0.9881483316421509,260.2040710449219,1.202,0.29213449358940125,0.08847864717245102,0.13451838493347168,0.8655766844749451,-256.3125305175781,2.582,2.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006123,0.171569,0.123001,1.1429447953456864,-0.45479301466208916,-100.94266742773773,1.297164,0.04505,0.308499,-6.249110506027939,6.508367078541438,-72.67012669623055,-1.447746,0.086591,0.273205,-3.363807630866752,-3.010774775971327,-82.22474775368943,1.322487644454193,1.4519157607206417,2.7454511886422237,1.303287,-0.126519,0.18549800000000002,-1.4416229999999999,-0.084978,0.15020399999999998,-2.74491,0.041541,-0.03529400000000005,28.272540731507178,18.717919674048304,-9.554621057458874
3.58,1.203,0.36295706033706665,-0.041331738233566284,-0.20453014969825745,0.9983313679695129,-50.5739631652832,1.202,0.29213449358940125,0.08847864717245102,0.13451838493347168,0.8655766844749451,-256.3125305175781,2.547,2.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006393,0.1714,0.122764,1.066448770508097,-0.3966697688379436,-100.84996795136952,1.305783,0.048096,0.332062,-4.0849924666596,6.958332010063018,-73.31465339649674,-1.438094,0.090732,0.299096,-4.424906804199955,-0.5408312492428361,-83.79711150178935,1.334471949572564,1.4447726651099817,2.744406233920372,1.312176,-0.123304,0.20929800000000004,-1.431701,-0.080668,0.176332,-2.743877,0.04263599999999999,-0.03296600000000005,27.535314554872784,17.052856449580176,-10.482458105292608
3.6,1.169,0.38228821754455566,-0.0504758395254612,-0.23872335255146027,0.9100602269172668,-61.122676849365234,1.191,0.33564791083335876,0.08343776315450668,0.1545070856809616,0.8882405161857605,5.744353771209717,2.577,2.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006113,0.171564,0.12304,1.1447520004652805,-0.46335699637360583,-100.93541445967797,1.306685,0.048555,0.356099,-6.049969348867364,6.8294580118641806,-70.94887175829763,-1.437777,0.079653,0.316553,-6.1567584680176335,-3.6690850757942908,-87.82119906857383,1.3389870426430572,1.4476037862571374,2.7449230665291884,1.3127980000000001,-0.123009,0.23305900000000002,-1.431664,-0.09191099999999999,0.193513,-2.7444620000000004,0.031098,-0.039546000000000026,29.986542701380344,13.114215391104139,-16.872327310276205
3.62,1.188,0.40636250376701355,-0.058029115200042725,-0.21706488728523254,0.8248900175094604,201.2371826171875,1.211,0.34462571144104004,0.08007804304361343,0.1644401252269745,0.9092892408370972,-219.20851135253906,2.591,2.591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006384,0.171413,0.122829,1.0715644040941317,-0.39647864834317226,-100.83051112038459,1.309361,0.051441,0.376415,-5.332648698538216,7.323578704416614,-71.31655546429143,-1.431144,0.079077,0.333802,-5.834597835523081,-2.7644496159722793,-84.31764408899488,1.345319309756981,1.4432520920563392,2.740975605745151,1.315745,-0.11997200000000001,0.253586,-1.42476,-0.09233600000000002,0.210973,-2.7405049999999997,0.027635999999999994,-0.04261300000000001,29.51395565609316,16.512867031389703,-13.001088624703456
3.64,1.244,0.4344877004623413,-0.06919664889574051,-0.20079964399337769,0.8740181922912598,-336.80596923828125,1.156,0.37421807646751404,0.0669107735157013,0.1676402986049652,0.8357064127922058,143.23675537109375,2.573,2.573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006108,0.171572,0.122987,1.1457478176052205,-0.4501150141278145,-100.9444931378828,1.319978,0.057353,0.402448,-4.163603463290196,7.492286553303806,-72.51159803127793,-1.430123,0.075804,0.357236,-1.2681041074114001,-1.482128947958981,-85.65863028932642,1.3600178343970348,1.4463273571532829,2.7505345070633087,1.326086,-0.114219,0.27946099999999996,-1.424015,-0.095768,0.23424899999999999,-2.750101,0.018450999999999995,-0.045211999999999974,28.432895106604875,15.285862848556377,-13.147032258048498
3.66,1.22,0.4344877004623413,-0.06919664889574051,-0.20079964399337769,0.8740181922912598,-369.55694580078125,1.151,0.38672399520874023,0.06296974420547485,0.17327073216438293,0.8646683096885681,219.32643127441406,2.573,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006111,0.171573,0.12299,1.1338668274696637,-0.44833729868399286,-100.9456866891597,1.320616,0.059571,0.422624,-5.563424696919135,7.97837908001983,-71.60866468829235,-1.424119,0.071805,0.373094,-7.184298328227301,-1.9667359494086873,-85.24717289493519,1.364745219624894,1.4433476201885669,2.74520911988158,1.326727,-0.112002,0.299634,-1.418008,-0.09976800000000001,0.250104,-2.744735,0.012233999999999995,-0.04953000000000002,29.33702200086735,15.69851379422451,-13.63850820664284
3.68,1.257,0.47049057483673096,-0.08690551668405533,-0.14247015118598938,0.6573618650436401,1.005490779876709,1.129,0.4141141474246979,0.05184110999107361,0.19704106450080872,0.7570934295654297,-142.1349334716797,2.555,2.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006095,0.171554,0.123008,1.1412400799840081,-0.4654767288708934,-100.95250150900719,1.323342,0.064812,0.451984,-7.624515499105606,8.020442517399463,-71.27015417745012,-1.413429,0.068491,0.395886,-5.5608448896146445,-1.3280478383253171,-84.33429747125248,1.3736891206197275,1.4372450634491671,2.737348356911484,1.329437,-0.10674200000000002,0.328976,-1.407334,-0.10306300000000002,0.272878,-2.736771,0.0036790000000000017,-0.05609799999999998,29.682347331557068,16.61820403775471,-13.06414329380236
3.7,1.254,0.4942896366119385,-0.08243837207555771,-0.11860449612140656,0.609646737575531,-14.817270278930664,1.096,0.4258730709552765,0.047228649258613586,0.1996048390865326,0.7790252566337585,-168.474853515625,2.573,2.573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006359,0.171396,0.122806,1.0696600215355059,-0.4019296334308138,-100.83209553724522,1.331675,0.071076,0.476761,-6.39147448274046,8.318555333379113,-71.7749059024516,-1.405597,0.072074,0.420538,-3.1869704355238846,3.180062250720131,-84.28802796392021,1.3876898895578218,1.4340070376926328,2.7378495253970767,1.338034,-0.10031999999999999,0.353955,-1.399238,-0.099322,0.297732,-2.737272,0.0009979999999999989,-0.05622299999999997,29.05718963479363,16.54406757332501,-12.513122061468621
3.72,1.285,0.5002206563949585,-0.08564151078462601,-0.09225592017173767,0.5615828037261963,92.1309585571289,1.131,0.4548884630203247,0.0370851494371891,0.16910311579704285,0.7145997881889343,-119.86460876464844,2.573,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006134,0.171592,0.122991,1.1580986546201137,-0.44514718011967414,-100.94784068984615,1.33578,0.074967,0.496773,-7.642841744738548,8.022050818024148,-72.30752206117242,-1.407055,0.062174,0.435893,-4.696299241018914,-0.19068549329289458,-85.4867247804466,1.3963461453182016,1.4396039762966062,2.7435403901663267,1.341914,-0.09662499999999999,0.373782,-1.4009209999999999,-0.10941799999999999,0.31290199999999996,-2.742835,-0.012793000000000006,-0.060880000000000045,28.640318628673725,15.461115909399552,-13.179202719274173
