case,drag,cop,fdp,csv,pos_x,pos_y,pos_z,pos_total,vel_x,vel_y,vel_z,vel_total,att_roll,att_pitch,att_yaw
drag | no-cop | no-fdp,True,False,False,flight_sine_mtf,0.6274954683374242,0.3525876903531958,0.13200232103737886,0.7317740463639439,0.06806845729352279,0.06029781235340367,0.053464751680505254,0.10548753824592033,0.6827382952784649,2.176887463840656,6.860317425030452
drag | no-cop | no-fdp,True,False,False,flight_square,0.8899474079687607,1.0698721146537775,0.11778544429696503,1.396605220365546,0.06450568226726662,0.09216311530963253,0.05381696284294409,0.12470480487126791,1.3186033045530776,1.5749475646263698,3.169140043768069
drag | no-cop | no-fdp,True,False,False,flight_square_mtf,0.433656266995443,0.5301463726382537,0.13107163459645327,0.6973469062967923,0.0656505409743893,0.06173825547813469,0.04829793628826348,0.10224625357155419,1.5100473244580845,2.2311534306877934,41.958003405448274
drag | no-cop | no-fdp,True,False,False,flight_x_mtf,0.15037089656526462,0.387405592712578,0.11482766921676325,0.4311379053349169,0.08966932784412673,0.058671630853222065,0.07620200448922805,0.1314902814323955,0.8868910511246383,3.0498825551672764,1.6882679705298524
drag | no-cop | no-fdp,True,False,False,flight_y_mtf,0.16251202945154863,1.4936108933881562,0.12119010604676216,1.5073057760016224,0.059014233417446695,0.1176918682106288,0.06862193773412108,0.1484689392672504,1.2551452073266747,2.13494383408139,1.8399033939580338
drag | no-cop | no-fdp,True,False,False,flight_z_mtf,0.28175304225000447,0.3397273390393863,0.13654870365324664,0.46200107161920856,0.04362231743914881,0.054359980509916216,0.05469367939312106,0.08859634656890686,0.4241879537496988,1.3375696986614307,1.8883539954591333
drag | no-cop | no-fdp,True,False,False,square_100cm_mtf,0.2581557189764249,1.2439538076174312,0.12671499242111908,1.2767623663119243,0.056864010442002955,0.053876333765367754,0.055554483431137974,0.09603372143599409,0.9761703595437743,1.8748856573279105,3.8232980311130964
drag | no-cop | no-fdp,True,False,False,square_120cm_mtf,0.4730885331606575,1.250286843392086,0.12421720209728697,1.3425572107974868,0.057943650341724155,0.05982643606642118,0.06716705351038714,0.10699571087011284,1.385888815722872,1.6946998100023585,6.005329752407177
drag | no-cop | no-fdp,True,False,False,square_60cm_mtf,0.22267963808659938,0.7320946782379543,0.13421910338364793,0.776893562102186,0.0568914110784798,0.06556218328960954,0.051603072731508555,0.10098470006656599,1.5459286005525832,1.1939738116400491,5.281555842013106
drag | no-cop | no-fdp,True,False,False,square_80cm_mtf,0.38972325510495637,1.260494698019125,0.13356469100617255,1.3261110911185015,0.04939784967941753,0.06223847960554655,0.05200873847380795,0.09496675615286286,1.6807584145242547,1.0283676609187482,1.8345304322749194
