feature,scale_pct,csv,pos_x,pos_y,pos_z,pos_total,vel_x,vel_y,vel_z,vel_total,att_roll,att_pitch,att_yaw
drag,-40,flight_sine_mtf,2.0055337072645663,1.3981322475759088,0.13214829639124462,2.448346871855605,0.10810341059326288,0.11380394969170872,0.060309033265148075,0.1681513182841731,0.8319020950122201,2.78451364478062,7.437279452820208
drag,-40,flight_square,1.1339203633259811,1.200414896595532,0.11790721874667855,1.6554979391610138,0.15066203261553365,0.16162106954863367,0.07341754921803263,0.23283160165035727,1.361408650256683,1.5352985237676897,3.665877316883642
drag,-40,flight_square_mtf,0.7341727587939582,0.7701789104807344,0.1312230512308102,1.0721029255993784,0.14024048848766701,0.11912034499999614,0.0570188410349921,0.19263488634500053,2.1961618453744305,3.212629163986679,39.88498708123459
drag,-40,flight_x_mtf,0.5037218551581331,1.0849436714267624,0.1154482661362986,1.2017349040811005,0.29208293281977926,0.1004986229685453,0.1651604287990188,0.3502718659901952,1.1283936314044383,4.239346684025685,2.185047680202057
drag,-40,flight_y_mtf,0.17793237870896825,2.430303472018476,0.12198670406386113,2.439859761024485,0.06967363702250173,0.4963387539145057,0.17979833039209125,0.532479120665901,1.3383843753709692,1.9554036588269994,2.0939601237162417
drag,-40,flight_z_mtf,0.3847009120835599,0.7331390630837719,0.1364919031376026,0.8391172249450004,0.05160942618507478,0.08159796229595993,0.05492422940027785,0.1110784916049004,0.4391306897052016,1.408894014844318,1.8524860366346036
drag,-40,square_100cm_mtf,0.2544202407716328,2.029842225622343,0.12694114689255473,2.0496592825658024,0.14867661971545806,0.2558412854702248,0.09482255126163382,0.31072627315506673,1.020501609394608,2.4358475969741313,4.7724561319591645
drag,-40,square_120cm_mtf,0.3769575783920606,2.033838552047825,0.12458067896997226,2.0722250402105993,0.17714589189006827,0.24527646129190686,0.10828201981760707,0.32135059560111084,1.2852535547658028,2.2544303454092987,7.775423483765176
drag,-40,square_60cm_mtf,0.24109705364193432,0.7823254334778036,0.13439576107353632,0.8295921249238026,0.10980648457806873,0.23994015423917586,0.07793006144112406,0.27513966662030126,1.7517402700709468,2.1096277122016573,5.783631829216503
drag,-40,square_80cm_mtf,0.4383101916610323,1.7218256563801289,0.1336751992257849,1.7817599372448707,0.09164565008554477,0.16987912613781797,0.06341147494891591,0.20317199076680767,1.7309805433368386,1.5597891700338948,2.099112049616568
