timestamp,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,range.zrange,motion.deltaX,motion.deltaY,motion.motion,locSrv.x,locSrv.y,locSrv.z,locSrv.qx,locSrv.qy,locSrv.qz,locSrv.qw
26912.523,0.009791946038603783,-0.004971059504896402,0.04124584421515465,0.01606493815779686,-0.0170071329921484,0.9995197057723999,0.1810287982225418,0.20405873656272888,0.006847369950264692,22,0,0,48,0.00827116146683693,0.22186116874217987,0.14962312579154968,-0.00016851889085955918,-0.005313249304890633,0.032066334038972855,-0.9994716048240662
26914.497,0.009791946038603783,-0.004971059504896402,0.04124584421515465,0.016559869050979614,-0.016825122758746147,0.9991050362586975,-0.027309229597449303,0.14464575052261353,0.06312902271747589,22,0,0,48,0.008251330815255642,0.22187884151935577,0.14954951405525208,-3.180985731887631e-05,-0.005104432348161936,0.03208394721150398,-0.9994722008705139
26916.478,0.01059403084218502,-0.006130788009613752,-0.05858447775244713,0.017190951853990555,-0.016758909448981285,0.9986119866371155,-0.32214483618736267,-0.05763928219676018,0.014676445163786411,15,0,0,48,0.008251330815255642,0.22187884151935577,0.14954951405525208,-3.180985731887631e-05,-0.005104432348161936,0.03208394721150398,-0.9994722008705139
26918.533,0.01059403084218502,-0.006130788009613752,-0.05858447775244713,0.017906496301293373,-0.016807176172733307,0.9982893466949463,-0.26773494482040405,-0.06410849094390869,-0.048102471977472305,15,0,0,48,0.008246835321187973,0.22196505963802338,0.1496134251356125,0.00020596840477082878,-0.005046078935265541,0.03215600922703743,-0.9994701743125916
26920.44,0.010435592383146286,-0.005986165255308151,-0.04722623527050018,0.018643436953425407,-0.01691051386296749,0.9985345005989075,-0.1384545862674713,-0.013998257927596569,-0.0018045339966192842,15,0,0,48,0.008246835321187973,0.22196505963802338,0.1496134251356125,0.00020596840477082878,-0.005046078935265541,0.03215600922703743,-0.9994701743125916
26922.415,0.013522333465516567,-0.004595947451889515,-0.047243718057870865,0.01895071566104889,-0.017247816547751427,0.9993190169334412,0.06483477354049683,0.051378097385168076,0.05011430010199547,15,-1,-3,176,0.008246835321187973,0.22196505963802338,0.1496134251356125,0.00020596840477082878,-0.005046078935265541,0.03215600922703743,-0.9994701743125916
26924.399,0.013522333465516567,-0.004595947451889515,-0.047243718057870865,0.01859130896627903,-0.017728835344314575,1.0001494884490967,0.25468993186950684,0.13028649985790253,0.07726742327213287,15,-1,-3,176,0.008235862478613853,0.22200556099414825,0.14958533644676208,0.0002909304166678339,-0.005066041834652424,0.03212626650929451,-0.9994709491729736
26926.377,0.013892928138375282,-0.004739060532301664,-0.0364006906747818,0.01816386543214321,-0.018073314800858498,1.000762939453125,0.2321578562259674,0.23026159405708313,-0.08463232964277267,15,-1,-3,176,0.008235862478613853,0.22200556099414825,0.14958533644676208,0.0002909304166678339,-0.005066041834652424,0.03212626650929451,-0.9994709491729736
26928.437,0.013892928138375282,-0.004739060532301664,-0.0364006906747818,0.018201040104031563,-0.01810590922832489,1.000885009765625,0.1399357169866562,0.3259037435054779,-0.2868154048919678,15,-1,-3,176,0.008235862478613853,0.22200556099414825,0.14958533644676208,0.0002909304166678339,-0.005066041834652424,0.03212626650929451,-0.9994709491729736
26930.337,0.013892928138375282,-0.004739060532301664,-0.0364006906747818,0.01846822164952755,-0.01794024184346199,1.0005971193313599,0.03084435500204563,0.2294309288263321,-0.34186699986457825,15,-1,-3,176,0.0082444092258811,0.22193750739097595,0.14958727359771729,7.743947935523465e-05,-0.005124521441757679,0.03213406354188919,-0.9994704723358154
26932.319,0.01176116056740284,-0.0055079385638237,-0.024314358830451965,0.01831289753317833,-0.017961451783776283,1.0003355741500854,-0.08252183347940445,0.12150325626134872,-0.22328433394432068,15,1,1,176,0.0082444092258811,0.22193750739097595,0.14958727359771729,7.743947935523465e-05,-0.005124521441757679,0.03213406354188919,-0.9994704723358154
26934.3,0.01176116056740284,-0.0055079385638237,-0.024314358830451965,0.01766490563750267,-0.018276093527674675,1.0003365278244019,-0.08384548872709274,0.21308587491512299,-0.01306091994047165,15,1,1,176,0.0082444092258811,0.22193750739097595,0.14958727359771729,7.743947935523465e-05,-0.005124521441757679,0.03213406354188919,-0.9994704723358154
26936.28,0.01176116056740284,-0.0055079385638237,-0.024314358830451965,0.01710614562034607,-0.018598929047584534,1.000588059425354,-0.16727283596992493,0.27061328291893005,0.054388973861932755,15,1,1,176,0.008284087292850018,0.22192265093326569,0.14961686730384827,8.890226308722049e-05,-0.005330801010131836,0.03211011737585068,-0.9994701743125916
26938.351,0.012104344554245472,-0.005726660136133432,-0.01105541456490755,0.017013734206557274,-0.018674714490771294,1.001084804534912,-0.3165612518787384,0.2523065209388733,0.011513857170939445,15,1,1,176,0.008284087292850018,0.22192265093326569,0.14961686730384827,8.890226308722049e-05,-0.005330801010131836,0.03211011737585068,-0.9994701743125916
26940.251,0.012104344554245472,-0.005726660136133432,-0.01105541456490755,0.017045123502612114,-0.018401680514216423,1.0016374588012695,-0.14502766728401184,0.19354133307933807,-0.029105128720402718,15,1,1,176,0.008284087292850018,0.22192265093326569,0.14961686730384827,8.890226308722049e-05,-0.005330801010131836,0.03211011737585068,-0.9994701743125916
26942.223,0.012104344554245472,-0.005726660136133432,-0.01105541456490755,0.017024748027324677,-0.01799863390624523,1.0017374753952026,0.1338062584400177,0.1681285798549652,-0.08518097549676895,15,0,2,176,0.008253960870206356,0.22187261283397675,0.14956505596637726,-0.00010525119432713836,-0.005239099729806185,0.03226660192012787,-0.9994655251502991
26944.205,0.009055429138243198,-0.005170293152332306,0.001530475215986371,0.017031166702508926,-0.01763422228395939,1.0016324520111084,0.03247265890240669,0.2030494660139084,-0.07839125394821167,15,0,2,176,0.008253960870206356,0.22187261283397675,0.14956505596637726,-0.00010525119432713836,-0.005239099729806185,0.03226660192012787,-0.9994655251502991
26946.186,0.009432537481188774,-0.0055553424172103405,0.0016845413483679295,0.01724761351943016,-0.017277617007493973,1.0016287565231323,-0.17602595686912537,0.14053964614868164,-0.08291187137365341,15,0,2,176,0.008264637552201748,0.22192606329917908,0.14951832592487335,0.00019725313177332282,-0.005151176825165749,0.032228708267211914,-0.9994672536849976
26948.253,0.009298852644860744,-0.005414554849267006,0.015246394090354443,0.017537523061037064,-0.017084171995520592,1.0014073848724365,-0.18774402141571045,-0.067540742456913,-0.13819023966789246,15,0,2,176,0.008264637552201748,0.22192606329917908,0.14951832592487335,0.00019725313177332282,-0.005151176825165749,0.032228708267211914,-0.9994672536849976
26950.147,0.009298852644860744,-0.005414554849267006,0.015246394090354443,0.01746159978210926,-0.01699288748204708,1.0010795593261719,-0.228155717253685,-0.288261353969574,-0.14128391444683075,15,0,2,176,0.008264637552201748,0.22192606329917908,0.14951832592487335,0.00019725313177332282,-0.005151176825165749,0.032228708267211914,-0.9994672536849976
26952.127,0.009298852644860744,-0.005414554849267006,0.015246394090354443,0.017182042822241783,-0.01693587563931942,1.0009995698928833,-0.24979937076568604,-0.24864816665649414,-0.07698468863964081,15,0,-1,176,0.008244413882493973,0.2219165414571762,0.14962206780910492,0.0001174283679574728,-0.005062102805823088,0.03216855227947235,-0.9994696974754333
26954.109,0.009715555235743523,-0.004981674253940582,0.028151683509349823,0.016897598281502724,-0.017056254670023918,1.0008982419967651,-0.1577337682247162,-0.06124328449368477,-0.005432171281427145,15,0,-1,176,0.008244413882493973,0.2219165414571762,0.14962206780910492,0.0001174283679574728,-0.005062102805823088,0.03216855227947235,-0.9994696974754333
26956.092,0.010135047137737274,-0.005247723776847124,0.028301188722252846,0.016668226569890976,-0.017156684771180153,1.0007108449935913,-0.05371829867362976,-0.02184544876217842,0.019342325627803802,15,0,-1,176,0.008244413882493973,0.2219165414571762,0.14962206780910492,0.0001174283679574728,-0.005062102805823088,0.03216855227947235,-0.9994696974754333
26958.159,0.010135047137737274,-0.005247723776847124,0.028301188722252846,0.016963541507720947,-0.017237843945622444,1.0008749961853027,-0.018388798460364342,-0.006794922053813934,-0.1263681799173355,15,0,-1,176,0.008243978954851627,0.2218961864709854,0.14962971210479736,-5.7259629102190956e-05,-0.005144341383129358,0.032196443527936935,-0.9994683861732483
26960.059,0.00999356433749199,-0.005119075998663902,0.042086999863386154,0.017554698511958122,-0.017351459711790085,1.0012078285217285,-0.05165015906095505,0.04806491360068321,-0.24556705355644226,20,0,-1,176,0.008243978954851627,0.2218961864709854,0.14962971210479736,-5.7259629102190956e-05,-0.005144341383129358,0.032196443527936935,-0.9994683861732483
26962.042,0.006578612141311169,-0.00656897621229291,-0.05268917232751846,0.01774878427386284,-0.01754644513130188,1.0012015104293823,-0.07669452577829361,0.06633338332176208,-0.22299239039421082,20,1,3,176,0.008290475234389305,0.22188834846019745,0.14958180487155914,-2.5869911041809246e-05,-0.005483608692884445,0.0322786308825016,-0.9994639158248901
26964.013,0.006519864313304424,-0.006453528068959713,-0.041754212230443954,0.017568256705999374,-0.01772155612707138,1.00076162815094,0.003697913372889161,0.12313323467969894,-0.1181626096367836,20,1,3,176,0.008290475234389305,0.22188834846019745,0.14958180487155914,-2.5869911041809246e-05,-0.005483608692884445,0.0322786308825016,-0.9994639158248901
26965.994,0.006883159279823303,-0.006753844209015369,-0.041631586849689484,0.017420649528503418,-0.017618712037801743,1.000368595123291,0.1166837140917778,-0.0028102530632168055,-0.01605735905468464,20,1,3,176,0.008290475234389305,0.22188834846019745,0.14958180487155914,-2.5869911041809246e-05,-0.005483608692884445,0.0322786308825016,-0.9994639158248901
26968.066,0.006883159279823303,-0.006753844209015369,-0.041631586849689484,0.017368894070386887,-0.01730782724916935,0.9999856352806091,-0.027091581374406815,-0.1817900389432907,-0.007506103254854679,20,1,3,176,0.008248616009950638,0.2219073623418808,0.14954541623592377,9.845438034972176e-05,-0.005090753547847271,0.032239437103271484,-0.9994672536849976
26969.956,0.006799398455768824,-0.006615460850298405,-0.02946624718606472,0.01736035756766796,-0.017058800905942917,0.9995900988578796,-0.22522176802158356,-0.16868020594120026,-0.06699909269809723,20,1,3,176,0.008248616009950638,0.2219073623418808,0.14954541623592377,9.845438034972176e-05,-0.005090753547847271,0.032239437103271484,-0.9994672536849976
26971.937,0.007510555908083916,-0.006293031387031078,-0.02946573868393898,0.0176154226064682,-0.01699943095445633,0.9995695352554321,-0.19775913655757904,0.08613754063844681,-0.09641317278146744,20,0,-1,176,0.008248616009950638,0.2219073623418808,0.14954541623592377,9.845438034972176e-05,-0.005090753547847271,0.032239437103271484,-0.9994672536849976
26973.918,0.007510555908083916,-0.006293031387031078,-0.02946573868393898,0.018006447702646255,-0.01712314411997795,0.9999247193336487,-0.0923771858215332,0.29215121269226074,-0.058275140821933746,20,0,-1,176,0.008273186162114143,0.22187775373458862,0.14964334666728973,-0.00024549756199121475,-0.005298099480569363,0.03212599828839302,-0.9994698166847229
26975.898,0.00787003617733717,-0.006501165684312582,-0.017755232751369476,0.01816766895353794,-0.01748477667570114,1.0004081726074219,-0.037834715098142624,0.20771756768226624,0.022660227492451668,20,0,-1,176,0.008273186162114143,0.22187775373458862,0.14964334666728973,-0.00024549756199121475,-0.005298099480569363,0.03212599828839302,-0.9994698166847229
26977.983,0.00787003617733717,-0.006501165684312582,-0.017755232751369476,0.018230071291327477,-0.01791316643357277,1.0007725954055786,-0.14133326709270477,-0.07586944103240967,0.03116774931550026,20,0,-1,176,0.008273186162114143,0.22187775373458862,0.14964334666728973,-0.00024549756199121475,-0.005298099480569363,0.03212599828839302,-0.9994698166847229
26979.867,0.00787003617733717,-0.006501165684312582,-0.017755232751369476,0.01825122721493244,-0.018152780830860138,1.0008673667907715,-0.19770658016204834,-0.18351612985134125,-0.041041698306798935,20,0,-1,176,0.008313347585499287,0.22188691794872284,0.14959004521369934,-0.0001691179786575958,-0.005417810287326574,0.032216876745224,-0.9994662404060364
26981.841,0.00840902328491211,-0.006046083755791187,-0.00476456806063652,0.01784185878932476,-0.018124956637620926,1.0009225606918335,-0.1581874042749405,-0.0021240536589175463,-0.10724756866693497,20,0,-1,176,0.008313347585499287,0.22188691794872284,0.14959004521369934,-0.0001691179786575958,-0.005417810287326574,0.032216876745224,-0.9994662404060364
26983.822,0.00840902328491211,-0.006046083755791187,-0.00476456806063652,0.01735994964838028,-0.018139051273465157,1.0009794235229492,-0.12220845371484756,0.3018072545528412,-0.09069138765335083,20,0,-1,176,0.008313347585499287,0.22188691794872284,0.14959004521369934,-0.0001691179786575958,-0.005417810287326574,0.032216876745224,-0.9994662404060364
26985.802,0.00840902328491211,-0.006046083755791187,-0.00476456806063652,0.017159098759293556,-0.01829150877892971,1.0008723735809326,0.04305972531437874,0.44761937856674194,-0.0630599781870842,20,0,-1,176,0.008282899856567383,0.22186419367790222,0.1495629847049713,-0.00012664702080655843,-0.005454894155263901,0.03231404721736908,-0.999462902545929
26987.874,0.008782301098108292,-0.006337091792374849,0.007767624221742153,0.017220471054315567,-0.01827852427959442,1.0007058382034302,0.2299458235502243,0.36755019426345825,-0.0010262606665492058,20,0,-1,176,0.008282899856567383,0.22186419367790222,0.1495629847049713,-0.00012664702080655843,-0.005454894155263901,0.03231404721736908,-0.999462902545929
26989.765,0.008782301098108292,-0.006337091792374849,0.007767624221742153,0.017111800611019135,-0.017672080546617508,1.0004171133041382,0.17603038251399994,0.24254842102527618,0.08257897943258286,20,0,-1,176,0.008257509209215641,0.2219616323709488,0.1495857536792755,0.00026122573763132095,-0.005068280268460512,0.03228920325636864,-0.9994657635688782
26991.747,0.008663691580295563,-0.006188637111335993,0.02140805497765541,0.016861332580447197,-0.016866782680153847,1.0002005100250244,-0.016219453886151314,0.014159214682877064,0.1109333261847496,20,0,0,48,0.008257509209215641,0.2219616323709488,0.1495857536792755,0.00026122573763132095,-0.005068280268460512,0.03228920325636864,-0.9994657635688782
26993.727,0.008663691580295563,-0.006188637111335993,0.02140805497765541,0.016744796186685562,-0.016265515238046646,0.9998956322669983,-0.07250745594501495,-0.1710735410451889,0.04111951217055321,20,0,0,48,0.008257509209215641,0.2219616323709488,0.1495857536792755,0.00026122573763132095,-0.005068280268460512,0.03228920325636864,-0.9994657635688782
26995.708,0.008663691580295563,-0.006188637111335993,0.02140805497765541,0.01688232086598873,-0.016112782061100006,0.9992905259132385,-0.031814128160476685,-0.04064298793673515,-0.0968770980834961,20,0,0,48,0.008272494189441204,0.22195842862129211,0.1495884209871292,0.00018640619236975908,-0.0052384138107299805,0.03208683058619499,-0.9994714260101318
26997.769,0.008938812650740147,-0.006351288408041,0.03442356362938881,0.01723351515829563,-0.016123803332448006,0.9988823533058167,-0.041739046573638916,0.012470564804971218,-0.23071226477622986,20,0,0,48,0.008272494189441204,0.22195842862129211,0.1495884209871292,0.00018640619236975908,-0.0052384138107299805,0.03208683058619499,-0.9994714260101318
26999.669,0.008938812650740147,-0.006351288408041,0.03442356362938881,0.017235703766345978,-0.016086267307400703,0.9989887475967407,-0.1220850795507431,-0.023223383352160454,-0.3377545475959778,20,0,0,48,0.008272494189441204,0.22195842862129211,0.1495884209871292,0.00018640619236975908,-0.0052384138107299805,0.03208683058619499,-0.9994714260101318
27001.661,0.008938812650740147,-0.006351288408041,0.03442356362938881,0.01687418296933174,-0.01603115163743496,0.9994597434997559,-0.12091439962387085,-0.08804012089967728,-0.3155463933944702,20,0,0,48,0.008282669819891453,0.22196196019649506,0.149593785405159,0.00016381280147470534,-0.005184574518352747,0.03207232058048248,-0.9994721412658691
27003.638,0.00881280843168497,-0.006196717265993357,0.048485446721315384,0.016474567353725433,-0.01610315591096878,1.0000123977661133,0.1344800442457199,-0.036843158304691315,-0.15671105682849884,20,0,0,48,0.008282669819891453,0.22196196019649506,0.149593785405159,0.00016381280147470534,-0.005184574518352747,0.03207232058048248,-0.9994721412658691
27005.622,0.00935335736721754,-0.0070357006043195724,-0.05359704792499542,0.0163746178150177,-0.016198603436350822,1.000130534172058,0.30896228551864624,0.1225239709019661,0.024570250883698463,18,0,0,48,0.008282669819891453,0.22196196019649506,0.149593785405159,0.00016381280147470534,-0.005184574518352747,0.03207232058048248,-0.9994721412658691
27007.672,0.00935335736721754,-0.0070357006043195724,-0.05359704792499542,0.0164642296731472,-0.016273021697998047,0.9995611310005188,0.1506534218788147,0.15258164703845978,-0.0009412644430994987,18,0,0,48,0.00826618354767561,0.2219136655330658,0.14957110583782196,-3.0083896490396e-05,-0.005252646282315254,0.03212030604481697,-0.9994702935218811
27009.574,0.009608633816242218,-0.007107441779226065,-0.04236742854118347,0.01643289066851139,-0.016374893486499786,0.9991154670715332,-0.05221649631857872,-0.029542744159698486,-0.15685422718524933,18,0,0,48,0.00826618354767561,0.2219136655330658,0.14957110583782196,-3.0083896490396e-05,-0.005252646282315254,0.03212030604481697,-0.9994702935218811
27011.564,0.0090559097006917,-0.00787921529263258,-0.04236587882041931,0.016428232192993164,-0.0166950561106205,0.9990798830986023,0.004795839544385672,-0.16880518198013306,-0.2645176947116852,18,1,0,176,0.00826618354767561,0.2219136655330658,0.14957110583782196,-3.0083896490396e-05,-0.005252646282315254,0.03212030604481697,-0.9994702935218811
27013.535,0.0090559097006917,-0.00787921529263258,-0.04236587882041931,0.016657395288348198,-0.0168918427079916,0.999172031879425,0.1381801813840866,-0.09394528716802597,-0.3466835618019104,18,1,0,176,0.008317535743117332,0.22193017601966858,0.14955151081085205,0.00011877570068463683,-0.0053628915920853615,0.032089121639728546,-0.9994707107543945
27015.516,0.008941827341914177,-0.0077185495756566525,-0.029643027111887932,0.017125122249126434,-0.01697491854429245,0.9993835091590881,-0.010632920078933239,0.21295124292373657,-0.25122329592704773,18,1,0,176,0.008317535743117332,0.22193017601966858,0.14955151081085205,0.00011877570068463683,-0.0053628915920853615,0.032089121639728546,-0.9994707107543945
27017.589,0.008941827341914177,-0.0077185495756566525,-0.029643027111887932,0.017432017251849174,-0.017240989953279495,0.9994756579399109,-0.17309920489788055,0.5066322684288025,-0.06403287500143051,18,1,0,176,0.00830113235861063,0.221904918551445,0.14955534040927887,0.00012237638293299824,-0.005355052649974823,0.03204461932182312,-0.9994720816612244
27019.488,0.009119409136474133,-0.007792426273226738,-0.01572251133620739,0.01744466833770275,-0.017533913254737854,0.9995107650756836,-0.16090905666351318,0.5015109777450562,0.08377347886562347,18,1,0,176,0.00830113235861063,0.221904918551445,0.14955534040927887,0.00012237638293299824,-0.005355052649974823,0.03204461932182312,-0.9994720816612244
27021.459,0.00879000686109066,-0.006238138768821955,-0.01571488194167614,0.017184358090162277,-0.017705563455820084,0.999784529209137,-0.19922097027301788,0.30504465103149414,0.12140841782093048,18,-1,0,176,0.00830113235861063,0.221904918551445,0.14955534040927887,0.00012237638293299824,-0.005355052649974823,0.03204461932182312,-0.9994720816612244
27023.444,0.00879000686109066,-0.006238138768821955,-0.01571488194167614,0.016842635348439217,-0.017942272126674652,1.0000518560409546,-0.3064641058444977,0.09288691729307175,-0.013894696719944477,18,-1,0,176,0.008257261477410793,0.22185850143432617,0.14961224794387817,-0.00018934591207653284,-0.005276144947856665,0.03224310651421547,-0.9994661808013916
27025.422,0.008669223636388779,-0.006105941254645586,-0.0023745689541101456,0.016464296728372574,-0.0180903859436512,1.000179648399353,-0.1987960785627365,-0.040151678025722504,-0.2336721420288086,18,-1,0,176,0.008257261477410793,0.22185850143432617,0.14961224794387817,-0.00018934591207653284,-0.005276144947856665,0.03224310651421547,-0.9994661808013916
27027.518,0.008669223636388779,-0.006105941254645586,-0.0023745689541101456,0.016183124855160713,-0.018022703006863594,1.0004767179489136,-0.022002918645739555,-0.030894998461008072,-0.19993552565574646,18,-1,0,176,0.008257261477410793,0.22185850143432617,0.14961224794387817,-0.00018934591207653284,-0.005276144947856665,0.03224310651421547,-0.9994661808013916
27029.38,0.009008916094899178,-0.006440548226237297,-0.0023613632656633854,0.01629369705915451,-0.01775520294904709,1.0009629726409912,0.0018217783654108644,0.09642365574836731,-0.0001275340182473883,18,-1,0,176,0.008262627758085728,0.22189800441265106,0.14961519837379456,-8.375541074201465e-05,-0.005205659195780754,0.032175060361623764,-0.9994686841964722
27031.365,0.008867251686751842,-0.0062847621738910675,0.01212864276021719,0.01652153767645359,-0.017412032932043076,1.0011882781982422,-0.014740857295691967,0.21090857684612274,0.10606861114501953,18,0,0,48,0.008262627758085728,0.22189800441265106,0.14961519837379456,-8.375541074201465e-05,-0.005205659195780754,0.032175060361623764,-0.9994686841964722
27033.344,0.008867251686751842,-0.0062847621738910675,0.01212864276021719,0.016570696607232094,-0.01718512549996376,1.0009832382202148,-0.1524782031774521,0.15652211010456085,0.10865673422813416,18,0,0,48,0.008238730020821095,0.221888929605484,0.14957894384860992,5.701806003344245e-06,-0.005087472964078188,0.0321684405207634,-0.9994695782661438
27035.323,0.008734929375350475,-0.006142724305391312,0.025895748287439346,0.01646413467824459,-0.017165860161185265,1.0004953145980835,-0.1586187332868576,-0.029080107808113098,-0.02545531839132309,18,0,0,48,0.008238730020821095,0.221888929605484,0.14957894384860992,5.701806003344245e-06,-0.005087472964078188,0.0321684405207634,-0.9994695782661438
27037.422,0.008734929375350475,-0.006142724305391312,0.025895748287439346,0.016712108626961708,-0.017096098512411118,1.000129222869873,-0.0012114623095840216,-0.011266367509961128,-0.011073026806116104,18,0,0,48,0.008238730020821095,0.221888929605484,0.14957894384860992,5.701806003344245e-06,-0.005087472964078188,0.0321684405207634,-0.9994695782661438
27039.285,0.009022939018905163,-0.0064442395232617855,0.026002775877714157,0.01718144677579403,-0.016702845692634583,0.9998911023139954,-1.5313045878428966e-05,0.07146180421113968,0.23140138387680054,18,0,0,48,0.008285745978355408,0.2219141721725464,0.149643674492836,-2.4338982257177122e-05,-0.005209479480981827,0.031983211636543274,-0.9994748830795288
27041.279,0.009022939018905163,-0.0064442395232617855,0.026002775877714157,0.017592810094356537,-0.016981692984700203,0.9999370574951172,0.04725693166255951,0.0685775876045227,-0.05344885587692261,18,0,-2,176,0.008285745978355408,0.2219141721725464,0.149643674492836,-2.4338982257177122e-05,-0.005209479480981827,0.031983211636543274,-0.9994748830795288
27043.247,0.010667817667126656,-0.005998286884278059,0.040787018835544586,0.018358543515205383,-0.01791907474398613,1.0001996755599976,0.08927671611309052,0.23363040387630463,-1.4080030918121338,18,0,-2,176,0.008285745978355408,0.2219141721725464,0.149643674492836,-2.4338982257177122e-05,-0.005209479480981827,0.031983211636543274,-0.9994748830795288
