time,d0_distance1,d0_distance2,d0_inD12,d0_inD21,d0_height0,d0_height1,d0_height2,d0_yawR1,d0_yawR2,d0_vx1,d0_vx2,d0_vy1,d0_vy2,d0_vz1,d0_vz2,d0_kalman_stateZ,d0_kalman_statePX,d0_kalman_statePY,d0_kalman_statePZ,d0_rateYaw,d1_distance0,d1_distance2,d1_inD02,d1_inD20,d1_height0,d1_height1,d1_height2,d1_yawR0,d1_yawR2,d1_vx0,d1_vx2,d1_vy0,d1_vy2,d1_vz0,d1_vz2,d1_kalman_stateZ,d1_kalman_statePX,d1_kalman_statePY,d1_kalman_statePZ,d1_rateYaw,d2_distance0,d2_distance1,d2_inD01,d2_inD10,d2_height0,d2_height1,d2_height2,d2_yawR0,d2_yawR1,d2_vx0,d2_vx1,d2_vy0,d2_vy1,d2_vz0,d2_vz1,d2_kalman_stateZ,d2_kalman_statePX,d2_kalman_statePY,d2_kalman_statePZ,d2_rateYaw,mc0_cf_x,mc0_cf_y,mc0_cf_z,mc0_roll,mc0_pitch,mc0_yaw,mc0_vx_body,mc0_vy_body,mc0_vz_body,mc1_cf_x,mc1_cf_y,mc1_cf_z,mc1_roll,mc1_pitch,mc1_yaw,mc1_vx_body,mc1_vy_body,mc1_vz_body,mc2_cf_x,mc2_cf_y,mc2_cf_z,mc2_roll,mc2_pitch,mc2_yaw,mc2_vx_body,mc2_vy_body,mc2_vz_body,mc_dist_01,mc_rel_01_x,mc_rel_01_y,mc_rel_01_z,mc_rel_01_yaw,mc_dist_02,mc_rel_02_x,mc_rel_02_y,mc_rel_02_z,mc_rel_02_yaw,mc_dist_12,mc_rel_12_x,mc_rel_12_y,mc_rel_12_z,mc_rel_12_yaw
1.42,1947.0,1600.0,2613.0,2613.0,0.0,0.8101696372032166,1.0674554109573364,68.5615463256836,93.29689025878906,0.3281697928905487,0.3317904472351074,-0.012616652064025402,-0.13019199669361115,0.30741453170776367,0.3407747745513916,3.9477856159210205,1.9050602912902832,-3.751995801925659,0.3368428945541382,-0.9898938857976947,1839.0,2044.797481108298,1863.0,1813.0,5.086520671844482,0.0,1.0373806953430176,9.999999974752427e-07,-477.08482901281855,9.999999974752427e-07,0.5892971754074097,9.999999974752427e-07,0.13520784676074982,9.999999974752427e-07,0.4308641254901886,1.2515954850002295,0.3052288335426649,0.0029917989993544034,0.24726707124581893,-2385.3682619697615,1463.372020724962,2486.0,1325.03937823818,1323.0,2.4480222832971377,1.0619277954101562,0.0,9.999999974752427e-07,12.762012481689453,9.999999974752427e-07,-0.02121070958673954,9.999999974752427e-07,0.020037533715367317,9.999999974752427e-07,0.016644444316625595,1.0398025512695312,-0.11166275292634964,-0.004472891800105572,-0.01884927973151207,3848.3025906751386,-0.007962799999999999,-0.006615200000000001,0.12252539999999999,0.014320286996064186,0.0021582850562519083,-1.5967011317893287,-0.0013991138066664127,0.0010683971766796794,0.0016189455126224455,1.2745343999999998,-0.07149860000000001,0.1268644,0.00880579839203472,0.007008698309898465,-1.2996933555643704,-0.015416462741653186,0.010625799108435582,0.009196648534163961,-1.3870504000000001,-0.16621999999999998,0.12215120000000003,-0.002560235439740083,-0.005423524323433075,-1.5945262960147535,-0.003168167468593699,0.0011186281229819115,-0.0018700673085962757,1.2841447655822902,0.031642514389701656,1.2837474897718728,0.004338999999999997,0.29700777622495844,1.3882927828107037,0.19527204996598668,-1.3744907965920181,-0.0003741999999999731,0.0021748357745752863,2.663274037276605,-0.6214954778001598,-2.589739210020106,-0.004713199999999971,-0.29483294045038316
1.44,1980.523232323223,1552.0,2469.375757576059,2454.0,0.0,0.815131681615663,1.0691763162612915,-184.12884660144115,319.51739501953125,0.30860420941101724,0.3331201672554016,-0.052828868990260756,-0.10260413587093353,0.34712077945155384,0.24547208845615387,3.9534130096435547,1.9065998792648315,-3.7513182163238525,0.3368057906627655,1.0,1781.0,1932.1123370106893,1868.0,1874.1233701102208,5.11389684677124,0.0,1.0402724561146075,9.999999974752427e-07,23.188135444158462,9.999999974752427e-07,0.6028598264203989,9.999999974752427e-07,0.1254145027162171,9.999999974752427e-07,0.46494866320205636,1.2572705890374367,0.304040944414843,0.011521861334527789,0.2662922937868107,1719.6760280961475,1585.0,2497.0,1385.0,1385.0,2.4526567459106445,1.0607690811157227,0.0,9.999999974752427e-07,80.21569061279297,9.999999974752427e-07,-0.02712170220911503,9.999999974752427e-07,0.052049942314624786,9.999999974752427e-07,-0.03204331174492836,1.0393360796259423,-0.10093508458403669,-0.013260294886220665,0.06754098725846247,-1636.2776119450539,-0.0079736,-0.0066158,0.1224848,0.01421822542441502,0.002107136670507519,-1.5964611614146136,0.0010046226486023846,0.0011393671405416012,0.006106976074765114,1.2744956,-0.07160980000000002,0.1267428,0.009193193272596765,0.007995723260708751,-1.2997412597252846,0.00048664374748925987,0.003295846965873393,0.007170275627674969,-1.3863484000000001,-0.16607639999999999,0.12296259999999999,-0.007408375957904054,-0.005600628037263491,-1.5980701858658724,-0.0013333508638437859,-0.0005703592118277917,-0.0032758031858959513,1.284122117086421,0.03206185227790384,1.2837147323427085,0.004258000000000002,0.29671990168932894,1.38756801768599,0.1947799623802566,-1.373828784572795,0.0004777999999999983,-0.001609024451258639,2.662523059704165,-0.6214184871735934,-2.588987021163222,-0.003780200000000004,-0.2983289261405876
1.46,1952.2632642748188,1517.0,2629.6725619003105,2583.0,0.0,0.8216379447197844,1.072943091392517,-227.50967763982095,459.296630859375,0.3092743606203483,0.33504587411880493,-0.0072891020976721555,-0.10783935338258743,0.3469726652014272,0.28083422780036926,3.9590418338775635,1.9085044860839844,-3.750627040863037,0.3368276059627533,-3.5401718039378274,1781.0,1935.0,1868.0,1868.0,5.11389684677124,0.0,1.043168544769287,9.999999974752427e-07,257.3508605957031,9.999999974752427e-07,0.6080796122550964,9.999999974752427e-07,0.14478550851345062,9.999999974752427e-07,0.480356901884079,1.2626320933362132,0.30178534710802235,-0.007985240227194589,0.21076557814438376,7069.12349398068,1598.0,2430.0,1385.0,1385.0,2.4549193382263184,1.0615121126174927,0.0,9.999999974752427e-07,-4.66295051574707,9.999999974752427e-07,-0.02704584039747715,9.999999974752427e-07,0.04552529752254486,9.999999974752427e-07,0.03419237211346626,1.0387270496668972,-0.08722384598906452,-0.005255297687478747,0.005363764261435294,-2989.003468782136,-0.007958999999999999,-0.006616,0.122555,0.014334713444210664,0.002094025494515121,-1.5969869946654633,-5.933489521248495e-05,-0.002309354460448318,-0.0039609890061983125,1.2745808,-0.07145220000000001,0.1269476,0.008390747178570824,0.006866610013283253,-1.2999292112950525,-0.0032644706330668986,0.00029991174890539466,-0.0015530552919815963,-1.386269,-0.1660824,0.123006,-0.007804111781272111,-0.005613663664723216,-1.5982186814885009,0.0008790866832572104,-0.006649742123910499,-0.0007938654262646635,1.2841850982287126,0.03122722793923396,1.283797844294005,0.004392599999999999,0.2970577833704109,1.3875043035109609,0.1955064421821474,-1.3736612340235448,0.00045100000000000435,-0.0012316868230375054,2.6625348954466928,-0.6207757849496585,-2.5891531352500996,-0.003941599999999995,-0.29828947019344837
1.48,1994.0,1525.0,2640.0,2640.0,0.0,0.8293308019638062,1.077850103378296,420.8004455566406,184.70040893554688,0.2896133363246918,0.33056050539016724,-0.008464756421744823,-0.08747746050357819,0.38632407784461975,0.2807345986366272,3.9646763801574707,1.9103022813796997,-3.74983549118042,0.33707448840141296,0.32391523712914827,1781.0,1886.0715715715746,1868.0,1802.1331331329222,5.11389684677124,0.0,1.0447861687676363,9.999999974752427e-07,-35.6660889552634,9.999999974752427e-07,0.5985804392589479,9.999999974752427e-07,0.1523845094042787,9.999999974752427e-07,0.35642602944254753,1.2669895714348383,0.3016158566550081,-0.029605928661163645,0.18373803382700252,3042.5435435336485,1598.0,2473.521414342514,1385.0,1351.0776892432998,2.4549193382263184,1.0636481634411667,0.0,9.999999974752427e-07,-185.66932671272485,9.999999974752427e-07,-0.023944040099932073,9.999999974752427e-07,0.02919668260591465,9.999999974752427e-07,0.006414809393666962,1.0379329613480437,-0.07776849709109364,0.01925964098038314,0.018901502507458503,-1568.051792820952,-0.00797,-0.0066018,0.122498,0.014394056090726614,0.0019379896296081145,-1.596816367283946,-0.001628680412324473,0.0037144352460742967,0.0008253383601495847,1.2745902,-0.0713906,0.12693059999999998,0.007961815569081753,0.006607977801095767,-1.2997890560200545,-0.010396307399426631,0.008505447985798194,0.014765745772077976,-1.3862906,-0.1660748,0.1229558,-0.007559079042759808,-0.005612563769906843,-1.59814073973043,-0.0029756119591650503,0.0004806965182819838,0.0017657705670732645,1.284203217262871,0.03139836545614445,1.2838116563439674,0.004432599999999986,0.29702731126389137,1.3875155940591462,0.1952789269161101,-1.3737049976659927,0.0004577999999999999,-0.0013243724464839317,2.6625678449165444,-0.6210949295269511,-2.5891104177007516,-0.003974799999999987,-0.29835168371037535
1.5,1996.177215189949,1587.0,2667.7194936710735,2640.0,0.0,0.8401009292542304,1.080367088317871,-57.15606832920099,63.10651397705078,0.28075524363336,0.32799243927001953,-0.01251276837304722,-0.08832407742738724,0.4360606585274033,0.31118953227996826,3.970310926437378,1.9119582176208496,-3.748857259750366,0.33708155155181885,-3.105822784804076,1799.0,1886.0,1739.0,1834.0,5.1291093826293945,0.0,1.0460153818130493,9.999999974752427e-07,453.0071716308594,9.999999974752427e-07,0.5883082151412964,9.999999974752427e-07,0.15181222558021545,9.999999974752427e-07,0.41195517778396606,1.2702618837356567,0.3005214333534241,-0.037390027195215225,0.13688445091247559,740.8751857277284,1562.0,2445.0,1332.0,1416.0,2.466240406036377,1.063391923904419,0.0,9.999999974752427e-07,-240.5441436767578,9.999999974752427e-07,-0.02251085266470909,9.999999974752427e-07,0.02210300602018833,9.999999974752427e-07,0.011767327785491943,1.0372126624540594,-0.07276791266385918,0.032186026535321564,0.009551762163616792,1594.3643104299067,-0.007979,-0.006606,0.122469,0.014306236688049534,0.0021829191130915415,-1.596575941951432,0.0013940748031426582,-0.0021264620974224793,0.006153618523981779,1.274579,-0.071424,0.12693,0.008321582048193221,0.006631727994101944,-1.2998664890226985,-0.00017761919544520105,-0.0009786203126877396,-8.303201868170545e-05,-1.386301,-0.166075,0.123027,-0.007484504652166546,-0.005356069760373616,-1.5983560106647623,0.0014299020756458095,-0.007209236307310759,-0.005731404076790207,1.2842025918868873,0.03173627307422136,1.283802634932394,0.004460999999999993,0.2967094529287335,1.3875165617062017,0.19494468738981763,-1.3737534227449575,0.0005580000000000029,-0.0017800687133302517,2.662565758739115,-0.620926222630201,-2.5891488586505007,-0.00390299999999999,-0.29848952164206377
1.52,1986.0,1554.4570273003364,2702.0,2702.0,0.0,0.8472111821174622,1.083302617073059,44.77622604370117,-78.28344835438241,0.2830944359302521,0.3072206676006317,0.034946508705616,-0.10195226222276688,0.3815177083015442,0.2393312007188797,3.9759504795074463,1.9137532711029053,-3.7476956844329834,0.33743414282798767,0.5571284125420526,1799.0,1785.0,1739.0,1879.0,5.1291093826293945,0.0,1.046827793121338,9.999999974752427e-07,63.24357986450195,9.999999974752427e-07,0.5733413100242615,9.999999974752427e-07,0.15890881419181824,9.999999974752427e-07,0.3631059527397156,1.2736706733703613,0.3013572692871094,-0.028686881065368652,0.1909107267856598,1064.5220406239841,1608.0,2462.0,1381.0,1342.0,2.468508720397949,1.0647242069244385,0.0,9.999999974752427e-07,-18.171201705932617,9.999999974752427e-07,-0.020976493135094643,9.999999974752427e-07,0.02973303198814392,9.999999974752427e-07,0.07582595944404602,1.0377480620536847,-0.06590159401800827,0.02515609917521168,0.029261645995137323,-2920.023856854097,-0.0079672,-0.006596199999999999,0.1224784,0.014975132119467464,0.002209793045827802,-1.5974565163761878,-0.0032947412127940653,0.0017135590326174872,0.003548411043918194,1.2745608000000002,-0.071417,0.1269494,0.008365177274622054,0.0066650200548704,-1.2995097713168695,0.0015582540465905676,-0.0004965395060679224,0.004893428820794438,-1.386311,-0.16610640000000002,0.1229462,-0.007455846727651673,-0.0053932818552056,-1.5981989736668951,0.013889632918347317,-0.07118374296698526,-0.08944336303245348,1.2841728084922017,0.030609384859726363,1.2838001217446642,0.004471000000000004,0.2979467450593182,1.3875429203816,0.19619605999920295,-1.3736018368463998,0.00046780000000000487,-0.0007424572907073196,2.6625590782371082,-0.6218105833357517,-2.5889295554705214,-0.004003199999999998,-0.2986892023500255
1.54,1995.0,1614.0,2702.0,2702.0,0.0,0.8569117188453674,1.0859657526016235,-71.59781646728516,-0.07123541831970215,0.2708549499511719,0.29925692081451416,0.06861323118209839,-0.1081690862774849,0.49777618050575256,0.3010806739330292,3.981599807739258,1.915276050567627,-3.7469065189361572,0.3378942906856537,-1.6656565656580673,1744.0,1850.0,1808.0,1808.0,5.1443023681640625,0.0,1.0477560758590698,9.999999974752427e-07,-466.1054382324219,9.999999974752427e-07,0.556789219379425,9.999999974752427e-07,0.1752622425556183,9.999999974752427e-07,0.27539345622062683,1.2775262594223022,0.3024947941303253,-0.042876094579696655,0.1368098109960556,1543.0864197608355,1576.0,2438.0,1313.0,1313.0,2.4753224849700928,1.0657598972320557,0.0,9.999999974752427e-07,-119.02751159667969,9.999999974752427e-07,-0.0197520200163126,9.999999974752427e-07,0.02216746099293232,9.999999974752427e-07,0.0662442296743393,1.0378445478768434,-0.06192466581803644,0.030068249405104414,0.020526880656862395,6729.082048749391,-0.0079884,-0.0066374,0.1225194,0.014755108987018326,0.0021631556953882313,-1.5971747721031204,0.00214962153440626,-0.0009692904279806219,-3.648837809430315e-05,1.2745632,-0.0714342,0.1269062,0.008298509002007386,0.006564952496620781,-1.2996404918742104,-0.006453547837795039,0.002350816507607059,-0.003518808513421626,-1.3863116,-0.1660792,0.1230262,-0.007249531178431834,-0.0055920296032965664,-1.5984791325395373,-1.9662781670715286e-05,0.0026423695733028205,0.0029142578536827785,1.2841948749485257,0.030946464173106945,1.283814435736373,0.0043868,0.2975342802289099,1.387514608420271,0.19574013402042312,-1.3736383344276153,0.0005068000000000012,-0.0013043604364170835,2.6625603156095368,-0.6215157341941239,-2.5890018459859747,-0.003879999999999998,-0.29883864066532695
1.56,2039.0,1630.0,2702.0,2676.0,0.0,0.8673499226570129,1.0894455909729004,246.39505004882812,185.1212615966797,0.2679944932460785,0.2910204827785492,0.05414636433124542,-0.10081594437360764,0.46969911456108093,0.25868409872055054,3.9872541427612305,1.9169423580169678,-3.745753049850464,0.3379358649253845,-0.44972208185941875,1758.0,1807.0,1741.0,1765.0,5.147341251373291,0.0,1.0453892946243286,9.999999974752427e-07,353.2880554199219,9.999999974752427e-07,0.5173552632331848,9.999999974752427e-07,0.20356795191764832,9.999999974752427e-07,0.26366108655929565,1.2812395095825195,0.30378004908561707,-0.04977630078792572,0.08268669992685318,3495.9995007423868,1576.0,2395.0,1313.0,1320.0,2.4753224849700928,1.0668431520462036,0.0,9.999999974752427e-07,325.550048828125,9.999999974752427e-07,-0.02029230073094368,9.999999974752427e-07,0.01931706815958023,9.999999974752427e-07,0.041524093598127365,1.0377311364329576,-0.06071168814771353,0.06329953390779484,0.015403474405352292,-1269.2246630170816,-0.0079766,-0.006599600000000001,0.1224884,0.01427875782844276,0.002284211479535221,-1.5969851402215138,0.0022864721980477344,-0.0005866871804218153,-0.0011563822872193877,1.2745140000000001,-0.0715634,0.1267808,0.008995857177981957,0.007766488686069548,-1.300218152197307,0.0052321735902097315,-0.003914461693359807,-0.0020770954698663413,-1.3862953999999998,-0.1660902,0.122949,-0.007553520144514728,-0.005216785432245225,-1.5986635526838244,0.0016190748552667505,-0.002554101003850274,-0.010987065983520908,1.2841420767301224,0.031358457691009894,1.2837519582565482,0.004292399999999995,0.29676698802420665,1.3875158298583048,0.19552831559489836,-1.3736697688821327,0.00046060000000000285,-0.0016784124623106054,2.662490690145892,-0.6201164883148574,-2.589265779120757,-0.003831799999999992,-0.29844540048651724
1.58,2000.0,1588.6114199090814,3083.0,3083.0,0.0,0.8797746896743774,1.0924660201744971,-232.4297637939453,327.28918980252683,0.27387791872024536,0.27989775251111204,0.08668529987335205,-0.08191559631646976,0.48236480355262756,0.2618840143741435,3.9929137229919434,1.9184298515319824,-3.7449135780334473,0.3380090892314911,-1.0,1726.0,1740.0,1754.0,1754.0,5.156455039978027,0.0,1.0465528964996338,9.999999974752427e-07,78.81751251220703,9.999999974752427e-07,0.497684508562088,9.999999974752427e-07,0.22119742631912231,9.999999974752427e-07,0.2971392273902893,1.282956838607788,0.3126264810562134,-0.051422275602817535,0.04483894631266594,4661.5348148163375,1576.0,2496.0,1313.0,1370.0,2.4753224849700928,1.0676425695419312,0.0,9.999999974752427e-07,-57.60148620605469,9.999999974752427e-07,-0.01920568197965622,9.999999974752427e-07,0.02500300109386444,9.999999974752427e-07,0.041944488883018494,1.038396811117399,-0.060742240651314436,0.07021174247939788,0.08149859567694738,5350.4639124085,-0.007979799999999999,-0.0066234,0.12250420000000001,0.014634380636811705,0.0020154195430500473,-1.5970738585047008,-0.004140502624465302,-0.00045367766469673454,-0.003925561175583753,1.2745773999999999,-0.0714174,0.1269016,0.008135147548617022,0.006496277405418433,-1.2997481878992794,-0.0013094002570631282,-0.00324644601236486,-0.006588172824533692,-1.3863273999999999,-0.166103,0.1229246,-0.00733813857661971,-0.005404069979474707,-1.5982685374096637,0.003326693927100856,-0.00011314358972203098,-0.0015662496701785576,1.2842003630538228,0.031073072494611224,1.2838168480368568,0.004397399999999995,0.29732567060542153,1.3875431621827106,0.19563994682735814,-1.3736814975688605,0.00042039999999999894,-0.00119467890496275,2.662591882887192,-0.6212058205009492,-2.58910854252638,-0.003976999999999996,-0.29852034951038425
1.6,1999.0,1603.0,2799.0,2799.0,0.0,0.8921934366226196,1.0965228080749512,522.1663208007812,243.45603942871094,0.2657531499862671,0.2708253860473633,0.1297094225883484,-0.08950652927160263,0.5604416728019714,0.2509874701499939,3.9985756874084473,1.919816255569458,-3.744187593460083,0.33782240748405457,-0.019706922680896355,1710.0,1695.5101939333595,1711.0,1711.0,5.162527561187744,0.0,1.050275206565857,9.999999974752427e-07,-7.678014515429403,9.999999974752427e-07,0.47800660133361816,9.999999974752427e-07,0.187282532453537,9.999999974752427e-07,0.2678297460079193,1.2840701341629028,0.3154699504375458,-0.045209165662527084,0.08280516415834427,-4222.989060170904,1576.0,2454.02340637449,1313.0,1297.5308764940428,2.4753224849700928,1.0692838193529628,0.0,9.999999974752427e-07,355.60266254986493,9.999999974752427e-07,-0.019817806496488902,9.999999974752427e-07,0.020936028003151644,9.999999974752427e-07,0.0769625063707225,1.0386433601379395,-0.06298618763685226,0.0703447088599205,0.026842884719371796,691.7709163352374,-0.007993,-0.006607,0.122468,0.014430083912023495,0.002113111668739842,-1.5966767321232211,0.0020556408166090816,0.0007381844978535344,-0.002436372585175442,1.27458,-0.071394,0.126962,0.008090811296560751,0.006442896882005611,-1.2997340062960347,-0.018777312046676063,-0.0038553361724379164,0.027539475091098848,-1.386312,-0.166113,0.122971,-0.007347488498219867,-0.005358145374722012,-1.5982800089062916,0.022795265905447216,-0.11102676679754986,-0.11784340903886412,1.2842161234519678,0.03157550044362731,1.2838200198897565,0.004493999999999998,0.2969427258271864,1.387517813509434,0.19512005721979736,-1.3737298107952463,0.0005030000000000034,-0.0016032767830704842,2.6625802997667507,-0.6212069306261316,-2.589096343121874,-0.0039909999999999946,-0.2985460026102569
1.62,2000.0,1635.0,2799.0,2899.0,0.0,0.9044783115386963,1.1032700538635254,122.37765502929688,-11.523256301879883,0.26143503189086914,0.25796106457710266,0.09952443838119507,-0.09271751344203949,0.5272073745727539,0.3195383548736572,4.004517078399658,1.9213069677352905,-3.7436063289642334,0.33766019344329834,-1.795259707510614,1722.0,1726.0,1738.0,1738.0,5.168600559234619,0.0,1.0482287406921387,9.999999974752427e-07,-324.3005676269531,9.999999974752427e-07,0.4632311761379242,9.999999974752427e-07,0.15764664113521576,9.999999974752427e-07,0.27187979221343994,1.2852163314819336,0.3164234757423401,-0.047524817287921906,0.039492167532444,-952.4205561099589,1576.0,2463.0,1313.0,1334.0,2.4753224849700928,1.0703781843185425,0.0,9.999999974752427e-07,349.9339294433594,9.999999974752427e-07,-0.022485660389065742,9.999999974752427e-07,0.004101988859474659,9.999999974752427e-07,0.03100818209350109,1.039061008831672,-0.06592758134517904,0.07445253820963885,0.06756665730162582,-602.0508826417706,-0.0079668,-0.006600600000000001,0.1224472,0.01505348609583459,0.0026745618066485156,-1.5974735973018075,-0.0009637880637099713,-0.0004038476478842384,0.001209744483528536,1.274547,-0.0714048,0.1269062,0.008258515598408513,0.00636104948901681,-1.2997649316966142,-0.0030961865776426775,-0.0030671903098929147,0.0023460454860859633,-1.3862066,-0.166088,0.12315040000000001,-0.006320458184091022,-0.004195604283087502,-1.599525707927922,0.0005607520198435429,0.00566000614960193,0.013623515854451412,1.284157745369532,0.03057123434811637,1.2837860314333633,0.004459000000000002,0.2977086656051931,1.3874370963940788,0.19619394989984992,-1.3734951975776146,0.0007032000000000065,-0.0020521106261146174,2.662440376009822,-0.6211242988711978,-2.5889726208668162,-0.0037557999999999958,-0.2997607762313077
1.6400000000000001,2046.0,1614.450682852838,2903.0,2792.67121901892,0.0,0.92414391040802,1.108921098660868,-261.9647521972656,140.37616861772278,0.2666902244091034,0.25002989491007904,0.12571021914482117,-0.07277823803913747,0.5991363525390625,0.3110753801746925,4.0101728439331055,1.923046350479126,-3.743075132369995,0.3378608524799347,-3.0,1690.0,1649.0,1810.0,1810.0,5.174676418304443,0.0,1.054319143295288,9.999999974752427e-07,-254.37203979492188,9.999999974752427e-07,0.41295135021209717,9.999999974752427e-07,0.21860487759113312,9.999999974752427e-07,0.27592596411705017,1.2864165306091309,0.3236560821533203,-0.05861547961831093,-0.009906736202538013,-221.19319937246223,1575.0,2385.0,1384.0,1384.0,2.498100996017456,1.0700938701629639,0.0,9.999999974752427e-07,-116.28504180908203,9.999999974752427e-07,-0.02110915072262287,9.999999974752427e-07,0.010993316769599915,9.999999974752427e-07,0.024949653074145317,1.0405923620474145,-0.0633638835808944,0.09097856450120248,0.04048321701160735,5517.59525039138,-0.007980400000000002,-0.0066154000000000004,0.1224154,0.015071044767714797,0.0025998653005183774,-1.597734356014906,0.0050051055597301495,-0.010509987779267885,-0.011820514979226114,1.2745994,-0.0714784,0.126914,0.008234977148521153,0.007166150337614404,-1.2997697140496498,0.005733779051416374,-0.0011053818855924298,-0.0026334487894256915,-1.3873304,-0.16627999999999998,0.12189960000000002,-0.0004192299589367732,-0.004934955439957425,-1.5944133160453837,-0.0016675665956896128,0.010811568327392574,-0.00020145323233162343,1.2842267673803616,0.030293419512187284,1.2838611000902451,0.0044986000000000175,0.29796464196525607,1.3885603353432638,0.1967586274563443,-1.3745486692411,-0.0005157999999999738,0.003321039969522276,2.6636221691456035,-0.6213127154163834,-2.5901405533298725,-0.005014399999999991,-0.2946436019957338
1.6600000000000001,2046.0,1631.897876643208,2903.0,2875.114256824732,0.0,0.92414391040802,1.1132665180702093,-261.9647521972656,182.36806563035853,0.2666902244091034,0.24362154966414068,0.12571021914482117,-0.07046632079989307,0.5991363525390625,0.32364922882427755,4.015830993652344,1.9251917600631714,-3.7421791553497314,0.33785709738731384,0.0,1668.928348909639,1617.0,1795.8717549324804,1802.0,5.1813909849026265,0.0,1.0616947412490845,9.999999974752427e-07,-101.68180084228516,9.999999974752427e-07,0.3858354389667511,9.999999974752427e-07,0.2103620171546936,9.999999974752427e-07,0.3124179244041443,1.2859848737716675,0.33409348130226135,-0.0493210032582283,-0.007669162470847368,-2804.4267912756336,1547.0,2413.0,1387.0,1387.0,2.5026700496673584,1.0703884363174438,0.0,9.999999974752427e-07,-101.07682800292969,9.999999974752427e-07,-0.02277657389640808,9.999999974752427e-07,0.02974282018840313,9.999999974752427e-07,0.007256981451064348,1.0425244301233458,-0.06432566133527463,0.08379340030210687,0.09778824117902783,-6907.237182807671,-0.007982200000000002,-0.006620399999999999,0.1225088,0.014534989959318264,0.0020741978589132013,-1.596971401882644,-0.004039518815175043,-0.00031420677277421206,-0.012928233185462932,1.2746068,-0.07146179999999999,0.1268484,0.007762636179037263,0.006793389529595281,-1.2999631069200956,-0.004316496941572242,-0.013390690271806626,-0.0031351336683697224,-1.3863816,-0.1661026,0.1228838,-0.007057381093436086,-0.005518744496269519,-1.5976287441431027,-0.0022778713642239313,0.014114579945646608,0.021975428537753583,1.2842343248907742,0.03125116341285283,1.2838466345530206,0.004339600000000014,0.29700829496254844,1.387594904400335,0.19550315355563874,-1.3737532145010987,0.00037500000000000044,-0.0006573422604587038,2.6626738223798427,-0.6207147881641005,-2.5893101700044423,-0.003964600000000013,-0.2976656372230071
1.68,2046.0,1696.0,2903.0,2945.0,0.0,0.92414391040802,1.124677062034607,-261.9647521972656,229.46043395996094,0.2666902244091034,0.23486630618572235,0.12571021914482117,-0.07621067017316818,0.5991363525390625,0.4073612689971924,4.021491050720215,1.9269136190414429,-3.7410929203033447,0.33803385496139526,-1.4297269969708832,1681.0,1649.0,1773.0,1805.0,5.183785438537598,0.0,1.0675331354141235,9.999999974752427e-07,66.81578826904297,9.999999974752427e-07,0.3612779676914215,9.999999974752427e-07,0.18030528724193573,9.999999974752427e-07,0.27742424607276917,1.2839272022247314,0.34389182925224304,-0.0390547476708889,-0.032366059720516205,-1142.4610591857493,1555.5166410649995,2455.0,1324.7711213518437,1353.0,2.508256581521807,1.0699974298477173,0.0,9.999999974752427e-07,332.45263671875,9.999999974752427e-07,-0.022878458723425865,9.999999974752427e-07,0.030135471373796463,9.999999974752427e-07,0.01937771402299404,1.043961763381958,-0.06318766623735428,0.0764063373208046,0.07587875425815582,-3269.707629277154,-0.0079428,-0.0066216,0.1225088,0.014244150980253067,0.0021191256352886467,-1.5967065933846682,-0.0025832066824259064,-0.001593517399208915,0.007794761297799965,1.2746164,-0.0713738,0.12698959999999998,0.00783988884556859,0.006304308175025497,-1.2999499163337125,0.0012161352839432902,-0.0027283972690416904,0.002908082441713636,-1.3862938,-0.1660886,0.1229922,-0.007551539454060044,-0.0052369984592115495,-1.5985594046311573,0.0024161546752736766,-0.0007543295017602954,0.0035467992886555376,1.2842005402597352,0.03150273301738254,1.2838062560767296,0.004480799999999994,0.29675667705095565,1.3875451118946254,0.1951229217289542,-1.3737569701824608,0.0004834000000000035,-0.001852811246489065,2.6625983485455857,-0.6206568209676757,-2.589246817383855,-0.00399739999999999,-0.2986094882974447
