time,x,y,z,vx,vy,vz,vx_b,vy_b,vz_b,roll,pitch,yaw
0.0020000000000024443,-0.0060406415295223,0.043116655655686134,0.020323196246592193,0.00042857600687071646,-0.0008527533628168783,-7.195843654808977e-05,0.0004502140411012691,-0.0008415318481802631,-7.196414332910187e-05,-4.469580146783254e-05,0.0006244027476815079,-1.4633842837165112
0.004021999999999082,-0.0060406415295223,0.043116655655686134,0.020323196246592193,0.00042857600687071646,-0.0008527533628168783,-7.195843654808977e-05,0.0004502140411012691,-0.0008415318481802631,-7.196414332910187e-05,-4.469580146783254e-05,0.0006244027476815079,-1.4633842837165112
0.005960999999999217,-0.0060406415295223,0.043116655655686134,0.020323196246592193,0.00042857600687071646,-0.0008527533628168783,-7.195843654808977e-05,0.0004502140411012691,-0.0008415318481802631,-7.196414332910187e-05,-4.469580146783254e-05,0.0006244027476815079,-1.4633842837165112
0.007941999999999894,-0.0060406415295223,0.043116655655686134,0.020323196246592193,0.00042857600687071646,-0.0008527533628168783,-7.195843654808977e-05,0.0004502140411012691,-0.0008415318481802631,-7.196414332910187e-05,-4.469580146783254e-05,0.0006244027476815079,-1.4633842837165112
0.009981000000003348,-0.0060406415295223,0.043116655655686134,0.020323196246592193,0.00042857600687071646,-0.0008527533628168783,-7.195843654808977e-05,0.0004502140411012691,-0.0008415318481802631,-7.196414332910187e-05,-4.469580146783254e-05,0.0006244027476815079,-1.4633842837165112
0.011903000000003772,-0.0060406415295223,0.043116655655686134,0.020323196246592193,0.00042857600687071646,-0.0008527533628168783,-7.195843654808977e-05,0.0004502140411012691,-0.0008415318481802631,-7.196414332910187e-05,-4.469580146783254e-05,0.0006244027476815079,-1.4633842837165112
0.013918000000003872,-0.006019506326193122,0.043076791006176514,0.020320814475039493,0.0031182177594926506,-0.005837054955765209,-0.00032728606692151486,0.0032662432849765205,-0.005755546125951495,-0.0003273040239651152,0.0007178233013363835,0.001568408861054131,-1.463162134847287
0.0158660000000026,-0.006019506326193122,0.043076791006176514,0.020320814475039493,0.0031182177594926506,-0.005837054955765209,-0.00032728606692151486,0.0032662432849765205,-0.005755546125951495,-0.0003273040239651152,0.0007178233013363835,0.001568408861054131,-1.463162134847287
0.017847000000003277,-0.006019506326193122,0.043076791006176514,0.020320814475039493,0.0031182177594926506,-0.005837054955765209,-0.00032728606692151486,0.0032662432849765205,-0.005755546125951495,-0.0003273040239651152,0.0007178233013363835,0.001568408861054131,-1.463162134847287
0.019876000000003557,-0.006019506326193122,0.043076791006176514,0.020320814475039493,0.0031182177594926506,-0.005837054955765209,-0.00032728606692151486,0.0032662432849765205,-0.005755546125951495,-0.0003273040239651152,0.0007178233013363835,0.001568408861054131,-1.463162134847287
0.021818000000003224,-0.006019506326193122,0.043076791006176514,0.020320814475039493,0.0031182177594926506,-0.005837054955765209,-0.00032728606692151486,0.0032662432849765205,-0.005755546125951495,-0.0003273040239651152,0.0007178233013363835,0.001568408861054131,-1.463162134847287
0.023820999999998094,-0.00597866667513533,0.04299755049199692,0.020317013549124706,0.0051296721398731,-0.010166299221260779,-0.0004400353312924435,0.005387696050463107,-0.010031977769301328,-0.0004398635699607213,0.0011256964726471107,0.00026009823988707847,-1.4637283327552855
0.025771000000005984,-0.00597866667513533,0.04299755049199692,0.020317013549124706,0.0051296721398731,-0.010166299221260779,-0.0004400353312924435,0.005387696050463107,-0.010031977769301328,-0.0004398635699607213,0.0011256964726471107,0.00026009823988707847,-1.4637283327552855
0.027750000000004604,-0.00597866667513533,0.04299755049199692,0.020317013549124706,0.0051296721398731,-0.010166299221260779,-0.0004400353312924435,0.005387696050463107,-0.010031977769301328,-0.0004398635699607213,0.0011256964726471107,0.00026009823988707847,-1.4637283327552855
0.029789000000000954,-0.00597866667513533,0.04299755049199692,0.020317013549124706,0.0051296721398731,-0.010166299221260779,-0.0004400353312924435,0.005387696050463107,-0.010031977769301328,-0.0004398635699607213,0.0011256964726471107,0.00026009823988707847,-1.4637283327552855
0.03172500000000156,-0.00597866667513533,0.04299755049199692,0.020317013549124706,0.0051296721398731,-0.010166299221260779,-0.0004400353312924435,0.005387696050463107,-0.010031977769301328,-0.0004398635699607213,0.0011256964726471107,0.00026009823988707847,-1.4637283327552855
0.03372600000000858,-0.005917329130142328,0.04287521703786512,0.020311826559431548,0.0072554383180838365,-0.014535079586208298,-0.0006070002959044382,0.00762455906097957,-0.014344953427052574,-0.0006064985916040203,0.002163773514262102,0.00029170269292482355,-1.464489353790811
0.03567499999999768,-0.005917329130142328,0.04287521703786512,0.020311826559431548,0.0072554383180838365,-0.014535079586208298,-0.0006070002959044382,0.00762455906097957,-0.014344953427052574,-0.0006064985916040203,0.002163773514262102,0.00029170269292482355,-1.464489353790811
0.03765599999999836,-0.005917329130142328,0.04287521703786512,0.020311826559431548,0.0072554383180838365,-0.014535079586208298,-0.0006070002959044382,0.00762455906097957,-0.014344953427052574,-0.0006064985916040203,0.002163773514262102,0.00029170269292482355,-1.464489353790811
0.03969200000000228,-0.005917329130142328,0.04287521703786512,0.020311826559431548,0.0072554383180838365,-0.014535079586208298,-0.0006070002959044382,0.00762455906097957,-0.014344953427052574,-0.0006064985916040203,0.002163773514262102,0.00029170269292482355,-1.464489353790811
0.041618000000006816,-0.005917329130142328,0.04287521703786512,0.020311826559431548,0.0072554383180838365,-0.014535079586208298,-0.0006070002959044382,0.00762455906097957,-0.014344953427052574,-0.0006064985916040203,0.002163773514262102,0.00029170269292482355,-1.464489353790811
0.043643000000002985,-0.005833935438119531,0.04270963408085725,0.02030405428162321,0.009562874294722929,-0.01885868503441716,-0.0009601317291368725,0.01004182240229095,-0.01860816696209116,-0.0009592372903815472,0.0028480778244738656,0.0001633017710635929,-1.4647229497971672
0.04557900000000359,-0.005833935438119531,0.04270963408085725,0.02030405428162321,0.009562874294722929,-0.01885868503441716,-0.0009601317291368725,0.01004182240229095,-0.01860816696209116,-0.0009592372903815472,0.0028480778244738656,0.0001633017710635929,-1.4647229497971672
0.047560000000004266,-0.005833935438119531,0.04270963408085725,0.02030405428162321,0.009562874294722929,-0.01885868503441716,-0.0009601317291368725,0.01004182240229095,-0.01860816696209116,-0.0009592372903815472,0.0028480778244738656,0.0001633017710635929,-1.4647229497971672
0.04959300000000155,-0.005833935438119531,0.04270963408085725,0.02030405428162321,0.009562874294722929,-0.01885868503441716,-0.0009601317291368725,0.01004182240229095,-0.01860816696209116,-0.0009592372903815472,0.0028480778244738656,0.0001633017710635929,-1.4647229497971672
0.05152500000000515,-0.005833935438119531,0.04270963408085725,0.02030405428162321,0.009562874294722929,-0.01885868503441716,-0.0009601317291368725,0.01004182240229095,-0.01860816696209116,-0.0009592372903815472,0.0028480778244738656,0.0001633017710635929,-1.4647229497971672
0.05355000000000132,-0.0057288813568282144,0.04250123421454221,0.020292577568180366,0.011645065995143776,-0.023212591138727378,-0.0013565068553820408,0.012235208269386514,-0.022907189897253096,-0.001354656770034253,0.004279586022490216,-0.0006640215949330182,-1.4661223897826892
