time,x,y,z,vx,vy,vz,vx_b,vy_b,vz_b,roll,pitch,yaw
0.0020000000000024443,-2.415831175731983,0.017412976937622004,0.02030637172330552,0.0006296116171452113,-0.0004939912481019403,-3.070348944296507e-05,0.0006390219592762312,-0.00048175893315367504,-3.070305076252821e-05,0.00011410269751475086,4.1183306452900554e-05,-1.1049647618784122
0.004016999999997495,-2.415831175731983,0.017412976937622004,0.02030637172330552,0.0006296116171452113,-0.0004939912481019403,-3.070348944296507e-05,0.0006390219592762312,-0.00048175893315367504,-3.070305076252821e-05,0.00011410269751475086,4.1183306452900554e-05,-1.1049647618784122
0.005960999999999217,-2.415831175731983,0.017412976937622004,0.02030637172330552,0.0006296116171452113,-0.0004939912481019403,-3.070348944296507e-05,0.0006390219592762312,-0.00048175893315367504,-3.070305076252821e-05,0.00011410269751475086,4.1183306452900554e-05,-1.1049647618784122
0.007952000000003068,-2.415831175731983,0.017412976937622004,0.02030637172330552,0.0006296116171452113,-0.0004939912481019403,-3.070348944296507e-05,0.0006390219592762312,-0.00048175893315367504,-3.070305076252821e-05,0.00011410269751475086,4.1183306452900554e-05,-1.1049647618784122
0.009988999999997361,-2.415831175731983,0.017412976937622004,0.02030637172330552,0.0006296116171452113,-0.0004939912481019403,-3.070348944296507e-05,0.0006390219592762312,-0.00048175893315367504,-3.070305076252821e-05,0.00011410269751475086,4.1183306452900554e-05,-1.1049647618784122
0.012135000000000673,-2.4158087730949167,0.017394463021101685,0.020305950822002657,0.0037912920450633306,-0.0031594019328785826,-5.195617779264336e-05,0.0038514546650652527,-0.003085791727631714,-5.195381968692577e-05,-0.0014723850159889767,-0.00121630122813212,-1.10371463202218
0.013916000000001816,-2.4158087730949167,0.017394463021101685,0.020305950822002657,0.0037912920450633306,-0.0031594019328785826,-5.195617779264336e-05,0.0038514546650652527,-0.003085791727631714,-5.195381968692577e-05,-0.0014723850159889767,-0.00121630122813212,-1.10371463202218
0.01586499999999802,-2.4158087730949167,0.017394463021101685,0.020305950822002657,0.0037912920450633306,-0.0031594019328785826,-5.195617779264336e-05,0.0038514546650652527,-0.003085791727631714,-5.195381968692577e-05,-0.0014723850159889767,-0.00121630122813212,-1.10371463202218
0.017853999999999814,-2.4158087730949167,0.017394463021101685,0.020305950822002657,0.0037912920450633306,-0.0031594019328785826,-5.195617779264336e-05,0.0038514546650652527,-0.003085791727631714,-5.195381968692577e-05,-0.0014723850159889767,-0.00121630122813212,-1.10371463202218
0.01988099999999804,-2.4158087730949167,0.017394463021101685,0.020305950822002657,0.0037912920450633306,-0.0031594019328785826,-5.195617779264336e-05,0.0038514546650652527,-0.003085791727631714,-5.195381968692577e-05,-0.0014723850159889767,-0.00121630122813212,-1.10371463202218
0.021813000000001637,-2.4158087730949167,0.017394463021101685,0.020305950822002657,0.0037912920450633306,-0.0031594019328785826,-5.195617779264336e-05,0.0038514546650652527,-0.003085791727631714,-5.195381968692577e-05,-0.0014723850159889767,-0.00121630122813212,-1.10371463202218
0.023830999999994162,-2.4157432057081554,0.017339254402055113,0.02030562149838972,0.007420719663953018,-0.006281106384022372,-3.961797029064824e-06,0.007540192975787964,-0.006137201864037456,-3.831536623316879e-06,-0.0008550366420981895,-0.0016858099901228697,-1.10228245102942
0.02577999999999747,-2.4157432057081554,0.017339254402055113,0.02030562149838972,0.007420719663953018,-0.006281106384022372,-3.961797029064824e-06,0.007540192975787964,-0.006137201864037456,-3.831536623316879e-06,-0.0008550366420981895,-0.0016858099901228697,-1.10228245102942
0.02775100000000208,-2.4157432057081554,0.017339254402055113,0.02030562149838972,0.007420719663953018,-0.006281106384022372,-3.961797029064824e-06,0.007540192975787964,-0.006137201864037456,-3.831536623316879e-06,-0.0008550366420981895,-0.0016858099901228697,-1.10228245102942
0.029779999999995255,-2.4157432057081554,0.017339254402055113,0.02030562149838972,0.007420719663953018,-0.006281106384022372,-3.961797029064824e-06,0.007540192975787964,-0.006137201864037456,-3.831536623316879e-06,-0.0008550366420981895,-0.0016858099901228697,-1.10228245102942
0.03194299999999828,-2.4157432057081554,0.017339254402055113,0.02030562149838972,0.007420719663953018,-0.006281106384022372,-3.961797029064824e-06,0.007540192975787964,-0.006137201864037456,-3.831536623316879e-06,-0.0008550366420981895,-0.0016858099901228697,-1.10228245102942
0.03373500000000007,-2.415654303044153,0.01726501503540684,0.020305241416211647,0.010532232007015994,-0.008710599492480884,-7.231185218649996e-05,0.010697626448077728,-0.008506701569581209,-7.244023785959746e-05,-0.0017482653973977045,-0.0007033605399788432,-1.1006189072548747
0.035674000000000206,-2.415654303044153,0.01726501503540684,0.020305241416211647,0.010532232007015994,-0.008710599492480884,-7.231185218649996e-05,0.010697626448077728,-0.008506701569581209,-7.244023785959746e-05,-0.0017482653973977045,-0.0007033605399788432,-1.1006189072548747
0.03765400000000341,-2.415654303044153,0.01726501503540684,0.020305241416211647,0.010532232007015994,-0.008710599492480884,-7.231185218649996e-05,0.010697626448077728,-0.008506701569581209,-7.244023785959746e-05,-0.0017482653973977045,-0.0007033605399788432,-1.1006189072548747
0.0396909999999977,-2.415654303044153,0.01726501503540684,0.020305241416211647,0.010532232007015994,-0.008710599492480884,-7.231185218649996e-05,0.010697626448077728,-0.008506701569581209,-7.244023785959746e-05,-0.0017482653973977045,-0.0007033605399788432,-1.1006189072548747
0.041626999999998304,-2.415654303044153,0.01726501503540684,0.020305241416211647,0.010532232007015994,-0.008710599492480884,-7.231185218649996e-05,0.010697626448077728,-0.008506701569581209,-7.244023785959746e-05,-0.0017482653973977045,-0.0007033605399788432,-1.1006189072548747
0.04363899999999887,-2.415535484857689,0.01716599223235332,0.02030352556933242,0.013461792160802368,-0.011285868787472507,-0.0002739004210784124,0.013675906781945225,-0.011025500551588468,-0.0002735870130708465,-0.0015814545741780625,-0.0025902942159718788,-1.0994591777434943
0.04558800000000218,-2.415535484857689,0.01716599223235332,0.02030352556933242,0.013461792160802368,-0.011285868787472507,-0.0002739004210784124,0.013675906781945225,-0.011025500551588468,-0.0002735870130708465,-0.0015814545741780625,-0.0025902942159718788,-1.0994591777434943
0.047563999999994167,-2.415535484857689,0.01716599223235332,0.02030352556933242,0.013461792160802368,-0.011285868787472507,-0.0002739004210784124,0.013675906781945225,-0.011025500551588468,-0.0002735870130708465,-0.0015814545741780625,-0.0025902942159718788,-1.0994591777434943
