timestamp,stateEstimateZ.vx,stateEstimateZ.vy,stateEstimateZ.vz,stateEstimateZ.rateYaw,t_s
41988.112,-488,52,-17,-386,11.880206000000001
41997.785,-490,54,-5,-6497,11.889879000000004
42007.872,-485,50,-3,-4905,11.899966000000004
42017.516,-470,47,-72,3936,11.909610000000004
42027.611,-498,64,67,569,11.919704999999999
42037.281,-491,61,40,-5225,11.929375000000004
42047.361,-485,28,54,10973,11.939454999999999
42057.013,-480,27,44,-3323,11.949107
42067.123,-467,8,16,-6411,11.959217
42076.771,-469,10,25,690,11.968865000000001
42086.868,-463,34,25,2146,11.978962000000003
42096.512,-470,29,75,-1873,11.988606000000003
42106.616,-470,29,75,2947,11.998710000000003
42116.269,-464,-20,68,3777,12.008363000000001
42126.382,-469,-23,104,-5276,12.018475999999998
42136.008,-456,-14,51,2798,12.028102000000002
42146.141,-457,-10,54,4710,12.038235000000004
42155.772,-456,-22,41,-3739,12.047865999999997
42165.875,-453,-23,27,2338,12.057969000000002
42175.513,-471,-2,133,2342,12.067607
42185.638,-455,-4,57,-5243,12.077732
42195.278,-457,-27,102,4499,12.087372
42205.375,-448,-25,59,1339,12.097469
42215.013,-436,-37,14,-6245,12.107107
42225.134,-433,-34,-9,-409,12.117227999999999
42234.784,-427,-16,-15,-1262,12.126878000000001
42244.887,-437,-14,40,488,12.136981000000004
42254.511,-448,-28,75,877,12.146605
42264.624,-438,-29,29,2359,12.156718000000005
42274.274,-447,-36,73,431,12.166367999999999
42284.365,-434,-34,5,1259,12.176459
42294.02,-422,-39,-18,-3572,12.186113999999998
42304.127,-416,-38,-59,-753,12.196221000000001
42313.772,-419,-25,-41,-1836,12.205865999999999
42323.877,-440,-20,56,3694,12.215971000000001
42333.522,-431,-38,23,-6682,12.225615999999999
42343.617,-430,-39,30,-1583,12.235710999999998
42353.282,-435,-19,50,-339,12.245376
42363.366,-424,-16,-13,1382,12.255460000000003
42373.014,-419,-24,-13,-4532,12.265108000000003
42383.112,-417,-22,-39,1461,12.275206000000003
42392.786,-417,-22,-39,5553,12.284880000000001
42402.871,-435,0,36,-4989,12.294965
42412.53,-435,-1,44,5237,12.304624
42422.625,-433,-23,47,-6880,12.314719
42432.284,-431,-22,15,-6613,12.324378000000001
42442.371,-417,-31,-46,2928,12.334465
42452.029,-411,-31,-90,2106,12.344123000000003
42462.132,-439,-40,29,-4362,12.354225999999999
42471.794,-445,-37,38,5299,12.363888000000003
42481.871,-443,-52,37,-3316,12.373965
42491.522,-447,-54,56,1640,12.383615999999998
42501.62,-448,-35,66,12533,12.393714000000003
42511.299,-443,-34,37,1490,12.403393
42521.386,-424,-39,-31,-2099,12.41348
42531.02,-413,-39,-95,-1339,12.423113999999998
42541.133,-423,-28,-47,1365,12.433227000000002
42550.785,-447,-31,63,315,12.442879000000005
42560.88,-434,-43,12,2053,12.452973999999998
42570.529,-442,-47,71,1398,12.462623000000002
42580.624,-430,-49,43,-1719,12.472718000000004
42590.279,-429,-50,26,-3582,12.482373000000003
42600.382,-398,-40,-100,2214,12.492475999999998
42610.022,-397,-42,-108,8831,12.502115999999997
42620.131,-428,-50,20,-11427,12.512225000000003
42629.791,-427,-53,2,4436,12.521885
42639.872,-432,-54,26,3174,12.531966000000004
42649.52,-436,-27,67,-2203,12.541613999999997
42659.63,-426,-10,-1,4482,12.551723999999998
42669.281,-422,-14,-49,-4548,12.561375000000004
42679.394,-428,-18,-43,7753,12.571488
42689.04,-441,-15,4,-2641,12.581134000000002
42699.143,-451,-17,32,1212,12.591236999999998
42708.78,-466,6,57,1819,12.600874
42718.893,-476,10,77,2494,12.610986999999998
42728.527,-467,-11,54,-3058,12.620621000000003
42738.638,-453,-13,-27,4145,12.630732
42748.292,-469,-8,12,7327,12.640386000000003
42758.398,-479,-5,14,-13133,12.650492000000002
42768.024,-484,-26,8,2952,12.660117999999999
42778.143,-510,-29,87,3902,12.670236999999997
42787.787,-510,-17,63,-3198,12.679880999999998
42797.888,-523,-14,88,-2375,12.689982
42807.524,-500,2,-6,-1810,12.699618
42817.636,-506,-3,-8,-4906,12.70973
42827.287,-523,-25,41,-483,12.719380999999997
42837.39,-514,-24,-18,2626,12.729484000000001
42847.028,-533,-25,28,-1663,12.739122
42857.133,-549,-26,67,3931,12.749227000000003
42866.785,-546,-29,49,-180,12.758879000000004
42876.882,-539,-29,10,-501,12.768975999999999
42886.538,-529,-24,-38,-6662,12.778632000000002
42896.629,-554,-33,37,4030,12.788723000000001
42906.29,-539,-42,-12,3231,12.798384000000002
42916.394,-535,-43,-34,-3070,12.808488
42926.026,-546,-43,3,2954,12.818119999999999
42936.13,-556,-41,34,4318,12.828223999999999
42945.796,-539,-25,-23,-2097,12.837890000000003
42955.88,-537,-26,-27,3870,12.847973999999999
42965.533,-538,-26,-11,226,12.857627000000004
42975.638,-544,-28,12,-7311,12.867732
42985.295,-532,-29,-39,5541,12.877388999999999
42995.391,-521,-39,-44,-4709,12.887485000000003
43005.04,-521,-34,-34,718,12.897134000000001
43015.141,-521,-34,-16,-182,12.907235000000004
43024.792,-500,-33,-105,-346,12.916886000000002
43034.881,-504,-22,-59,739,12.926975000000002
43044.54,-514,-21,0,-679,12.936634000000002
43054.639,-505,-29,-26,1495,12.946733000000004
43064.29,-499,-29,-44,566,12.956384000000002
43074.396,-491,-13,-44,-2313,12.966490000000002
43084.041,-492,-6,-29,680,12.976134999999998
43094.133,-490,12,-33,2331,12.986227000000003
43103.794,-480,13,-72,-5103,12.995888000000003
43113.895,-492,17,15,6427,13.005988999999998
43123.532,-489,19,17,1452,13.015626000000001
43133.645,-481,13,9,1043,13.025738999999998
43143.294,-473,17,-15,905,13.035388000000003
43153.388,-471,13,-12,2904,13.045482
43163.04,-476,21,25,-5531,13.055134000000002
43173.147,-457,33,-61,2063,13.065240999999999
43182.793,-465,37,3,3960,13.074886999999999
43192.892,-471,31,75,-11877,13.084986
43202.537,-462,30,38,1568,13.094630999999998
43212.641,-457,43,32,112,13.104735000000003
43222.294,-454,49,29,71,13.114388000000003
43232.412,-458,58,62,-4031,13.124505999999998
43242.034,-449,72,17,3638,13.134128
43252.152,-444,73,-1,-3742,13.144246000000003
43261.804,-455,82,78,2090,13.153897999999998
43271.902,-450,81,61,1955,13.163996000000003
43281.553,-443,73,41,-752,13.173647
43291.645,-437,76,21,-3840,13.183738999999997
43301.304,-434,63,21,-63,13.193397999999997
43311.405,-439,68,49,-2868,13.203498999999999
43321.036,-421,78,-44,1113,13.213130000000001
43331.144,-427,76,-1,2912,13.223238000000002
43340.796,-434,65,56,-8548,13.232890000000003
43350.904,-428,61,21,2591,13.242998000000004
43360.542,-421,58,12,974,13.252636000000003
43370.639,-417,60,-5,-2520,13.262733000000004
43380.298,-415,49,-5,1736,13.272392000000004
43390.407,-417,50,0,1667,13.282501
43400.038,-404,58,-70,-2839,13.292132000000002
43410.144,-417,55,20,6507,13.302238000000001
43419.809,-414,41,30,-7190,13.311903000000003
43429.899,-411,37,15,857,13.321992999999999
43439.544,-409,47,2,4636,13.331638000000003
43449.656,-403,49,-25,-4022,13.341750000000003
43459.299,-408,56,-10,-5147,13.351393
43469.404,-403,54,-46,4047,13.361498000000003
43479.05,-397,61,-72,301,13.371144000000005
43489.144,-416,62,46,494,13.381238000000002
43498.804,-392,37,-20,10649,13.390897999999998
43508.899,-397,32,12,-4809,13.400992999999998
43518.555,-390,33,-22,137,13.410649000000001
43528.659,-378,15,-46,6578,13.420753000000001
43538.318,-382,17,-36,-3412,13.430412
43548.394,-370,32,-89,-252,13.440488000000002
43558.052,-385,31,-4,2786,13.450146000000004
43568.145,-390,2,29,-11787,13.460238999999998
43577.81,-383,0,-4,2980,13.469903999999998
43587.902,-387,-11,22,3786,13.479996000000003
43597.552,-380,-9,-27,-5423,13.489646000000004
43607.646,-380,-30,-26,-3476,13.499740000000001
43617.306,-379,-33,-46,2640,13.509399999999998
43627.399,-377,-28,-64,1266,13.519492999999999
43637.055,-401,-27,55,-2572,13.529149000000002
43647.159,-385,-43,-20,5717,13.539253
43656.805,-395,-49,30,-4075,13.548899
43666.906,-387,-60,-12,-284,13.559000000000003
43676.555,-384,-56,-41,813,13.568649
43686.645,-376,-49,-80,-1308,13.578738999999997
43696.307,-379,-53,-77,1806,13.588401000000001
43706.398,-405,-53,34,-19,13.598492000000002
43716.052,-400,-53,-5,4434,13.608146000000005
43726.167,-399,-38,-11,2620,13.618261000000002
43735.809,-407,-39,13,-627,13.627903000000002
43745.905,-388,-45,-39,-1184,13.637999
43755.547,-380,-42,-98,792,13.647641
43765.653,-393,-27,-64,-5773,13.657746999999999
43775.308,-413,-28,14,3561,13.667401999999997
43785.408,-418,-26,16,-4144,13.677502000000004
43795.049,-415,-55,23,-5126,13.687143
43805.162,-419,-55,35,3020,13.697255999999998
43814.813,-416,-50,12,5320,13.706907000000003
43824.916,-406,-46,-55,-1964,13.717009999999998
43834.557,-405,-38,-84,-2984,13.726651000000002
43844.656,-438,-40,48,8638,13.736750000000004
43854.317,-437,-45,29,-4246,13.746411000000004
43864.421,-445,-47,62,6179,13.756515000000004
43874.052,-448,-27,67,6113,13.766146000000004
43884.166,-445,-27,31,-5293,13.776259999999999
43893.809,-430,-24,-20,-1003,13.785903000000003
43903.903,-424,-25,-67,990,13.795997
43913.559,-453,-31,30,-1370,13.805653000000001
43923.668,-461,-32,46,-2594,13.815762
43933.315,-461,-46,60,1827,13.825409000000004
43943.415,-463,-48,84,-2359,13.835509000000002
43953.053,-453,-45,39,4265,13.845147
43963.153,-447,-46,0,1111,13.855246999999999
43972.82,-422,-37,-116,2036,13.864914
43982.918,-436,-42,-58,-3282,13.875011999999998
43992.552,-455,-45,32,-2487,13.884646000000004
44002.668,-445,-46,-22,5962,13.894761999999998
44012.31,-456,-33,39,1707,13.904403999999998
44022.405,-447,-32,12,2662,13.914499
44032.055,-427,-30,-44,-4300,13.924149000000002
44042.166,-427,-30,-44,821,13.934259999999998
44051.812,-417,-33,-106,-552,13.943905999999998
44061.907,-415,-26,-99,1499,13.954001
44071.566,-430,-24,-37,-5453,13.963659999999999
44081.662,-433,-36,-20,3748,13.973755999999998
44091.33,-436,-37,-7,206,13.983424000000003
44101.406,-441,-30,33,-3599,13.993500000000004
44111.064,-433,-29,-6,-4415,14.003157999999999
44121.182,-424,-14,-80,-4006,14.013276000000001
44130.831,-427,-20,-90,10723,14.022924999999999
44140.918,-444,-30,-20,-5771,14.033012
44150.568,-444,-30,-43,-68,14.042662
44160.66,-470,-12,31,4223,14.052754000000004
44170.316,-469,-10,10,1156,14.06241
44180.417,-470,-25,46,-2597,14.072511000000002
44190.056,-448,-26,-57,6974,14.082149999999999
44200.173,-464,-22,-15,1131,14.092267000000003
44209.817,-475,-21,0,-9776,14.101911000000003
44219.913,-476,-47,-24,6204,14.112007000000002
44229.557,-501,-52,61,-2230,14.121651000000002
44239.672,-500,-41,35,-5024,14.131765999999999
44249.32,-507,-41,42,-920,14.141414000000001
44259.427,-487,-32,-32,-853,14.151521000000004
44269.058,-494,-41,-16,2833,14.161151999999998
44279.169,-508,-66,31,-4328,14.171263000000003
44288.821,-498,-66,-24,-838,14.180915000000004
44298.911,-515,-65,18,-1607,14.191005
44308.564,-525,-65,49,-3296,14.200657999999999
44318.671,-521,-65,20,787,14.210765000000004
44328.319,-513,-65,-18,938,14.220413000000004
44338.416,-511,-62,-20,-3555,14.230509999999999
44348.064,-524,-65,29,6570,14.240158
44358.162,-515,-67,-15,-1258,14.250255999999997
44367.827,-504,-85,-31,-330,14.259920999999999
44377.931,-508,-82,-10,2254,14.270024999999999
44387.561,-509,-90,-11,-1072,14.279655000000002
44397.671,-493,-88,-87,581,14.289765000000003
44407.324,-489,-76,-77,-1778,14.299418000000001
44417.422,-497,-77,-24,3356,14.309516
44427.065,-486,-81,-35,-7681,14.319159000000003
44437.176,-481,-82,-51,3209,14.329270000000001
44446.825,-467,-72,-75,1747,14.338918999999999
44456.926,-464,-64,-77,-3107,14.349020000000001
44466.563,-462,-62,-63,-3955,14.358657000000003
44476.679,-448,-61,-122,4260,14.368772999999997
44486.323,-452,-41,-80,-291,14.378416999999997
44496.43,-462,-32,3,3930,14.388524000000002
44506.072,-439,-41,-64,9334,14.398166000000002
44516.166,-441,-36,-30,-7351,14.408259999999999
44525.831,-425,-24,-76,2791,14.417924999999999
44535.929,-424,-12,-68,6111,14.428022999999998
44545.566,-417,11,-80,-2425,14.43766
44555.668,-410,15,-106,896,14.447761999999999
44565.328,-429,31,17,4587,14.457422000000003
44575.417,-417,32,-31,-8855,14.467511000000002
44585.066,-413,12,-12,-1219,14.47716
44595.181,-406,19,-34,4299,14.487274999999999
44604.831,-401,17,-29,-993,14.496925
44614.92,-406,26,-1,-6470,14.507014
44624.573,-390,34,-77,3576,14.516666999999998
44634.676,-405,45,32,860,14.52677
44644.338,-404,48,32,-13357,14.536432000000005
44654.438,-401,35,29,705,14.546532000000003
44664.073,-397,40,17,203,14.556166999999999
44674.173,-395,54,20,1389,14.566267000000003
44683.839,-400,61,57,-2373,14.575933000000001
44693.92,-386,71,-26,4865,14.586013999999999
44703.583,-389,74,38,-4865,14.595677
44713.683,-386,76,79,-831,14.605776999999998
44723.328,-374,73,51,1553,14.615422000000002
44733.432,-344,66,18,-637,14.625526000000002
44743.078,-332,70,17,-5948,14.635172000000003
44753.18,-316,62,28,6097,14.645274
44762.832,-301,60,-19,-535,14.654926000000003
44772.922,-275,71,-53,-3955,14.665016
44782.58,-263,70,66,10427,14.674674000000003
44792.677,-244,40,-2,-3922,14.684771000000005
44802.34,-227,34,19,-4119,14.694433999999998
44812.442,-203,42,-17,3833,14.704536000000004
44822.076,-187,44,-30,-3657,14.714170000000001
44832.181,-170,48,-57,-1757,14.724274999999999
44841.85,-155,43,-89,3084,14.733944
44851.923,-131,50,19,815,14.744017000000003
44861.572,-116,47,-15,-3953,14.753666
44871.695,-92,26,-13,6378,14.763789000000001
44881.332,-72,22,13,-1565,14.773426000000002
44891.437,-59,11,-26,-5480,14.783530999999998
44901.08,-49,10,-78,-1646,14.793174000000002
44911.176,-31,2,-58,-3362,14.803270000000001
44920.842,-4,19,48,7053,14.812935999999997
44930.939,7,16,32,-4728,14.823032999999999
44940.574,20,-17,30,-3616,14.832668000000002
44950.699,37,-24,66,258,14.842793000000002
44960.334,43,-15,23,2754,14.852428000000003
44970.434,44,-15,-62,-880,14.862528000000003
44980.082,58,-26,0,-3427,14.872176000000003
44990.19,79,-33,103,8817,14.882284000000004
44999.834,85,-41,72,-4309,14.891928000000004
45009.946,102,-49,108,4211,14.902040000000005
45019.575,99,-11,101,11157,14.911668999999998
45029.682,100,-12,68,337,14.921776000000001
45039.345,98,-23,-24,398,14.931439000000003
45049.445,105,-28,-18,-1021,14.941539
45059.078,120,-36,133,1713,14.951172000000001
45069.18,116,-36,51,1400,14.961274000000001
45078.846,127,-53,88,98,14.970939999999999
45088.944,133,-55,95,1220,14.981038000000003
45098.583,130,-58,50,-3246,14.990677
45108.687,125,-60,-7,-1401,15.000781
45118.342,117,-49,-112,3427,15.010435999999999
45128.432,125,-54,-23,-1721,15.020526000000002
45138.08,121,-71,-14,-9693,15.030174000000002
45148.194,121,-76,-17,5206,15.040288000000004
45157.84,119,-56,17,-2208,15.049933999999997
45167.939,117,-55,6,435,15.060032999999999
45177.584,106,-47,-67,-1873,15.069678000000003
45187.683,100,-51,-107,1847,15.079776999999998
45197.343,95,-54,-88,-2260,15.089437000000002
45207.445,87,-37,-75,-6162,15.099539
45217.094,82,-34,-91,6531,15.109187999999998
45227.194,74,-40,-26,-1338,15.119288000000005
45236.844,67,-25,-11,3717,15.128937999999998
45246.932,62,-25,-52,-2628,15.139026000000001
45256.593,56,-17,-61,-1236,15.148687000000002
45266.684,45,28,28,7644,15.158778000000002
45276.36,38,36,-7,-5277,15.168454000000002
45286.441,33,32,-22,2889,15.178535
45296.084,25,60,-6,-2842,15.188178000000004
45306.195,24,57,44,3733,15.198289
45315.838,15,84,42,1378,15.207932000000005
45325.934,14,119,15,-2979,15.218028000000002
45335.584,3,156,69,6457,15.227678000000003
45345.694,-2,183,156,-4541,15.237788000000004
45355.346,-5,194,109,1350,15.24744
45365.436,-10,229,137,2429,15.257530000000003
45375.084,-15,249,100,-3502,15.267178000000003
45385.185,-20,269,129,-1158,15.277278999999998
45394.848,-27,302,136,-446,15.286942
45404.943,-29,313,51,-297,15.297037
45414.583,-35,342,58,-252,15.306677
45424.698,-39,359,33,2914,15.316791999999998
45434.354,-43,381,26,-3082,15.326448000000001
45444.443,-43,381,-48,3570,15.336537
45454.085,-47,400,-66,-149,15.346179
45464.188,-49,415,-110,1310,15.356282000000004
45473.845,-48,418,-174,-6493,15.365939000000003
45483.962,-52,430,-172,3184,15.376056
45493.585,-52,431,-260,-1577,15.385679
45503.704,-51,435,-302,2212,15.395798
45513.35,-46,420,-420,971,15.405444
45523.461,-50,435,-383,-3309,15.415555000000005
45533.089,-50,404,-457,5125,15.425183
45543.21,-53,412,-450,-3757,15.435304
45552.847,-54,419,-450,3396,15.444941000000002
45562.956,-54,426,-458,-1047,15.45505
45572.594,-54,430,-464,386,15.464687999999999
45582.704,-53,423,-528,-2884,15.474797999999998
45592.347,-60,411,-466,-6805,15.484441000000002
45602.452,-65,415,-403,-2499,15.494545999999998
45612.092,-58,357,-459,-2157,15.504185999999997
45622.19,-58,363,-421,6767,15.514284000000004
45631.849,-58,357,-360,-6183,15.523943000000003
45641.953,-55,347,-418,9200,15.534047000000003
45651.596,-66,372,-199,-2041,15.543689999999998
45661.701,-68,367,-195,2815,15.553795000000003
45671.358,-65,373,-169,10446,15.563452000000002
45681.451,-65,377,-155,-1099,15.573545000000001
45691.094,-57,341,-207,-1581,15.583187999999998
45701.205,-51,337,-23,-6170,15.593299000000004
45710.85,-45,324,7,194,15.602943999999999
45720.951,-44,321,45,778,15.613045000000001
45730.596,-52,355,112,-2226,15.622689999999999
45740.694,-49,350,3,1697,15.632788000000003
45750.361,-25,388,210,-7006,15.642454999999998
45760.458,-19,397,293,4143,15.652552
45770.092,-17,400,310,1825,15.662185999999998
45780.198,0,379,382,1699,15.672291999999997
45789.865,3,380,353,1242,15.681958999999999
45799.95,9,368,272,1950,15.692043999999997
45809.599,30,384,473,-9727,15.701693000000002
45819.708,28,393,482,6009,15.711802
45829.357,37,393,466,1299,15.721451000000005
45839.457,35,391,504,-3863,15.731551000000003
45849.103,39,388,465,-2201,15.741197000000003
45859.204,46,382,366,-4903,15.751297999999998
45868.861,54,378,359,4678,15.760954999999997
45878.96,61,369,450,-5837,15.771054
45888.595,66,363,410,1520,15.780689000000002
45898.709,67,382,397,-942,15.790803000000004
45908.355,74,382,393,-1005,15.800449000000004
45918.448,86,366,358,2228,15.810541999999998
45928.096,84,359,252,-3638,15.820189999999998
45938.209,80,350,191,-1400,15.830303000000004
45947.856,86,345,220,3216,15.83995
45957.958,85,326,172,-1547,15.850052
45967.599,86,321,145,397,15.859693000000004
45977.71,89,332,159,2590,15.869804
45987.357,89,330,103,256,15.879451000000005
45997.462,94,338,102,2938,15.889556
46007.097,91,335,24,-707,15.899191000000002
46017.205,91,329,4,-3081,15.909299000000003
46026.86,92,327,-4,2547,15.918954000000001
46036.954,92,330,-5,-5465,15.929047999999998
46046.601,91,313,-33,259,15.938695000000003
46056.716,85,327,-37,1013,15.948810000000002
46066.359,83,331,-55,-2237,15.958452999999997
46076.473,80,335,-84,2265,15.968566999999998
46086.107,77,357,-109,-3077,15.978201000000004
46096.219,76,359,-137,-64,15.988312999999998
46105.863,77,373,-122,188,15.997956999999998
46115.971,78,393,-44,-4581,16.008065
46125.602,75,375,-101,7223,16.017696
46135.711,74,387,-50,-1846,16.027805000000004
46145.37,63,387,-80,-3531,16.037464000000003
46155.453,57,388,-134,3704,16.047547
46165.105,51,399,-127,-3873,16.057199000000004
46175.221,50,403,-151,-6484,16.067314999999997
46184.87,50,417,-160,3986,16.076964000000004
46194.967,48,441,-69,-6264,16.087061
46204.606,48,414,-131,4129,16.096700000000002
46214.707,48,423,-97,-4020,16.106801000000004
46224.364,40,414,-113,-2053,16.116458
46234.467,36,413,-175,3132,16.126561
46244.106,31,420,-181,-3222,16.136200000000002
46254.211,30,416,-230,-7133,16.146305000000005
46263.861,27,428,-191,7522,16.155955
46273.966,24,440,-139,-2547,16.16606
46283.605,27,420,-159,1910,16.175699000000005
46293.723,28,422,-147,7793,16.185817
46303.364,26,407,-167,-794,16.195458000000002
46313.467,24,408,-207,-5257,16.205561
46323.114,14,398,-271,-154,16.215208000000004
46333.207,13,397,-240,3919,16.225301
46342.875,9,388,-120,-1842,16.234969
46352.967,6,382,-174,5216,16.245060999999996
46362.615,8,383,-118,-759,16.254709
46372.719,3,385,-147,3952,16.264812999999997
46382.367,0,381,-159,-3423,16.274461
46392.46,-2,374,-296,-2870,16.284554
46402.115,-6,376,-156,5075,16.294209
46412.213,-14,355,-100,-1237,16.304307000000005
46421.871,-16,350,-105,1069,16.313965
46431.974,-27,388,-52,120,16.324068000000004
46441.608,-32,388,-53,-6417,16.333702000000002
46451.724,-31,388,-174,-5940,16.343818000000002
46461.373,-39,380,-92,10665,16.353467000000002
46471.464,-48,369,-58,-4715,16.363558
46481.111,-54,366,-53,-1190,16.373205
46491.219,-75,405,38,5166,16.383312999999998
46500.872,-81,405,34,-2934,16.392966000000005
46510.971,-77,391,-25,-4113,16.403064999999998
46520.615,-80,383,-2,13043,16.412709
46530.72,-88,371,101,-6220,16.422814000000002
46540.377,-86,366,7,2565,16.432471
46550.474,-95,382,85,1335,16.442568
46560.123,-100,386,121,-6130,16.452217
46570.228,-98,415,50,3861,16.462322000000004
46579.885,-99,410,42,3237,16.471979000000005
46589.965,-107,404,184,-12005,16.482058999999996
46599.621,-103,397,106,5929,16.491715
46609.737,-106,416,139,-3321,16.501831000000003
46619.375,-105,418,112,-6689,16.511469
46629.48,-105,422,84,-883,16.521574000000005
46639.128,-100,405,50,-4022,16.531222
46649.223,-100,408,81,5373,16.541317
46658.876,-105,433,160,-6479,16.550969999999996
46668.976,-101,429,101,3148,16.561070000000004
46678.618,-96,409,131,3288,16.570712000000004
46688.725,-95,409,99,-1287,16.580818999999998
46698.391,-88,369,56,21,16.590485000000005
46708.476,-85,365,-21,-163,16.600570000000005
46718.114,-82,364,1,-6733,16.610208000000004
46728.226,-80,373,60,8747,16.620320000000003
46737.877,-74,358,48,-4361,16.629971
46747.968,-68,360,62,4196,16.640062
46757.618,-65,381,33,3867,16.649712000000005
46767.724,-62,382,2,-4696,16.659818
46777.375,-54,375,-81,-1045,16.669469
46787.484,-54,375,-81,429,16.679578
46797.119,-49,381,-132,2213,16.689213
46807.222,-41,395,-18,-6630,16.699316000000003
46816.883,-32,358,-38,2965,16.708977
46826.977,-25,360,-35,1111,16.719071
46836.617,-14,358,6,3559,16.728711
46846.723,-9,356,-50,5139,16.738816999999997
46856.381,0,359,-58,-2583,16.748475000000003
46866.479,-2,349,-184,-3335,16.758573000000002
46876.12,1,340,-145,6200,16.768214000000004
46886.233,8,352,-63,-3170,16.778327
46895.89,13,351,-56,2575,16.787984
46905.99,16,376,-30,4825,16.798084
46915.626,27,367,-8,1407,16.807719999999996
46925.729,26,363,-77,295,16.817823
46935.388,26,355,-136,-4560,16.827482
46945.488,29,360,-71,1734,16.837581999999998
46955.128,28,361,-108,2605,16.847222
46965.236,26,337,-71,-4805,16.857329999999997
46974.883,28,344,-17,-861,16.866977000000002
46984.985,20,345,-19,-3112,16.877079000000002
46994.627,19,339,-86,1375,16.886721
47004.747,18,342,-87,5453,16.896841000000006
47014.385,17,345,-9,-9179,16.906479000000004
47024.482,12,318,-109,6590,16.916576000000006
47034.122,13,327,-41,-2710,16.926216000000004
47044.226,8,334,-10,361,16.936320000000002
47053.879,5,331,-69,535,16.945973000000002
47063.988,4,363,-80,-5173,16.956082
47073.623,1,378,39,11444,16.965717
47083.73,-2,359,-18,-5007,16.975824000000003
47093.389,-5,362,23,1880,16.985483000000002
47103.486,-7,384,-19,5634,16.995579999999997
47113.127,-11,395,-21,-196,17.005221000000002
47123.235,-16,396,-52,-766,17.015329
47132.885,-19,403,-30,2156,17.024979000000002
47142.988,-29,435,71,3224,17.035082
47152.627,-29,431,6,-1206,17.044721000000003
47162.728,-38,434,45,3003,17.054822000000005
47172.395,-39,438,29,579,17.064489
47182.504,-39,438,29,-309,17.074598
47192.145,-38,393,-71,-1185,17.084238999999997
47202.252,-41,400,-29,-3341,17.094346
47211.886,-47,422,26,8438,17.10398
47221.994,-48,424,3,-5706,17.114088
47231.63,-47,408,-1,6426,17.123724
47241.737,-48,412,7,2377,17.133831
47251.392,-49,416,-42,-2482,17.143486
47261.495,-49,415,-99,276,17.153589000000004
47271.129,-46,397,-150,-656,17.163223000000002
47281.246,-48,407,-59,106,17.17334
47290.888,-50,419,-47,652,17.182982
47300.994,-49,418,-60,-90,17.193088
47310.636,-44,417,-27,-1285,17.20273
47320.742,-42,415,-67,2155,17.212836
47330.392,-41,407,-77,236,17.222486
47340.488,-39,395,-215,938,17.232581999999997
47350.131,-37,403,-153,-4607,17.242225
47360.24,-39,409,-84,1680,17.252333999999998
47369.89,-41,398,-90,327,17.261984
47379.986,-39,400,-61,194,17.27208
47389.633,-37,398,-38,-125,17.281727000000004
47399.736,-36,390,-135,-404,17.291829999999997
47409.394,-33,412,-155,-731,17.301488000000003
47419.495,-37,414,-75,9236,17.311589000000005
47429.131,-39,395,-100,-12028,17.321225000000002
47439.245,-41,394,-36,3235,17.331339000000003
47448.894,-41,394,-36,2570,17.340988000000003
47458.984,-53,452,-9,146,17.351077999999998
47468.638,-53,452,-9,-195,17.360732
47478.737,-55,447,26,1052,17.370831000000003
47488.402,-58,442,37,-11005,17.380496000000004
47498.491,-54,417,-16,6872,17.390585
47508.142,-55,422,45,-3331,17.400236
47518.244,-63,429,70,1514,17.410338
47527.9,-62,420,-25,1302,17.419994000000003
47537.989,-53,448,50,-5581,17.430083000000003
47547.635,-58,450,114,7261,17.439729000000003
47557.743,-53,420,58,1800,17.449837000000002
47567.395,-56,417,108,-2168,17.459488999999998
47577.499,-59,436,54,5134,17.469593000000003
47587.145,-60,437,24,-1028,17.479238999999996
47597.241,-64,422,-6,2028,17.489335000000004
47606.903,-70,427,100,522,17.498997
47617.009,-75,433,111,-2998,17.509103
47626.636,-74,432,103,-554,17.518729999999998
47636.741,-76,443,122,-7903,17.528835000000004
47646.401,-78,442,102,-2661,17.538494999999998
47656.489,-73,433,34,3496,17.548583
47666.144,-72,428,-16,-2594,17.558238000000003
47676.252,-81,432,32,-1099,17.568346000000002
47685.898,-85,440,106,1380,17.577992000000002
47695.994,-82,418,58,2694,17.588088
47705.642,-82,423,114,2807,17.597736
47715.742,-81,421,85,2355,17.607836
47725.404,-79,419,47,-1289,17.617498000000005
47735.503,-79,419,47,-1822,17.627596999999998
47745.14,-70,407,-119,2156,17.637234
47755.252,-70,407,-119,1388,17.647346000000002
47764.912,-73,409,-38,-8208,17.657006
47775.002,-72,408,-32,3758,17.667096
47784.654,-69,411,-14,-1243,17.676748000000003
47794.769,-67,412,-30,1664,17.686863000000002
47804.411,-62,386,-109,2106,17.696505000000002
47814.508,-62,378,-159,4149,17.706602000000004
47824.143,-62,384,-107,-5049,17.716236999999996
47834.251,-64,385,-129,-6161,17.726345
47843.905,-66,361,-107,6140,17.735999
47854.006,-67,369,-34,-2111,17.746100000000002
47863.648,-73,411,-36,809,17.755742
47873.755,-72,409,-70,-2352,17.765849
47883.406,-71,426,-118,395,17.775500000000005
47893.503,-72,432,-19,4307,17.785597
47903.146,-70,418,-51,-10316,17.795240000000003
47913.259,-70,417,-75,7760,17.805353
47922.91,-72,440,-14,-3102,17.815004000000005
