timestamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw,gyro.x,gyro.y,gyro.z,controller.cmd_roll,controller.cmd_pitch,controller.cmd_yaw,rlapp.pwmM1,rlapp.pwmM2,rlapp.pwmM3,rlapp.pwmM4,rlapp.tgtGate
225951.363,1.9452110528945923,2.0754144191741943,1.4348567724227905,-0.026476867496967316,0.12115810811519623,-0.0006316180224530399,1.04176926612854,-5.151568412780762,-79.21138763427734,-70.72162628173828,-4.294388294219971,-107.47504425048828,-5160.0,2706.0,2890.0,0,0,0,0,0
225961.272,1.9449278116226196,2.076805353164673,1.4344441890716553,-0.02707253023982048,0.10952877253293991,-0.03569047525525093,-0.09793341159820557,-5.294489860534668,-79.1419677734375,-153.0594024658203,19.767772674560547,105.49878692626953,-349.0,1397.0,4067.0,0,0,0,0,0
225971.181,1.9444793462753296,2.0779576301574707,1.43372642993927,-0.02498108707368374,0.09517443180084229,-0.01742156222462654,-1.288535237312317,-5.546489238739014,-78.82067108154297,-101.27816009521484,45.79496383666992,-80.13777923583984,4401.0,1220.0,5275.0,0,0,0,0,0
225981.11,1.9439090490341187,2.078928232192993,1.433152437210083,-0.022072507068514824,0.082900270819664,-0.01665990613400936,-2.286530017852783,-5.883732318878174,-79.74199676513672,-64.697021484375,16.51081657409668,-170.0537567138672,5353.0,2083.0,5748.0,0,0,0,0,0
225991.001,1.9433552026748657,2.079730272293091,1.4326847791671753,-0.016644228249788284,0.06905583292245865,-0.002113476162776351,-3.1163477897644043,-6.028058052062988,-81.10271453857422,19.96565818786621,60.23875045776367,59.79426574707031,4544.0,2522.0,4323.0,0,0,0,0,0
226000.91,1.9429259300231934,2.0804224014282227,1.4320415258407593,-0.011815336532890797,0.0621001161634922,-0.040647588670253754,-2.278674602508545,-6.66575813293457,-81.04788208007812,151.40835571289062,60.25558090209961,104.37578582763672,84.0,3480.0,2098.0,0,0,0,0,0
226010.823,1.9428329467773438,2.0809688568115234,1.4313496351242065,-0.003720572218298912,0.04646835848689079,-0.011405454948544502,-1.212954044342041,-7.260686874389648,-79.78031921386719,62.678749084472656,25.22840690612793,149.1513214111328,-4752.0,5460.0,1051.0,0,0,0,0,0
226020.737,1.9429523944854736,2.0813562870025635,1.430721640586853,0.001496286946348846,0.034534014761447906,-0.022885162383317947,-0.374846875667572,-7.535001277923584,-79.35863494873047,44.32053756713867,4.260105609893799,-132.9905548095703,-5991.0,5579.0,1880.0,0,0,0,0,0
226030.637,1.9430596828460693,2.081587314605713,1.430444359779358,0.0059411292895674706,0.016312988474965096,0.010233601555228233,0.2571113407611847,-7.603950023651123,-79.37335968017578,-29.257747650146484,-9.628202438354492,-144.61508178710938,-5682.0,3965.0,2712.0,0,0,0,0,0
226040.555,1.9432135820388794,2.081620693206787,1.4298794269561768,0.0061575183644890785,0.007297919597476721,-0.032077379524707794,-0.5638255476951599,-7.497371673583984,-79.59364318847656,-173.89144897460938,9.190041542053223,187.1568145751953,-1329.0,2102.0,3287.0,0,0,0,0,0
226050.451,1.943153738975525,2.0814733505249023,1.4291760921478271,0.009393218904733658,-0.008865837939083576,-0.009912160225212574,-1.8001683950424194,-7.543920516967773,-79.11915588378906,-90.52996826171875,27.99658966064453,-144.0778045654297,4284.0,1274.0,4015.0,0,0,0,0,0
226060.371,1.9429662227630615,2.0811448097229004,1.4285061359405518,0.011357808485627174,-0.019119475036859512,-0.02834705077111721,-2.9813506603240967,-7.68981409072876,-80.20652770996094,-81.40961456298828,-7.552420616149902,-165.00009155273438,6014.0,2161.0,4190.0,0,0,0,0,0
226070.269,1.9428318738937378,2.080645799636841,1.4279813766479492,0.020402755588293076,-0.03678031265735626,0.013997737318277359,-3.873040199279785,-7.572487831115723,-81.3662109375,22.04452133178711,29.638463973999023,82.55807495117188,5520.0,2565.0,2674.0,0,0,0,0,0
226080.178,1.9429672956466675,2.080110788345337,1.4275118112564087,0.023572348058223724,-0.03826908394694328,-0.05303361639380455,-3.1673877239227295,-8.045705795288086,-81.02291107177734,154.4093780517578,43.20995330810547,10.255523681640625,952.0,3470.0,700.0,0,0,0,0,0
226090.087,1.9432357549667358,2.0794074535369873,1.4266525506973267,0.033499810844659805,-0.054724790155887604,-0.015524497255682945,-1.9043782949447632,-8.497673988342285,-80.228271484375,61.30727767944336,16.4067325592041,112.04430389404297,-4411.0,5874.0,-39.0,0,0,0,0,0
226100.006,1.9437599182128906,2.0785155296325684,1.4259836673736572,0.039298318326473236,-0.06647951900959015,-0.01948085054755211,-1.1374114751815796,-8.674424171447754,-79.76754760742188,40.054039001464844,10.523991584777832,-66.92057800292969,-5690.0,6374.0,673.0,0,0,0,0,0
226109.905,1.9443835020065308,2.077454090118408,1.4254686832427979,0.04531512409448624,-0.0841338187456131,0.01414575893431902,-0.32454463839530945,-8.716024398803711,-79.35445404052734,8.177640914916992,-26.17431640625,-114.9334716796875,-5524.0,5151.0,1756.0,0,0,0,0,0
226119.813,1.9449365139007568,2.076385498046875,1.4251830577850342,0.04562756046652794,-0.09081977605819702,-0.027807364240288734,-0.9109260439872742,-8.4010009765625,-79.68573760986328,-186.0029754638672,-15.209370613098145,179.9671173095703,-1941.0,3163.0,2882.0,0,0,0,0,0
