timestamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw,gyro.x,gyro.y,gyro.z,controller.cmd_roll,controller.cmd_pitch,controller.cmd_yaw,rlapp.pwmM1,rlapp.pwmM2,rlapp.pwmM3,rlapp.pwmM4,rlapp.tgtGate
24422.155,1.6300780773162842,2.2444584369659424,0.13103508949279785,0.008071753196418285,0.007447536569088697,0.0013207148294895887,0.8196056485176086,-0.07650869339704514,-78.4709701538086,-0.05048990622162819,-0.0836254134774208,-0.7319570183753967,-206.0,-49.0,-338.0,0,0,0,0,0
24432.034,1.6300475597381592,2.2444090843200684,0.13099804520606995,0.006343184504657984,0.006534430664032698,0.0011582380393519998,0.8170872330665588,-0.07610542327165604,-78.54948425292969,-0.23481716215610504,0.1623714119195938,0.6592320799827576,-204.0,-43.0,-447.0,0,0,0,0,0
24441.913,1.6299710273742676,2.2443621158599854,0.13100247085094452,0.004528155084699392,0.005675958003848791,0.0010056927567347884,0.814967691898346,-0.07645096629858017,-78.6287612915039,-0.023769525811076164,-0.3849059045314789,-1.7682238817214966,-214.0,-34.0,-576.0,0,0,0,0,0
24451.777,1.6298847198486328,2.2443065643310547,0.13098691403865814,0.0027691470459103584,0.004847276955842972,0.0012217594776302576,0.814958930015564,-0.07486582547426224,-78.72124481201172,-0.4212914705276489,0.24153701961040497,-3.4171042442321777,-236.0,-28.0,-747.0,0,0,0,0,0
24461.651,1.6298091411590576,2.244241952896118,0.13095200061798096,0.0011563407024368644,0.004057903308421373,0.0005485700094141066,0.8101871013641357,-0.07595466822385788,-78.8182601928711,0.4525834918022156,-0.1650475561618805,-4.67783260345459,-259.0,-23.0,-950.0,0,0,0,0,0
24471.535,1.6297552585601807,2.244236946105957,0.1309816837310791,-0.0003481294843368232,0.003426473820582032,0.0009306927677243948,0.8122813105583191,-0.07524371892213821,-78.87972259521484,-0.178746297955513,0.6349110007286072,3.8045177459716797,-293.0,-10.0,-1177.0,0,0,0,0,0
24481.419,1.6296650171279907,2.244175910949707,0.13101783394813538,-0.0018556010909378529,0.0027443845756351948,0.0012345162685960531,0.8107082843780518,-0.07779156416654587,-78.9474105834961,-0.04448920860886574,0.6177222728729248,-1.5336350202560425,-327.0,8.0,-1397.0,0,0,0,0,0
24491.274,1.6295620203018188,2.244100332260132,0.13098512589931488,-0.0033272982109338045,0.0020631002262234688,0.000896143086720258,0.80635666847229,-0.08147440105676651,-79.03316497802734,0.1962369680404663,0.13497237861156464,-2.0303802490234375,-349.0,27.0,-1610.0,0,0,0,0,0
24501.149,1.6294360160827637,2.2440245151519775,0.13095083832740784,-0.004803587216883898,0.0014157735276967287,0.0008651632233522832,0.8054376244544983,-0.08266013115644455,-79.12991333007812,-0.05291053652763367,-0.25383374094963074,2.9552321434020996,-379.0,36.0,-1823.0,0,0,0,0,0
24511.023,1.6293010711669922,2.243955373764038,0.13095644116401672,-0.006243221461772919,0.0008187859202735126,0.0012953217374160886,0.8038268089294434,-0.08212722092866898,-79.1972885131836,-0.32737675309181213,3.6478116512298584,-15.2239990234375,-403.0,40.0,-2034.0,0,0,0,0,0
