timestamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,kalman.statePX,kalman.statePY,kalman.statePZ,stateEstimate.vy,stateEstimate.vz,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw,gyro.x,gyro.y,gyro.z,acc.x,acc.y,acc.z,motor.m1,motor.m2,motor.m3,motor.m4,rlapp.nnOut0,rlapp.nnOut1,rlapp.nnOut2,rlapp.nnOut3
42964.869,1.7677439451217651,2.2181270122528076,0.16163796186447144,0.0024156339932233095,-0.00024354728520847857,-0.0012952379183843732,-0.0023918687365949154,-0.001343096955679357,-0.9924560785293579,-1.247230887413025,-78.44880676269531,-0.4217004179954529,-1.1477805376052856,-3.5316693782806396,-0.006522341165691614,-0.02660510316491127,0.9932028651237488,36292,54364,32792,53897,1.0,1.0,-0.20113861560821533,0.0983663946390152
42966.852,1.767833948135376,2.2181520462036133,0.1616167426109314,0.002380936173722148,0.0001338251167908311,-0.001384714967571199,-0.0022810073569417,-0.0014382877852767706,-0.9957284927368164,-1.2463228702545166,-78.48641204833984,-0.350649893283844,-1.012068510055542,-3.98093581199646,-0.0050230734050273895,-0.021854672580957413,0.9909639358520508,36290,54367,32823,53895,1.0,1.0,-0.20113861560821533,0.0983663946390152
42968.783,1.767833948135376,2.2181520462036133,0.1616167426109314,0.002380936173722148,0.0001338251167908311,-0.001384714967571199,-0.0022810073569417,-0.0014382877852767706,-0.9957284927368164,-1.2463228702545166,-78.48641204833984,-0.3529948592185974,-0.7473405599594116,-3.9443769454956055,-0.004753112327307463,-0.017768600955605507,0.9893980622291565,36291,54369,32857,53892,1.0,1.0,-0.20088963210582733,0.10069113224744797
42970.757,1.7678501605987549,2.218120574951172,0.16159997880458832,0.00444453489035368,0.0018332054605707526,-0.0017797386972233653,-0.003958023618906736,-0.0019066258100792766,-1.001072645187378,-1.231895089149475,-78.52426147460938,-0.3031201660633087,-0.32014283537864685,-3.6841847896575928,-0.00368446740321815,-0.014997106045484543,0.988391637802124,36293,54372,32896,53890,1.0,1.0,-0.20088963210582733,0.10069113224744797
42972.727,1.7679344415664673,2.2181410789489746,0.16158205270767212,0.004424320533871651,0.00217788340523839,-0.0018541207537055016,-0.0038702015299350023,-0.0019866202492266893,-1.0040985345840454,-1.2311331033706665,-78.56163787841797,-0.2583201229572296,0.012592524290084839,-3.3615148067474365,-0.0004355038399808109,-0.01275979820638895,0.9882481694221497,36293,54374,32939,53888,1.0,1.0,-0.20088963210582733,0.10069113224744797
42974.753,1.7679344415664673,2.2181410789489746,0.16158205270767212,0.004424320533871651,0.00217788340523839,-0.0018541207537055016,-0.0038702015299350023,-0.0019866202492266893,-1.0040985345840454,-1.2311331033706665,-78.56163787841797,-0.20181578397750854,0.23008950054645538,-2.4961705207824707,0.0033868933096528053,-0.011139101348817348,0.9895431995391846,36294,54725,32986,54235,1.0,1.0,-0.20021101832389832,0.10246525704860687
42976.725,1.7679344415664673,2.2181410789489746,0.16158205270767212,0.004390793852508068,0.0025047482922673225,-0.0019372496753931046,-0.0038702015299350023,-0.0019866202492266893,-1.0040985345840454,-1.2311331033706665,-78.56163787841797,-0.16296499967575073,0.39150571823120117,-1.2639330625534058,0.006125069689005613,-0.010902001522481441,0.9918199777603149,36299,54727,33034,54233,1.0,1.0,-0.20021101832389832,0.10246525704860687
42978.661,1.7680134773254395,2.2181642055511475,0.16156238317489624,0.004390793852508068,0.0025047482922673225,-0.0019372496753931046,-0.0037731290794909,-0.002074780873954296,-1.0069793462753296,-1.2302563190460205,-78.59876251220703,-0.2466387003660202,0.5576348304748535,-0.7552151679992676,0.0076959929428994656,-0.012445432133972645,0.9944404363632202,36305,54728,33082,54232,1.0,1.0,-0.20021101832389832,0.10246525704860687
42980.626,1.7680567502975464,2.2181179523468018,0.16153638064861298,0.006311837118119001,0.0041831727139651775,-0.0029057420324534178,-0.0053090848959982395,-0.0031137808691710234,-1.010056495666504,-1.2295671701431274,-78.6266098022461,-0.39877375960350037,0.9124829769134521,-1.5176464319229126,0.00785734411329031,-0.014847248792648315,0.9977959394454956,36313,54729,33132,54230,1.0,1.0,-0.19967129826545715,0.10394778102636337
42982.6,1.7680567502975464,2.2181179523468018,0.16153638064861298,0.006274417042732239,0.004497989546507597,-0.0029353280551731586,-0.0053090848959982395,-0.0031137808691710234,-1.010056495666504,-1.2295671701431274,-78.6266098022461,-0.440897136926651,1.2542171478271484,-3.481846570968628,0.0059140692465007305,-0.018650371581315994,1.0018645524978638,36323,54730,33185,54229,1.0,1.0,-0.19967129826545715,0.10394778102636337
42984.626,1.768136978149414,2.2181434631347656,0.161528542637825,0.006267346441745758,0.004511634353548288,-0.002935280790552497,-0.00520379189401865,-0.0031482581980526447,-1.0130518674850464,-1.2284828424453735,-78.66382598876953,-0.24942626059055328,1.5939159393310547,-6.802946090698242,0.0026203347370028496,-0.0242318082600832,1.0056843757629395,36332,54696,33239,54192,1.0,1.0,-0.19914387166500092,0.10507813841104507
42986.605,1.768136978149414,2.2181434631347656,0.161528542637825,0.006267346441745758,0.004511634353548288,-0.002935280790552497,-0.00520379189401865,-0.0031482581980526447,-1.0130518674850464,-1.2284828424453735,-78.66382598876953,-0.14033563435077667,1.7760353088378906,-10.211584091186523,0.0005483737331815064,-0.029198355972766876,1.0079436302185059,36342,54698,33296,54191,1.0,1.0,-0.19914387166500092,0.10507813841104507
42988.526,1.7682067155838013,2.218161106109619,0.16151535511016846,0.00624383008107543,0.004794161766767502,-0.002989431144669652,-0.005128028802573681,-0.0032069948501884937,-1.0156168937683105,-1.2276082038879395,-78.70098114013672,-0.3759866952896118,1.9090685844421387,-11.488247871398926,0.001162058557383716,-0.03431938961148262,1.0082666873931885,36352,54699,33356,54190,1.0,1.0,-0.19914387166500092,0.10507813841104507
42990.501,1.7682758569717407,2.2181012630462646,0.16148421168327332,0.008051414974033833,0.006449156440794468,-0.002717239549383521,-0.006586532574146986,-0.0030050892382860184,-1.0197246074676514,-1.2395665645599365,-78.75216674804688,-0.5518925189971924,2.2350640296936035,-9.445813179016113,0.0021552941761910915,-0.03688181936740875,1.0074881315231323,36363,54700,33421,54188,1.0,1.0,-0.198857843875885,0.10564037412405014
42992.485,1.7682758569717407,2.2181012630462646,0.16148421168327332,0.008051414974033833,0.006449156440794468,-0.002717239549383521,-0.006586532574146986,-0.0030050892382860184,-1.0197246074676514,-1.2395665645599365,-78.75216674804688,-0.618507444858551,2.478252649307251,-4.365381240844727,0.0007848308305256069,-0.03528376668691635,1.0060521364212036,36377,54702,33492,54186,1.0,1.0,-0.19835372269153595,0.1059139296412468
42994.492,1.7683435678482056,2.218123435974121,0.16146481037139893,0.008014860562980175,0.006725355051457882,-0.0028000976890325546,-0.006500468589365482,-0.0030922172591090202,-1.0223102569580078,-1.2386897802352905,-78.78864288330078,-0.40166497230529785,2.5369625091552734,1.2090448141098022,-0.001520266174338758,-0.03248510882258415,1.0037567615509033,36391,54524,33565,54004,1.0,1.0,-0.19835372269153595,0.1059139296412468
43045.843,1.7693227529525757,2.2177822589874268,0.16126272082328796,0.01607709936797619,0.015830649062991142,-0.002629529219120741,-0.0127180190756917,-0.003283185651525855,-1.0331608057022095,-1.3166424036026,-79.05354309082031,0.5824162364006042,-0.6392237544059753,-13.341376304626465,-0.04221036657691002,-0.016450688242912292,0.9988592267036438,36439,54101,34545,53535,1.0,1.0,-0.19911202788352966,0.10885343700647354
43047.77,1.7693227529525757,2.2177822589874268,0.16126272082328796,0.01607709936797619,0.015830649062991142,-0.002629529219120741,-0.0127180190756917,-0.003283185651525855,-1.0331608057022095,-1.3166424036026,-79.05354309082031,-0.15980587899684906,-0.4036829173564911,4.714644908905029,-0.05238564312458038,-0.018289798870682716,0.9983607530593872,36432,54101,34579,53535,1.0,1.0,-0.20050561428070068,0.1082085594534874
43049.746,1.769570231437683,2.217646360397339,0.16121144592761993,0.017799388617277145,0.017593616619706154,-0.0030389761086553335,-0.014082611538469791,-0.003757813014090061,-1.0293744802474976,-1.3009932041168213,-79.09911346435547,-0.22661589086055756,-0.5193461775779724,14.156349182128906,-0.035609036684036255,-0.01640884205698967,0.9963167905807495,36425,54101,34611,53535,1.0,1.0,-0.20050561428070068,0.1082085594534874
43051.72,1.769570231437683,2.217646360397339,0.16121144592761993,0.017799388617277145,0.017593616619706154,-0.0030389761086553335,-0.014082611538469791,-0.003757813014090061,-1.0293744802474976,-1.3009932041168213,-79.09911346435547,0.6118846535682678,0.6237262487411499,7.125252723693848,-0.007288138382136822,-0.018891891464591026,0.9963637590408325,36416,54102,34643,53534,1.0,1.0,-0.20050561428070068,0.1082085594534874
43053.744,1.769570231437683,2.217646360397339,0.16121144592761993,0.017799388617277145,0.017593616619706154,-0.0030389761086553335,-0.014082611538469791,-0.003757813014090061,-1.0293744802474976,-1.3009932041168213,-79.09911346435547,1.40274178981781,1.539726972579956,-7.430450916290283,-0.0007770064403302968,-0.028362680226564407,0.9981311559677124,36409,54115,34673,53547,1.0,1.0,-0.19883769750595093,0.10867565870285034
43055.717,1.7695053815841675,2.2176315784454346,0.16125227510929108,0.01780388504266739,0.017344128340482712,-0.0028543700464069843,-0.014150382950901985,-0.0035681617446243763,-1.0268155336380005,-1.3010847568511963,-79.1346664428711,1.1760326623916626,-0.6885703206062317,-13.482104301452637,-0.015261181630194187,-0.03019997663795948,0.9988167881965637,36407,54114,34703,53548,1.0,1.0,-0.19883769750595093,0.10867565870285034
43057.647,1.7695053815841675,2.2176315784454346,0.16125227510929108,0.01780388504266739,0.017344128340482712,-0.0028543700464069843,-0.014150382950901985,-0.0035681617446243763,-1.0268155336380005,-1.3010847568511963,-79.1346664428711,0.41485002636909485,-3.824763774871826,-2.5096654891967773,-0.01906893402338028,-0.026376087218523026,0.9969694018363953,36407,54113,34738,53549,1.0,1.0,-0.1988534927368164,0.1079416424036026
43059.618,1.7695053815841675,2.2176315784454346,0.16125227510929108,0.0177919864654541,0.01709667593240738,-0.0026237957645207644,-0.014150382950901985,-0.0035681617446243763,-1.0268155336380005,-1.3010847568511963,-79.1346664428711,-0.2621994912624359,-3.56091570854187,13.773500442504883,-0.019793955609202385,-0.023959055542945862,0.9969329237937927,36405,54112,34772,53549,1.0,1.0,-0.1988534927368164,0.1079416424036026
43061.594,1.7696771621704102,2.2174570560455322,0.1612645536661148,0.01943952403962612,0.018702799454331398,-0.0028697762172669172,-0.015510564669966698,-0.0036382577382028103,-1.0175994634628296,-1.2898818254470825,-79.162109375,-0.35107943415641785,-0.6745086312294006,15.628154754638672,-0.037546396255493164,-0.02625490538775921,1.0011420249938965,36401,54113,34801,53549,1.0,1.0,-0.1988534927368164,0.1079416424036026
43063.621,1.7696771621704102,2.2174570560455322,0.1612645536661148,0.01943952403962612,0.018702799454331398,-0.0028697762172669172,-0.015510564669966698,-0.0036382577382028103,-1.0175994634628296,-1.2898818254470825,-79.162109375,0.4942818582057953,0.9923132658004761,0.9088894724845886,-0.04737205058336258,-0.031840886920690536,1.0063613653182983,36397,54131,34827,53566,1.0,1.0,-0.200192391872406,0.10880837589502335
43065.59,1.7696771621704102,2.2174570560455322,0.1612645536661148,0.019402995705604553,0.018448643386363983,-0.002628800692036748,-0.015510564669966698,-0.0036382577382028103,-1.0175994634628296,-1.2898818254470825,-79.162109375,1.7853552103042603,0.020977718755602837,-11.963652610778809,-0.034935202449560165,-0.038120150566101074,1.009806513786316,36395,54131,34852,53565,1.0,1.0,-0.200192391872406,0.10880837589502335
43067.519,1.7696077823638916,2.2174549102783203,0.16131740808486938,0.019402995705604553,0.018448643386363983,-0.002628800692036748,-0.015540665946900845,-0.0033910395577549934,-1.0150049924850464,-1.2893649339675903,-79.1978530883789,2.7472105026245117,-1.6973068714141846,-6.830754280090332,-0.026467325165867805,-0.05039919540286064,1.0099714994430542,36397,54130,34879,53566,1.0,1.0,-0.200192391872406,0.10880837589502335
43069.493,1.7696077823638916,2.2174549102783203,0.16131740808486938,0.019402995705604553,0.018448643386363983,-0.002628800692036748,-0.015540665946900845,-0.0033910395577549934,-1.0150049924850464,-1.2893649339675903,-79.1978530883789,2.693469762802124,-2.2090022563934326,10.855851173400879,-0.0392957367002964,-0.06501419097185135,1.005434513092041,36399,54127,34908,53569,1.0,1.0,-0.1996210217475891,0.10805752873420715
43071.474,1.7698765993118286,2.2173047065734863,0.16125619411468506,0.020880386233329773,0.020087921991944313,-0.0020798423793166876,-0.016693981364369392,-0.0028953615110367537,-0.999663770198822,-1.278757929801941,-79.1965560913086,2.2248716354370117,-1.741200566291809,18.8024845123291,-0.057017240673303604,-0.07333943992853165,0.9973734021186829,36399,54122,34935,53574,1.0,1.0,-0.1996210217475891,0.10805752873420715
43073.482,1.7698765993118286,2.2173047065734863,0.16125619411468506,0.020880386233329773,0.020087921991944313,-0.0020798423793166876,-0.016693981364369392,-0.0028953615110367537,-0.999663770198822,-1.278757929801941,-79.1965560913086,1.7428838014602661,-1.1328740119934082,6.9774861335754395,-0.06305547058582306,-0.06711137294769287,0.9900664687156677,36397,54132,34954,53597,1.0,1.0,-0.1993628442287445,0.1086236909031868
43075.466,1.7698765993118286,2.2173047065734863,0.16125619411468506,0.020880386233329773,0.020087921991944313,-0.0020798423793166876,-0.016693981364369392,-0.0028953615110367537,-0.999663770198822,-1.278757929801941,-79.1965560913086,0.9221131801605225,-1.355011224746704,-10.319413185119629,-0.062017980962991714,-0.046481654047966,0.9839468002319336,36396,54127,34970,53602,1.0,1.0,-0.1993628442287445,0.1086236909031868
43077.393,1.7698053121566772,2.217297315597534,0.16128166019916534,0.020862990990281105,0.01982705481350422,-0.001966506475582719,-0.016742220148444176,-0.002776175271719694,-0.9969729781150818,-1.2786799669265747,-79.2314682006836,0.05631830170750618,-1.7870041131973267,-14.336102485656738,-0.039192866533994675,-0.008354521356523037,0.9842727780342102,36397,54124,34988,53604,1.0,1.0,-0.1993628442287445,0.1086236909031868
43079.377,1.7698053121566772,2.217297315597534,0.16128166019916534,0.020862990990281105,0.01982705481350422,-0.001966506475582719,-0.016742220148444176,-0.002776175271719694,-0.9969729781150818,-1.2786799669265747,-79.2314682006836,-0.5441502928733826,-1.2060309648513794,-0.12711910903453827,-0.004290769342333078,0.04695833846926689,0.990596354007721,36398,54124,35012,53604,1.0,1.0,-0.19958151876926422,0.10834931582212448
43081.35,1.7698053121566772,2.217297315597534,0.16128166019916534,0.020827485248446465,0.01953856274485588,-0.0018073853570967913,-0.016742220148444176,-0.002776175271719694,-0.9969729781150818,-1.2786799669265747,-79.2314682006836,-0.4833150804042816,-0.36037057638168335,16.7853946685791,0.006074756383895874,0.08829483389854431,0.9997754096984863,36401,54127,35034,53602,1.0,1.0,-0.19958151876926422,0.10834931582212448
43083.356,1.7699947357177734,2.217101573944092,0.1612822711467743,0.022301971912384033,0.021036451682448387,-0.0028316129464656115,-0.01792212948203087,-0.0036848606541752815,-0.9868783950805664,-1.2644346952438354,-79.25064086914062,-0.5122842788696289,-0.8008461594581604,17.069049835205078,0.003372016130015254,0.10203976184129715,1.0081093311309814,36403,54143,35052,53609,1.0,1.0,-0.19949546456336975,0.10824126750230789
43085.353,1.7699947357177734,2.217101573944092,0.1612822711467743,0.022301971912384033,0.021036451682448387,-0.0028316129464656115,-0.01792212948203087,-0.0036848606541752815,-0.9868783950805664,-1.2644346952438354,-79.25064086914062,-1.8021434545516968,-2.4462809562683105,6.1785993576049805,0.014467032626271248,0.11255169659852982,1.0105515718460083,36403,54149,35066,53603,1.0,1.0,-0.19949546456336975,0.10824126750230789
43087.275,1.7699947357177734,2.217101573944092,0.1612822711467743,0.022238917648792267,0.020736943930387497,-0.0026129817124456167,-0.01792212948203087,-0.0036848606541752815,-0.9868783950805664,-1.2644346952438354,-79.25064086914062,-4.2954254150390625,-3.1244378089904785,4.558781623840332,0.02442321367561817,0.12408371269702911,1.008979320526123,36401,54157,35077,53595,1.0,1.0,-0.19905583560466766,0.10862115025520325
43089.242,1.7699123620986938,2.2171103954315186,0.1613301783800125,0.022231973707675934,0.020750027149915695,-0.0026129609905183315,-0.01792612113058567,-0.0034584542736411095,-0.9839807748794556,-1.2636135816574097,-79.28610229492188,-6.985049247741699,-1.6645774841308594,14.95112133026123,0.020742196589708328,0.12284483760595322,1.0081939697265625,36400,54170,35087,53583,1.0,1.0,-0.19905583560466766,0.10862115025520325
43091.226,1.7699123620986938,2.2171103954315186,0.1613301783800125,0.022231973707675934,0.020750027149915695,-0.0026129609905183315,-0.01792612113058567,-0.0034584542736411095,-0.9839807748794556,-1.2636135816574097,-79.28610229492188,-8.292388916015625,0.03414249047636986,24.022924423217773,0.008139435201883316,0.11090680956840515,1.00790536403656,36400,54188,35095,53564,1.0,1.0,-0.19858115911483765,0.10928548127412796
43093.239,1.7699123620986938,2.2171103954315186,0.1613301783800125,0.02348138391971588,0.021676795557141304,-0.002097522374242544,-0.01792612113058567,-0.0034584542736411095,-0.9839807748794556,-1.2636135816574097,-79.28610229492188,-8.041440963745117,-0.22449363768100739,25.293739318847656,-0.023394931107759476,0.10111035406589508,1.0078665018081665,36403,54220,35097,53551,1.0,1.0,-0.19858115911483765,0.10928548127412796
