timestamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw,gyro.x,gyro.y,gyro.z,acc.x,acc.y,acc.z,motor.m1,motor.m2,motor.m3,motor.m4,rlapp.nnOut0,rlapp.nnOut1,rlapp.nnOut2,rlapp.nnOut3
33459.32,1.702425479888916,2.88606595993042,0.16325710713863373,-0.007438294589519501,0.0048492662608623505,-0.00028926681261509657,-1.168212652206421,-1.1313927173614502,-81.17498016357422,0.3410119116306305,0.06487609446048737,-0.04910987988114357,-0.02137424424290657,-0.022960836067795753,0.9996813535690308,36332,41214,32468,40642,0.5482134819030762,0.8090657591819763,-0.3872353136539459,0.4682183563709259
33461.304,1.702425479888916,2.88606595993042,0.16325710713863373,-0.007438294589519501,0.0048492662608623505,-0.00028926681261509657,-1.168212652206421,-1.1313927173614502,-81.17498016357422,0.3169286251068115,0.12048397213220596,-0.0997709333896637,-0.021197723224759102,-0.022426757961511612,0.9999628067016602,36329,41212,32473,40645,0.5482134819030762,0.8090657591819763,-0.3872353136539459,0.4682183563709259
33463.326,1.702425479888916,2.88606595993042,0.16325710713863373,-0.007438294589519501,0.0048492662608623505,-0.00028926681261509657,-1.168212652206421,-1.1313927173614502,-81.17498016357422,0.09937316179275513,0.09022270143032074,0.04872458800673485,-0.02156241238117218,-0.022103026509284973,0.9998670816421509,36327,44127,32477,43565,0.6134908199310303,0.8925677537918091,-0.37891891598701477,0.38928094506263733
33465.294,1.7024644613265991,2.8860373497009277,0.16324713826179504,-0.007270231377333403,0.004746831022202969,-0.00033424506545998156,-1.169510006904602,-1.1317589282989502,-81.21611785888672,0.05589358136057854,0.018276900053024292,0.04253247007727623,-0.02275855280458927,-0.02260323241353035,0.9995939135551453,36325,44125,32485,43567,0.6134908199310303,0.8925677537918091,-0.37891891598701477,0.38928094506263733
33467.218,1.7024030685424805,2.8860766887664795,0.1632433980703354,-0.004843175411224365,0.0029173141811043024,-0.00041820394108071923,-1.1677552461624146,-1.1322318315505981,-81.21629333496094,0.11864367127418518,-0.0857531949877739,-0.5790496468544006,-0.02394861727952957,-0.02404729463160038,0.9994092583656311,36323,44123,32497,43568,0.6199615597724915,0.9074348211288452,-0.37594643235206604,0.3677709400653839
33469.193,1.7024420499801636,2.886049270629883,0.16324235498905182,-0.0046829902566969395,0.0028221113607287407,-0.0004213828651700169,-1.1689059734344482,-1.1325993537902832,-81.25698852539062,-0.004952281713485718,-0.26748836040496826,-1.0913945436477661,-0.023921258747577667,-0.02404247410595417,0.9992868304252625,36322,44122,32514,43570,0.6199615597724915,0.9074348211288452,-0.37594643235206604,0.3677709400653839
33471.167,1.7024420499801636,2.886049270629883,0.16324235498905182,-0.0046829902566969395,0.0028221113607287407,-0.0004213828651700169,-1.1689059734344482,-1.1325993537902832,-81.25698852539062,-0.05856044217944145,-0.39418283104896545,-0.122516930103302,-0.023008879274129868,-0.022539310157299042,0.9993202686309814,36320,44121,32536,43571,0.6199615597724915,0.9074348211288452,-0.37594643235206604,0.3677709400653839
33473.181,1.7024420499801636,2.886049270629883,0.16324235498905182,-0.0046829902566969395,0.0028221113607287407,-0.0004213828651700169,-1.1689059734344482,-1.1325993537902832,-81.25698852539062,0.062438368797302246,-0.41225069761276245,2.121657371520996,-0.0225354116410017,-0.02070910669863224,0.9992985129356384,36318,48001,32559,47452,0.618257462978363,0.9113774299621582,-0.3751930594444275,0.360689252614975
33475.17,1.702478051185608,2.8860251903533936,0.1632353961467743,-0.004533976316452026,0.002742165233939886,-0.0004523531533777714,-1.1700704097747803,-1.1327695846557617,-81.29766082763672,0.2546344995498657,-0.5496378540992737,3.7061705589294434,-0.024032611399888992,-0.020840857177972794,0.9993991255760193,36317,48001,32584,47453,0.618257462978363,0.9113774299621582,-0.3751930594444275,0.360689252614975
33477.091,1.702444076538086,2.886044502258301,0.16323035955429077,-0.0021664306987076998,0.0009936983697116375,-0.0005582964513450861,-1.1693185567855835,-1.1297838687896729,-81.2914810180664,0.39845094084739685,-0.7891863584518433,3.610536813735962,-0.027263212949037552,-0.02193715050816536,0.9996266961097717,36314,48000,32611,47453,0.618257462978363,0.9113774299621582,-0.3751930594444275,0.360689252614975
