timestamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw,gyro.x,gyro.y,gyro.z,acc.x,acc.y,acc.z,motor.m1,motor.m2,motor.m3,motor.m4,rlapp.nnOut0,rlapp.nnOut1,rlapp.nnOut2,rlapp.nnOut3
204979.312,1.7508634328842163,2.215843439102173,0.16175878047943115,-0.002437424845993519,0.0067647118121385574,-0.000959237979259342,-0.5829463601112366,-0.8193759918212891,-80.97773742675781,-0.12710176408290863,0.07211774587631226,0.19048821926116943,-0.016038689762353897,-0.009419482201337814,0.9988207221031189,36254,41087,33136,40792,0.6959700584411621,0.8170974850654602,-0.3929978311061859,0.447060227394104
204981.297,1.7508527040481567,2.215867042541504,0.16173569858074188,-0.0023744876962155104,0.006869093980640173,-0.0010997485369443893,-0.5834401845932007,-0.8214889764785767,-80.94489288330078,-0.07062841206789017,0.035622235387563705,0.2849116921424866,-0.015981080010533333,-0.00945224054157734,0.9990411400794983,36251,41087,33140,40793,0.6959700584411621,0.8170974850654602,-0.3929978311061859,0.447060227394104
204983.303,1.7508527040481567,2.215867042541504,0.16173569858074188,-0.0023744876962155104,0.006869093980640173,-0.0010997485369443893,-0.5834401845932007,-0.8214889764785767,-80.94489288330078,-0.10169033706188202,0.07950293272733688,0.24591539800167084,-0.01610914245247841,-0.00974868331104517,0.9993084073066711,36249,44004,33139,43711,0.8082039952278137,0.895266056060791,-0.3851381242275238,0.3753339648246765
204985.472,1.7508622407913208,2.215813159942627,0.16172918677330017,-0.0023317642044276,0.0066667464561760426,-0.001128866453655064,-0.5836918950080872,-0.8222823739051819,-80.98780059814453,-0.06674200296401978,0.22473937273025513,0.0018777064979076385,-0.016550924628973007,-0.01003581564873457,0.9997025728225708,36247,44003,33137,43711,0.8082039952278137,0.895266056060791,-0.3851381242275238,0.3753339648246765
204987.259,1.7508622407913208,2.215813159942627,0.16172918677330017,-0.0023317642044276,0.0066667464561760426,-0.001128866453655064,-0.5836918950080872,-0.8222823739051819,-80.98780059814453,0.03910635784268379,0.26250675320625305,-0.1331554651260376,-0.017116323113441467,-0.009816020727157593,0.9999973773956299,36244,44003,33138,43712,0.8082039952278137,0.895266056060791,-0.3851381242275238,0.3753339648246765
204989.187,1.7508622407913208,2.215813159942627,0.16172918677330017,-0.0023317642044276,0.0066667464561760426,-0.001128866453655064,-0.5836918950080872,-0.8222823739051819,-80.98780059814453,0.024500450119376183,0.16873586177825928,-0.03125229850411415,-0.017382323741912842,-0.009618266485631466,0.9997782707214355,36243,44002,33141,43712,0.8339405655860901,0.9145606160163879,-0.3799607753753662,0.3485536277294159
204991.171,1.7508530616760254,2.2158255577087402,0.1617056280374527,-0.002269258489832282,0.006670078728348017,-0.0012149438261985779,-0.5835297107696533,-0.8243426084518433,-80.95555114746094,-0.0989568755030632,0.03641296178102493,0.18952009081840515,-0.016968827694654465,-0.009599731303751469,0.999465823173523,36241,44002,33141,43713,0.8339405655860901,0.9145606160163879,-0.3799607753753662,0.3485536277294159
204993.187,1.7508530616760254,2.2158255577087402,0.1617056280374527,-0.002269258489832282,0.006670078728348017,-0.0012149438261985779,-0.5835297107696533,-0.8243426084518433,-80.95555114746094,-0.2584114372730255,-0.07061794400215149,0.5707420706748962,-0.016159383580088615,-0.009518643841147423,0.9996049404144287,36240,47882,33136,47593,0.8384595513343811,0.9179003834724426,-0.378764808177948,0.3421515226364136
204995.111,1.7508530616760254,2.2158255577087402,0.1617056280374527,-0.002269258489832282,0.006670078728348017,-0.0012149438261985779,-0.5835297107696533,-0.8243426084518433,-80.95555114746094,-0.2687581479549408,-0.12464962899684906,1.1875993013381958,-0.015666058287024498,-0.008671288378536701,0.9997333288192749,36239,47881,33128,47593,0.8384595513343811,0.9179003834724426,-0.378764808177948,0.3421515226364136
204997.133,1.7508666515350342,2.215777635574341,0.16169555485248566,-0.0022095204330980778,0.006495804060250521,-0.0012604184448719025,-0.5839522480964661,-0.8248996734619141,-80.99845886230469,-0.09721577167510986,-0.1387731283903122,1.5462510585784912,-0.016105765476822853,-0.008418968878686428,0.9997881650924683,36238,47882,33122,47593,0.8384595513343811,0.9179003834724426,-0.378764808177948,0.3421515226364136
