timestamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw,gyro.x,gyro.y,gyro.z,acc.x,acc.y,acc.z,motor.m1,motor.m2,motor.m3,motor.m4,rlapp.nnOut0,rlapp.nnOut1,rlapp.nnOut2,rlapp.nnOut3
23840.746,0.00707612931728363,0.20633453130722046,0.14828193187713623,-0.00024766114074736834,-0.01626366190612316,-0.0020415938924998045,-0.5790919661521912,-0.7656221985816956,-0.553083062171936,0.007516990415751934,0.41256383061408997,-0.03521091118454933,-0.014256873168051243,-0.018681790679693222,0.9984257817268372,36243,41086,32773,40814,0.6689408421516418,0.6651206612586975,-0.02987608127295971,0.4199391305446625
23842.727,0.00705798901617527,0.2064153403043747,0.14831428229808807,-0.0003035342087969184,-0.01594438962638378,-0.001891890773549676,-0.5790919661521912,-0.7656221985816956,-0.553083062171936,-0.07390979677438736,0.3226170241832733,0.011980039067566395,-0.014051355421543121,-0.017996245995163918,0.9987658262252808,36243,41082,32774,40819,0.6689408421516418,0.6651206612586975,-0.02987608127295971,0.4199391305446625
23844.778,0.007054550107568502,0.20625177025794983,0.1482943594455719,-0.00038407236570492387,-0.016769083216786385,-0.002092750044539571,-0.5791271924972534,-0.7670862078666687,-0.5528460144996643,-0.10440076142549515,0.16923779249191284,0.05759507417678833,-0.013875293545424938,-0.017092576250433922,0.9990787506103516,36244,43995,32774,43741,0.8098969459533691,0.7993752956390381,-0.046637315303087234,0.42631274461746216
23846.669,0.007054550107568502,0.20625177025794983,0.1482943594455719,-0.00038407236570492387,-0.016769083216786385,-0.002092750044539571,-0.5791271924972534,-0.7670862078666687,-0.5528460144996643,-0.00036675765295512974,0.05900243669748306,0.027688974514603615,-0.013933422975242138,-0.01632077805697918,0.9993541836738586,36245,43991,32774,43746,0.8939914107322693,0.8771845102310181,-0.0569092333316803,0.4240912199020386
23848.644,0.0070594437420368195,0.20635458827018738,0.1483079046010971,-0.00033724569948390126,-0.016345160081982613,-0.0020297537557780743,-0.5791271924972534,-0.7670862078666687,-0.5528460144996643,0.09325218945741653,-0.005597942508757114,-0.06578448414802551,-0.014300830662250519,-0.01582823134958744,0.9996410608291626,36246,43987,32773,43750,0.8939914107322693,0.8771845102310181,-0.0569092333316803,0.4240912199020386
23850.62,0.0070594437420368195,0.20635458827018738,0.1483079046010971,-0.00033724569948390126,-0.016345160081982613,-0.0020297537557780743,-0.5791271924972534,-0.7670862078666687,-0.5528460144996643,-0.01606033742427826,0.09579460322856903,-0.18111369013786316,-0.014666247181594372,-0.015763740986585617,0.9998694658279419,36247,43983,32773,43754,0.9426885843276978,0.9229735136032104,-0.06313576549291611,0.42112699151039124
23852.827,0.0070594437420368195,0.20635458827018738,0.1483079046010971,-0.00033724569948390126,-0.016345160081982613,-0.0020297537557780743,-0.5791271924972534,-0.7670862078666687,-0.5528460144996643,-0.1786702424287796,0.3334481418132782,-0.21391119062900543,-0.014844685792922974,-0.01591316983103752,1.0000200271606445,36247,43980,32773,43757,0.9426885843276978,0.9229735136032104,-0.06313576549291611,0.42112699151039124
23854.651,0.007046190090477467,0.20628419518470764,0.14830854535102844,-0.0004418994940351695,-0.016583140939474106,-0.0019688953179866076,-0.5788049101829529,-0.7675577998161316,-0.5527076721191406,-0.1479746252298355,0.3916719853878021,-0.1740400493144989,-0.014675120823085308,-0.016076814383268356,1.0003645420074463,36247,47858,32773,47640,0.9426885843276978,0.9229735136032104,-0.06313576549291611,0.42112699151039124
23856.552,0.007046190090477467,0.20628419518470764,0.14830854535102844,-0.0004418994940351695,-0.016583140939474106,-0.0019688953179866076,-0.5788049101829529,-0.7675577998161316,-0.5527076721191406,0.05640832707285881,0.13513785600662231,-0.13197052478790283,-0.01426155399531126,-0.016181517392396927,1.0006357431411743,36247,47856,32773,47642,0.9719372987747192,0.9482473731040955,-0.06605565547943115,0.4184533953666687
23858.518,0.007046190090477467,0.20628419518470764,0.14830854535102844,-0.0004418994940351695,-0.016583140939474106,-0.0019688953179866076,-0.5788049101829529,-0.7675577998161316,-0.5527076721191406,0.16918346285820007,-0.1763637214899063,-0.07065710425376892,-0.013854104094207287,-0.016246965155005455,1.0006318092346191,36248,47855,32773,47644,0.9719372987747192,0.9482473731040955,-0.06605565547943115,0.4184533953666687
23860.491,0.007040852215141058,0.20637552440166473,0.14833925664424896,-0.0004395739233586937,-0.016216065734624863,-0.001826773164793849,-0.5788049101829529,-0.7675577998161316,-0.5527076721191406,0.16797976195812225,-0.32267335057258606,0.0685272291302681,-0.013785772025585175,-0.01637245900928974,1.0006664991378784,36247,47853,32773,47645,0.9879857897758484,0.963229238986969,-0.0676070973277092,0.4172699749469757
23862.484,0.007040852215141058,0.20637552440166473,0.14833925664424896,-0.0004395739233586937,-0.016216065734624863,-0.001826773164793849,-0.5788049101829529,-0.7675577998161316,-0.5527076721191406,0.12132943421602249,-0.23595483601093292,0.15456151962280273,-0.01383322011679411,-0.016670547425746918,1.0008379220962524,36247,47852,32773,47647,0.996414065361023,0.9718401432037354,-0.06978602707386017,0.41694262623786926
23864.524,0.0070519717410206795,0.2063070833683014,0.1483306586742401,-0.00043265422573313117,-0.016418756917119026,-0.0017126690363511443,-0.5779497027397156,-0.7672252655029297,-0.5530117750167847,0.036155592650175095,-0.03435709327459335,0.1013609990477562,-0.014276392757892609,-0.016910992562770844,1.0008130073547363,36246,51083,32773,50880,0.996414065361023,0.9718401432037354,-0.06978602707386017,0.41694262623786926
23866.417,0.0070519717410206795,0.2063070833683014,0.1483306586742401,-0.00043265422573313117,-0.016418756917119026,-0.0017126690363511443,-0.5779497027397156,-0.7672252655029297,-0.5530117750167847,0.033827971667051315,0.034101296216249466,0.04495891556143761,-0.015031853690743446,-0.01714540831744671,1.0004197359085083,36245,51082,32773,50881,1.0,0.9760534167289734,-0.07012621313333511,0.4167962074279785
23868.39,0.0070519717410206795,0.2063070833683014,0.1483306586742401,-0.00043265422573313117,-0.016418756917119026,-0.0017126690363511443,-0.5779497027397156,-0.7672252655029297,-0.5530117750167847,0.0052091809920966625,0.01613764651119709,-0.08018855005502701,-0.015605936758220196,-0.017192116007208824,1.0000061988830566,36244,51081,32773,50881,1.0,0.9760534167289734,-0.07012621313333511,0.4167962074279785
23870.365,0.007033141795545816,0.20639191567897797,0.14836104214191437,-0.0004916582838632166,-0.016082482412457466,-0.0015723860124126077,-0.5779497027397156,-0.7672252655029297,-0.5530117750167847,-0.05565159395337105,0.017721891403198242,-0.16375231742858887,-0.016005514189600945,-0.017035240307450294,0.9998746514320374,36243,51081,32773,50882,1.0,0.9760534167289734,-0.07012621313333511,0.4167962074279785
23872.567,0.007033141795545816,0.20639191567897797,0.14836104214191437,-0.0004916582838632166,-0.016082482412457466,-0.0015723860124126077,-0.5779497027397156,-0.7672252655029297,-0.5530117750167847,-0.008962173946201801,0.0042401812970638275,-0.059513431042432785,-0.016033761203289032,-0.01696205325424671,0.9999703764915466,36243,51081,32772,50882,1.0,0.9777743220329285,-0.07004844397306442,0.41623762249946594
23874.416,0.007027375046163797,0.20622770488262177,0.14834560453891754,-0.0006615009042434394,-0.016759393736720085,-0.0015153856948018074,-0.577174723148346,-0.7662017941474915,-0.552464485168457,0.06954193860292435,-0.03876039758324623,0.0881127268075943,-0.01584710367023945,-0.01714814454317093,0.999933660030365,36242,53174,32772,52975,1.0,0.9775319695472717,-0.07019403576850891,0.41580137610435486
