timestamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,kalman.statePX,kalman.statePY,kalman.statePZ,stateEstimate.vy,stateEstimate.vz,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw,gyro.x,gyro.y,gyro.z,acc.x,acc.y,acc.z,motor.m1,motor.m2,motor.m3,motor.m4,rlapp.nnOut0,rlapp.nnOut1,rlapp.nnOut2,rlapp.nnOut3
26031.291,1.7472859621047974,2.872152805328369,0.1644705981016159,-0.007684366777539253,-0.005288776941597462,-0.0006310536991804838,0.0066467043943703175,-0.00042143306927755475,-0.7906712889671326,-1.0177396535873413,-79.91557312011719,-0.14885272085666656,0.15739542245864868,-0.021244950592517853,-0.02104181982576847,-0.015297475270926952,0.9982162117958069,36044,0,32767,0,1.0,0.9097353219985962,-0.09633294492959976,0.014613804407417774
26033.494,1.7472859621047974,2.872152805328369,0.1644705981016159,-0.007684366777539253,-0.005288776941597462,-0.0006310536991804838,0.0066467043943703175,-0.00042143306927755475,-0.7906712889671326,-1.0177396535873413,-79.91557312011719,-0.07631870359182358,-0.09547866135835648,0.08751517534255981,-0.020819053053855896,-0.01552871149033308,0.9979300498962402,36044,0,32767,0,1.0,1.0,-0.17559902369976044,0.014382588677108288
26035.331,1.7472859621047974,2.872152805328369,0.1644705981016159,-0.007487077731639147,-0.005172887351363897,-0.0006609514239244163,0.0066467043943703175,-0.00042143306927755475,-0.7906712889671326,-1.0177396535873413,-79.91557312011719,0.23655757308006287,-0.2232869416475296,0.0938531681895256,-0.02061740681529045,-0.015727449208498,0.9977425336837769,36308,41128,32693,40733,1.0,1.0,-0.17559902369976044,0.014382588677108288
26037.212,1.7473244667053223,2.8721089363098145,0.1644631326198578,-0.007487077731639147,-0.005172887351363897,-0.0006609514239244163,0.00647768285125494,-0.0004562744579743594,-0.7912437319755554,-1.0185058116912842,-79.95502471923828,0.4409903585910797,-0.14408738911151886,-0.017274152487516403,-0.020351259037852287,-0.015839925035834312,0.9978621006011963,36306,41127,32697,40734,1.0,1.0,-0.17559902369976044,0.014382588677108288
26039.194,1.7473244667053223,2.8721089363098145,0.1644631326198578,-0.007487077731639147,-0.005172887351363897,-0.0006609514239244163,0.00647768285125494,-0.0004562744579743594,-0.7912437319755554,-1.0185058116912842,-79.95502471923828,0.2914832532405853,0.07997576147317886,-0.18927131593227386,-0.019988730549812317,-0.01593303494155407,0.9983905553817749,36304,41125,32706,40736,1.0,1.0,-0.19985224306583405,0.01169852539896965
26041.16,1.7473244667053223,2.8721089363098145,0.1644631326198578,-0.007300611585378647,-0.0050935023464262486,-0.0007231011404655874,0.00647768285125494,-0.0004562744579743594,-0.7912437319755554,-1.0185058116912842,-79.95502471923828,-0.03225540742278099,0.10432125627994537,-0.28778812289237976,-0.019528839737176895,-0.01594988815486431,0.9989975690841675,36301,41123,32717,40738,1.0,1.0,-0.19985224306583405,0.01169852539896965
26043.136,1.7472848892211914,2.872138023376465,0.16444258391857147,-0.007590510882437229,-0.005290122237056494,-0.0008957557147368789,0.006558860186487436,-0.0006878048880025744,-0.7889153361320496,-1.018295407295227,-79.9223861694336,-0.36888566613197327,-0.03812287002801895,-0.2181665152311325,-0.019053330644965172,-0.01600710302591324,0.9994454979896545,36298,41121,32726,40740,1.0,1.0,-0.19985224306583405,0.01169852539896965
26045.196,1.7472848892211914,2.872138023376465,0.16444258391857147,-0.007590510882437229,-0.005290122237056494,-0.0008957557147368789,0.006558860186487436,-0.0006878048880025744,-0.7889153361320496,-1.018295407295227,-79.9223861694336,-0.4597211182117462,-0.21406754851341248,-0.019951507449150085,-0.01877308450639248,-0.016319258138537407,1.000027060508728,36295,44037,32731,43659,1.0,1.0,-0.20594848692417145,0.009077872149646282
26047.085,1.7473176717758179,2.8720879554748535,0.16443100571632385,-0.007374726701527834,-0.00520006800070405,-0.0009462335729040205,0.006367572583258152,-0.000743210082873702,-0.7893838882446289,-1.0190064907073975,-79.96331024169922,-0.12917697429656982,-0.32091212272644043,-0.01287058088928461,-0.018626021221280098,-0.0175606869161129,1.0005385875701904,36291,44037,32736,43660,1.0,1.0,-0.20594848692417145,0.009077872149646282
26049.06,1.7473176717758179,2.8720879554748535,0.16443100571632385,-0.007374726701527834,-0.00520006800070405,-0.0009462335729040205,0.006367572583258152,-0.000743210082873702,-0.7893838882446289,-1.0190064907073975,-79.96331024169922,0.3081178665161133,-0.3462909162044525,-0.0911354273557663,-0.018055610358715057,-0.018406102433800697,1.0007432699203491,36288,44036,32746,43661,1.0,1.0,-0.20763300359249115,0.006840350106358528
26051.033,1.7473176717758179,2.8720879554748535,0.16443100571632385,-0.007374726701527834,-0.00520006800070405,-0.0009462335729040205,0.006367572583258152,-0.000743210082873702,-0.7893838882446289,-1.0190064907073975,-79.96331024169922,0.4391259551048279,-0.3340441584587097,0.6403125524520874,-0.017091521993279457,-0.018222903832793236,1.0007989406585693,36285,44035,32757,43662,1.0,1.0,-0.20763300359249115,0.006840350106358528
26053.242,1.74728524684906,2.872126579284668,0.16444343328475952,-0.007293862756341696,-0.0054477425292134285,-0.0007884028600528836,0.006238359957933426,-0.000583807413931936,-0.7891375422477722,-1.0163562297821045,-79.92911529541016,0.25636592507362366,-0.25869500637054443,2.4414734840393066,-0.016851507127285004,-0.017472224310040474,1.0007171630859375,36282,44034,32766,43663,1.0,1.0,-0.20763300359249115,0.006840350106358528
26055.084,1.74728524684906,2.872126579284668,0.16444343328475952,-0.007293862756341696,-0.0054477425292134285,-0.0007884028600528836,0.006238359957933426,-0.000583807413931936,-0.7891375422477722,-1.0163562297821045,-79.92911529541016,-0.02291102707386017,-0.17808426916599274,4.146878242492676,-0.017630647867918015,-0.016550034284591675,1.0001906156539917,36279,47913,32769,47545,1.0,1.0,-0.20797374844551086,0.004864734131842852
26056.956,1.74728524684906,2.872126579284668,0.16444343328475952,-0.007145572453737259,-0.005312805529683828,-0.0006767233717255294,0.006238359957933426,-0.000583807413931936,-0.7891375422477722,-1.0163562297821045,-79.92911529541016,0.07474526017904282,-0.3220844566822052,5.177992820739746,-0.018573163077235222,-0.01475000660866499,0.9994627237319946,36275,47912,32769,47546,1.0,1.0,-0.20797374844551086,0.004864734131842852
26058.932,1.7473280429840088,2.872096061706543,0.1644647717475891,-0.007153114303946495,-0.005303063429892063,-0.0006767231971025467,0.006128104403614998,-0.00047654000809416175,-0.7899894118309021,-1.0165647268295288,-79.97025299072266,0.16441664099693298,-0.596656084060669,6.598324298858643,-0.02071424573659897,-0.012175992131233215,0.9990432262420654,36273,47911,32771,47547,1.0,1.0,-0.20797374844551086,0.004864734131842852
26060.915,1.7473280429840088,2.872096061706543,0.1644647717475891,-0.007153114303946495,-0.005303063429892063,-0.0006767231971025467,0.006128104403614998,-0.00047654000809416175,-0.7899894118309021,-1.0165647268295288,-79.97025299072266,0.21643294394016266,-0.7066435217857361,7.936432838439941,-0.02468082122504711,-0.011234511621296406,0.9992794990539551,36271,47911,32775,47548,1.0,1.0,-0.20787563920021057,0.0033946181647479534
26062.889,1.7473280429840088,2.872096061706543,0.1644647717475891,-0.006943015847355127,-0.005228964611887932,-0.0007344451150856912,0.006128104403614998,-0.00047654000809416175,-0.7899894118309021,-1.0165647268295288,-79.97025299072266,0.20062623918056488,-0.842061460018158,6.93371057510376,-0.03010110929608345,-0.011299369856715202,1.0005981922149658,36269,47910,32778,47548,1.0,1.0,-0.20787563920021057,0.0033946181647479534
26064.946,1.7472987174987793,2.872105360031128,0.1644456684589386,-0.004707743879407644,-0.0036189742386341095,-0.0007266346947290003,0.0040132151916623116,-0.0005934872315265238,-0.7877858281135559,-1.012816071510315,-79.9484634399414,0.19968019425868988,-0.9014429450035095,2.3247928619384766,-0.03366956114768982,-0.01228246744722128,1.0026071071624756,36267,51143,32779,50782,1.0,1.0,-0.207950621843338,0.002221703063696623
26066.842,1.7472987174987793,2.872105360031128,0.1644456684589386,-0.004707743879407644,-0.0036189742386341095,-0.0007266346947290003,0.0040132151916623116,-0.0005934872315265238,-0.7877858281135559,-1.012816071510315,-79.9484634399414,0.08810411393642426,-0.7844498753547668,-2.846564531326294,-0.033340319991111755,-0.014280897565186024,1.0043163299560547,36265,51142,32778,50782,1.0,1.0,-0.207950621843338,0.002221703063696623
26068.803,1.7472987174987793,2.872105360031128,0.1644456684589386,-0.004517070483416319,-0.0035031065344810486,-0.0007675815722905099,0.0040132151916623116,-0.0005934872315265238,-0.7877858281135559,-1.012816071510315,-79.9484634399414,-0.2790033221244812,-0.7001440525054932,-5.1643242835998535,-0.03001498058438301,-0.017116008326411247,1.0055911540985107,36262,51142,32776,50783,1.0,1.0,-0.207950621843338,0.002221703063696623
26070.779,1.7473392486572266,2.872063636779785,0.16443608701229095,-0.004523958545178175,-0.003493980737403035,-0.0007675812812522054,0.003857660572975874,-0.0006392913637682796,-0.788455069065094,-1.0135482549667358,-79.98787689208984,-0.5566838383674622,-0.8505204319953918,-4.2779130935668945,-0.02479947730898857,-0.018565978854894638,1.0062613487243652,36260,51142,32778,50782,1.0,1.0,-0.2080923467874527,0.0008525500888936222
26072.984,1.7473392486572266,2.872063636779785,0.16443608701229095,-0.004523958545178175,-0.003493980737403035,-0.0007675812812522054,0.003857660572975874,-0.0006392913637682796,-0.788455069065094,-1.0135482549667358,-79.98787689208984,-0.5173371434211731,-1.0190156698226929,-2.278796434402466,-0.020328177139163017,-0.018373066559433937,1.005990743637085,36259,51143,32786,50781,1.0,1.0,-0.20809106528759003,-0.0005346587859094143
26074.827,1.7473417520523071,2.872047185897827,0.16442205011844635,-0.0023879169020801783,-0.001979073043912649,-0.0003332025953568518,0.0020141408313065767,-0.00026389595586806536,-0.7908519506454468,-1.0056654214859009,-80.04862213134766,-0.2584322988986969,-1.040615439414978,-1.3773207664489746,-0.017612967640161514,-0.019473500549793243,1.0047717094421387,36258,53239,32799,52874,1.0,1.0,-0.20809106528759003,-0.0005346587859094143
26076.703,1.7473417520523071,2.872047185897827,0.16442205011844635,-0.0023879169020801783,-0.001979073043912649,-0.0003332025953568518,0.0020141408313065767,-0.00026389595586806536,-0.7908519506454468,-1.0056654214859009,-80.04862213134766,-0.11399225145578384,-1.1163442134857178,-1.3583680391311646,-0.016198106110095978,-0.021947506815195084,1.0023025274276733,36255,53241,32819,52872,1.0,1.0,-0.20809106528759003,-0.0005346587859094143
26078.677,1.7473417520523071,2.872047185897827,0.16442205011844635,-0.0023879169020801783,-0.001979073043912649,-0.0003332025953568518,0.0020141408313065767,-0.00026389595586806536,-0.7908519506454468,-1.0056654214859009,-80.04862213134766,-0.17264966666698456,-1.0695836544036865,-1.3657993078231812,-0.015940498560667038,-0.02350449003279209,0.999748945236206,36251,53243,32841,52871,1.0,1.0,-0.20802095532417297,-0.0016755141550675035
26080.655,1.7473742961883545,2.872006893157959,0.16441109776496887,-0.002228962490335107,-0.0018849909538403153,-0.00038185250014066696,0.0018761999672278762,-0.00031659009982831776,-0.7913835048675537,-1.0060291290283203,-80.08921813964844,-0.19407740235328674,-0.9359160661697388,-1.7614774703979492,-0.015979958698153496,-0.02238181047141552,0.9970523118972778,36250,53244,32865,52869,1.0,1.0,-0.20802095532417297,-0.0016755141550675035
26082.626,1.7473742961883545,2.872006893157959,0.16441109776496887,-0.002228962490335107,-0.0018849909538403153,-0.00038185250014066696,0.0018761999672278762,-0.00031659009982831776,-0.7913835048675537,-1.0060291290283203,-80.08921813964844,-0.16830481588840485,-0.8012704849243164,-3.352839946746826,-0.015387211926281452,-0.021136805415153503,0.9947857856750488,36249,53245,32893,52868,1.0,1.0,-0.2078561633825302,-0.0027414802461862564
26084.686,1.7473742961883545,2.872006893157959,0.16441109776496887,-0.0002787460689432919,-0.00037788585177622736,-0.00017576008394826204,0.0018761999672278762,-0.00031659009982831776,-0.7913835048675537,-1.0060291290283203,-80.08921813964844,-0.26091432571411133,-0.45738983154296875,-4.862536430358887,-0.012847788631916046,-0.020000342279672623,0.9926446080207825,36250,54306,32922,53927,1.0,1.0,-0.2078561633825302,-0.0027414802461862564
26086.585,1.7474002838134766,2.871992826461792,0.1644270271062851,-0.00028553567244671285,-0.00036868368624709547,-0.0001757585268933326,0.00022070737031754106,-0.00016563996905460954,-0.7946804165840149,-0.9957577586174011,-80.1477279663086,-0.2595166862010956,-0.14138288795948029,-4.526480197906494,-0.008924789726734161,-0.017219679430127144,0.9911577701568604,36250,54307,32955,53926,1.0,1.0,-0.2078561633825302,-0.0027414802461862564
26088.559,1.7474002838134766,2.871992826461792,0.1644270271062851,-0.00028553567244671285,-0.00036868368624709547,-0.0001757585268933326,0.00022070737031754106,-0.00016563996905460954,-0.7946804165840149,-0.9957577586174011,-80.1477279663086,-0.28385138511657715,0.011677621863782406,-2.67781138420105,-0.0065032425336539745,-0.013759337365627289,0.9914928674697876,36249,54308,32992,53925,1.0,1.0,-0.20733380317687988,-0.003920565824955702
26090.524,1.747430682182312,2.8719515800476074,0.16441278159618378,-0.00012876158871222287,-0.00028559748898260295,-0.0002408403088338673,8.168064232449979e-05,-0.0002345788961974904,-0.7951297163963318,-0.9961963891983032,-80.18788146972656,-0.25837212800979614,0.10209466516971588,-1.1477863788604736,-0.006669358815997839,-0.012236956506967545,0.9933992028236389,36249,54309,33034,53924,1.0,1.0,-0.20733380317687988,-0.003920565824955702
26092.729,1.747430682182312,2.8719515800476074,0.16441278159618378,-0.00012876158871222287,-0.00028559748898260295,-0.0002408403088338673,8.168064232449979e-05,-0.0002345788961974904,-0.7951297163963318,-0.9961963891983032,-80.18788146972656,-0.1130276769399643,0.2470197230577469,-0.7264820337295532,-0.008368871174752712,-0.012504215352237225,0.9959259033203125,36251,54310,33078,53923,1.0,1.0,-0.20681115984916687,-0.004822913557291031
26094.569,1.7474356889724731,2.8719451427459717,0.16440661251544952,0.0015853960067033768,0.0010782285826280713,-0.0009550212998874485,-0.0013646484585478902,-0.0009973150445148349,-0.7982273101806641,-0.9943764805793762,-80.21977996826172,-0.013900422491133213,0.36836475133895874,-0.6984642744064331,-0.009717022068798542,-0.012515909038484097,0.998511791229248,36254,54660,33124,54271,1.0,1.0,-0.20681115984916687,-0.004822913557291031
26096.448,1.7474719285964966,2.871924877166748,0.1644258052110672,0.00166276132222265,0.0011957674287259579,-0.0008552994695492089,-0.0014233727706596255,-0.0009006074978969991,-0.7989149689674377,-0.9942120909690857,-80.25994873046875,-0.07052771002054214,0.3279549777507782,-0.7296786904335022,-0.010451557114720345,-0.012620390392839909,1.0009174346923828,36257,54661,33172,54271,1.0,1.0,-0.20681115984916687,-0.004822913557291031
26098.427,1.7474719285964966,2.871924877166748,0.1644258052110672,0.00166276132222265,0.0011957674287259579,-0.0008552994695492089,-0.0014233727706596255,-0.0009006074978969991,-0.7989149689674377,-0.9942120909690857,-80.25994873046875,-0.17419061064720154,0.23653310537338257,-1.0620357990264893,-0.010232322849333286,-0.013521133922040462,1.0026296377182007,36262,54661,33224,54270,1.0,1.0,-0.20637935400009155,-0.005617361515760422
26100.406,1.7474719285964966,2.871924877166748,0.1644258052110672,0.00166276132222265,0.0011957674287259579,-0.0008552994695492089,-0.0014233727706596255,-0.0009006074978969991,-0.7989149689674377,-0.9942120909690857,-80.25994873046875,-0.1824561506509781,0.3582504391670227,-1.088364601135254,-0.008679320104420185,-0.01294596865773201,1.0032330751419067,36267,54662,33274,54270,1.0,1.0,-0.20637935400009155,-0.005617361515760422
