timestamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw,gyro.x,gyro.y,gyro.z,acc.x,acc.y,acc.z,motor.m1,motor.m2,motor.m3,motor.m4,rlapp.nnOut0,rlapp.nnOut1,rlapp.nnOut2,rlapp.nnOut3
25095.16,0.005960643291473389,0.10850772261619568,0.1495671272277832,0.006158101838082075,-0.019200149923563004,-0.0016800937009975314,-1.6199268102645874,0.07396028935909271,-4.125697612762451,0.03403440862894058,-0.322994202375412,-0.04483817145228386,0.004369625821709633,-0.03597850725054741,0.9997486472129822,36044,0,32767,0,0.697882354259491,0.6581882834434509,-0.01943216286599636,0.29964539408683777
25097.168,0.005960643291473389,0.10850772261619568,0.1495671272277832,0.006158101838082075,-0.019200149923563004,-0.0016800937009975314,-1.6199268102645874,0.07396028935909271,-4.125697612762451,-0.04666426032781601,-0.31076371669769287,0.09918896853923798,0.004095105919986963,-0.035234954208135605,1.000247836112976,36023,41355,32767,40546,0.697882354259491,0.6581882834434509,-0.01943216286599636,0.29964539408683777
25099.106,0.005926463287323713,0.10861903429031372,0.1495746523141861,0.0060585481114685535,-0.01874002069234848,-0.0016396387945860624,-1.6226274967193604,0.07314122468233109,-4.1314778327941895,-0.18504436314105988,-0.1256648451089859,0.14467942714691162,0.003655310021713376,-0.034533027559518814,1.0006667375564575,36024,41353,32767,40548,0.697882354259491,0.6581882834434509,-0.01943216286599636,0.29964539408683777
25101.08,0.005926463287323713,0.10861903429031372,0.1495746523141861,0.0060585481114685535,-0.01874002069234848,-0.0016396387945860624,-1.6226274967193604,0.07314122468233109,-4.1314778327941895,-0.29614463448524475,-0.0019274279475212097,0.05896088853478432,0.0028651233296841383,-0.03423241525888443,1.0009249448776245,36026,41350,32769,40552,0.8445258140563965,0.7966088056564331,-0.032909370958805084,0.31470832228660583
25103.102,0.005926463287323713,0.10861903429031372,0.1495746523141861,0.0060585481114685535,-0.01874002069234848,-0.0016396387945860624,-1.6226274967193604,0.07314122468233109,-4.1314778327941895,-0.12525218725204468,0.05204613506793976,-0.06033039093017578,0.0019627148285508156,-0.0340685173869133,1.0008655786514282,36029,41346,32770,40556,0.9358469843864441,0.8770385384559631,-0.0402066633105278,0.3140042722225189
25105.037,0.0059510511346161366,0.10854379832744598,0.14957192540168762,0.006145406514406204,-0.018946846947073936,-0.0014866116689518094,-1.6247549057006836,0.07425735890865326,-4.1327409744262695,0.11982113122940063,0.10511514544487,-0.07358919829130173,0.0015172052662819624,-0.03402300551533699,1.0005607604980469,36033,41341,32771,40560,0.9358469843864441,0.8770385384559631,-0.0402066633105278,0.3140042722225189
25107.055,0.0059510511346161366,0.10854379832744598,0.14957192540168762,0.006145406514406204,-0.018946846947073936,-0.0014866116689518094,-1.6247549057006836,0.07425735890865326,-4.1327409744262695,0.043471526354551315,0.015186292119324207,-0.08469022810459137,0.0017815596656873822,-0.034096237272024155,1.0002779960632324,36037,44252,32773,43481,0.9886139035224915,0.9269460439682007,-0.044675786048173904,0.3145137429237366
25108.983,0.0059510511346161366,0.10854379832744598,0.14957192540168762,0.006145406514406204,-0.018946846947073936,-0.0014866116689518094,-1.6247549057006836,0.07425735890865326,-4.1327409744262695,-0.12414059787988663,-0.14160259068012238,-0.20899948477745056,0.0025464030914008617,-0.03429581597447395,1.00020432472229,36039,44247,32774,43486,0.9886139035224915,0.9269460439682007,-0.044675786048173904,0.3145137429237366
25110.953,0.005916952155530453,0.10864955931901932,0.14958256483078003,0.006048252806067467,-0.01851096749305725,-0.0014319568872451782,-1.6247549057006836,0.07425735890865326,-4.1327409744262695,-0.047416895627975464,-0.19874300062656403,-0.0984606072306633,0.00318545987829566,-0.034722864627838135,1.0002100467681885,36042,44243,32776,43490,0.9886139035224915,0.9269460439682007,-0.044675786048173904,0.3145137429237366
25112.975,0.005916952155530453,0.10864955931901932,0.14958256483078003,0.006048252806067467,-0.01851096749305725,-0.0014319568872451782,-1.6247549057006836,0.07425735890865326,-4.1327409744262695,-0.05765972658991814,-0.039656732231378555,0.09376286715269089,0.0035708320792764425,-0.03528941050171852,1.0002162456512451,36045,44239,32777,43494,1.0,0.954336941242218,-0.04775601625442505,0.3141503632068634
