,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,flapper_00,flapper_00,flapper_00,flapper_00,flapper_00,flapper_00,flapper_00,flapper_01,flapper_01,flapper_01,flapper_01,flapper_01,flapper_01,flapper_01,flapper_02,flapper_02,flapper_02,flapper_02,flapper_02,flapper_02,flapper_02
,ID,"385491D02CF911F1388F10CA05683EAC","385491D02CF911F1388F10CA05683EAC","385491D02CF911F1388F10CA05683EAC","385491D02CF911F1388F10CA05683EAC","385491D02CF911F1388F10CA05683EAC","385491D02CF911F1388F10CA05683EAC","385491D02CF911F1388F10CA05683EAC","6E0EEBD02CF911F1388F10CA05683EAC","6E0EEBD02CF911F1388F10CA05683EAC","6E0EEBD02CF911F1388F10CA05683EAC","6E0EEBD02CF911F1388F10CA05683EAC","6E0EEBD02CF911F1388F10CA05683EAC","6E0EEBD02CF911F1388F10CA05683EAC","6E0EEBD02CF911F1388F10CA05683EAC","A0F698AD2CF911F1388F10CA05683EAC","A0F698AD2CF911F1388F10CA05683EAC","A0F698AD2CF911F1388F10CA05683EAC","A0F698AD2CF911F1388F10CA05683EAC","A0F698AD2CF911F1388F10CA05683EAC","A0F698AD2CF911F1388F10CA05683EAC","A0F698AD2CF911F1388F10CA05683EAC"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
17,0.094444,0.002729,0.701977,-0.009068,-0.712136,0.119551,0.122854,-0.000404,-0.010776,0.688470,0.007407,-0.725147,0.015108,0.127194,1.425377,0.001815,0.685372,0.013481,-0.728066,0.221873,0.122901,-1.221971
18,0.100000,0.000965,0.704638,-0.008818,-0.709512,0.119488,0.122031,-0.000840,-0.010756,0.688630,0.006799,-0.725001,0.014945,0.127034,1.425229,0.002520,0.685477,0.015027,-0.727935,0.221939,0.123588,-1.222010
19,0.105556,0.002900,0.701977,-0.009229,-0.712134,0.119571,0.122908,-0.000410,-0.009885,0.687042,0.005774,-0.726528,0.015161,0.127605,1.425373,0.002657,0.685399,0.015012,-0.728008,0.221929,0.123604,-1.222006
20,0.111111,0.002830,0.701949,-0.009107,-0.712163,0.119573,0.122907,-0.000391,-0.009820,0.687477,0.005436,-0.726119,0.014942,0.127323,1.425264,0.001702,0.685260,0.013367,-0.728174,0.221866,0.122887,-1.222003
21,0.116667,0.002827,0.701957,-0.009169,-0.712155,0.119544,0.122869,-0.000419,-0.009782,0.687319,0.006025,-0.726265,0.015101,0.127566,1.425368,0.002517,0.685275,0.014959,-0.728127,0.221949,0.123498,-1.222040
22,0.122222,0.002744,0.701916,-0.009078,-0.712197,0.119557,0.122875,-0.000413,-0.010959,0.688513,0.006543,-0.725112,0.014905,0.127059,1.425233,0.001709,0.685391,0.013553,-0.728047,0.221869,0.122951,-1.221949
23,0.127778,0.002847,0.701908,-0.009146,-0.712203,0.119550,0.122879,-0.000414,-0.009693,0.687775,0.006507,-0.725830,0.015118,0.127501,1.425405,0.001633,0.685246,0.013215,-0.728190,0.221848,0.122903,-1.221974
24,0.133333,0.002888,0.702301,-0.009434,-0.711812,0.119545,0.122984,-0.000383,-0.010769,0.688514,0.006595,-0.725113,0.014892,0.126993,1.425190,0.001699,0.685327,0.013318,-0.728111,0.221851,0.122949,-1.221963
25,0.138889,0.002913,0.701995,-0.009146,-0.712117,0.119584,0.122868,-0.000421,-0.010802,0.688591,0.007432,-0.725032,0.015074,0.127137,1.425364,0.001724,0.685284,0.013371,-0.728151,0.221830,0.122934,-1.221950
26,0.144444,0.001008,0.704647,-0.008776,-0.709503,0.119491,0.122052,-0.000828,-0.009799,0.688689,0.007157,-0.724955,0.014992,0.127349,1.425346,0.001664,0.685345,0.013327,-0.728095,0.221858,0.122879,-1.221955
27,0.150000,0.002805,0.702367,-0.009422,-0.711747,0.119541,0.122954,-0.000369,-0.010740,0.688535,0.006783,-0.725092,0.014931,0.126923,1.425231,0.001638,0.685363,0.013282,-0.728078,0.221834,0.122915,-1.221939
28,0.155556,0.001081,0.704496,-0.008848,-0.709652,0.119474,0.122114,-0.000819,-0.010553,0.688503,0.007635,-0.725116,0.015075,0.127182,1.425317,0.001792,0.685370,0.013420,-0.728069,0.221834,0.122950,-1.221950
29,0.161111,0.002859,0.701984,-0.009137,-0.712128,0.119582,0.122873,-0.000440,-0.010716,0.688663,0.007466,-0.724964,0.015103,0.127180,1.425363,0.002605,0.685359,0.014992,-0.728046,0.221946,0.123600,-1.222012
30,0.166667,0.002890,0.702376,-0.009395,-0.711738,0.119565,0.122971,-0.000378,-0.010841,0.688511,0.007580,-0.725105,0.015118,0.127103,1.425339,0.001618,0.685373,0.013375,-0.728068,0.221847,0.122935,-1.221931
31,0.172222,0.001018,0.704759,-0.008843,-0.709391,0.119472,0.122092,-0.000805,-0.009779,0.688885,0.007352,-0.724767,0.015007,0.127364,1.425383,0.002437,0.685409,0.015059,-0.727999,0.221931,0.123581,-1.221994
32,0.177778,0.002832,0.702414,-0.009306,-0.711702,0.119581,0.122951,-0.000396,-0.009580,0.687145,0.006023,-0.726432,0.015142,0.127560,1.425361,0.001652,0.685325,0.013664,-0.728107,0.221868,0.122955,-1.221937
33,0.183333,-0.000770,0.703373,-0.006947,-0.710787,0.119389,0.122543,-0.000184,-0.010722,0.688796,0.007021,-0.724842,0.015230,0.127442,1.425460,0.002584,0.685234,0.015013,-0.728164,0.221972,0.123597,-1.222047
34,0.188889,0.002880,0.702352,-0.009400,-0.711762,0.119579,0.123014,-0.000368,-0.010045,0.688439,0.006010,-0.725200,0.014873,0.127277,1.425200,0.002645,0.685238,0.015173,-0.728156,0.221991,0.123590,-1.222031
